,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth
3902,386320,11,11,1,1,1,10,715,154,_556_1_869_445_,-36.05,81.7,dotA,5,none,692,202,0.0,0,1,156.026,220.037,0.211778,0.451011,101,w101_f1_c10,0
3903,387899,11,11,1,2,1,10,693,166,_542_1_866_459_,-37.41,80.7,dotA,5,none,678,213,0.0,0,1,142.684,180.444,0.157984,0.341505,101,w101_f1_c10,0
3904,388051,11,11,1,3,1,10,673,215,_543_1_829_471_,-38.12,81.39,dotA,5,none,670,206,0.0,0,1,136.629,157.969,0.132627,0.233316,101,w101_f1_c10,0
3905,388212,11,11,1,4,1,10,689,140,_535_17_832_432_,-37.64,82.06,dotA,5,none,675,199,0.0,0,1,131.288,144.271,0.109052,0.183478,101,w101_f1_c10,0
3906,388380,11,11,1,5,1,10,671,129,_533_1_831_436_,-39.47,83.34,dotA,5,none,656,185,0.0,0,1,135.054,154.729,0.129249,0.230044,101,w101_f1_c10,0
3907,388549,11,11,1,6,1,10,683,151,_536_1_825_419_,-38.75,83.07,dotA,5,none,664,188,0.0,0,1,145.011,163.658,0.154927,0.243436,101,w101_f1_c10,0
3908,388719,11,11,1,7,1,10,662,187,_543_10_849_439_,-38.4,82.85,dotA,5,none,667,190,0.0,0,1,138.016,143.826,0.127703,0.161475,101,w101_f1_c10,0
3909,388894,11,11,1,8,1,10,689,136,_551_3_860_372_,-36.28,85.35,dotA,5,none,690,163,0.0,0,1,137.022,142.802,0.136505,0.171174,101,w101_f1_c10,0
3910,389076,11,11,1,9,1,10,649,163,_523_7_778_433_,-40.54,83.42,dotA,5,none,644,184,0.0,0,1,144.648,155.677,0.164061,0.221187,101,w101_f1_c10,0
3911,386446,11,11,1,10,1,10,667,132,_514_1_856_387_,-38.43,86.22,dotA,5,none,667,154,0.0,0,1,143.883,147.33,0.15407,0.184856,101,w101_f1_c10,0
3912,386624,11,11,1,11,1,10,692,164,_533_1_852_349_,-36.42,85.32,dotA,5,none,689,164,0.0,0,1,143.098,143.421,0.152761,0.174245,101,w101_f1_c10,0
3913,386807,11,11,1,12,1,10,665,143,_548_1_857_360_,-37.11,85.19,dotA,5,none,681,165,0.0,0,1,146.165,145.83,0.146097,0.171538,101,w101_f1_c10,0
3914,386990,11,11,1,13,1,10,666,143,_491_5_840_359_,-37.89,84.94,dotA,5,none,673,168,0.0,0,1,147.428,148.714,0.165127,0.196157,101,w101_f1_c10,0
3915,387174,11,11,1,14,1,10,664,139,_515_7_847_356_,-38.16,85.31,dotA,5,none,670,164,0.0,0,1,154.073,149.158,0.189834,0.20838,101,w101_f1_c10,0
3916,387358,11,11,1,15,1,10,659,219,_525_11_825_424_,-38.71,82.86,dotA,5,none,664,190,0.0,0,1,152.544,148.6,0.188053,0.206657,101,w101_f1_c10,0
3917,387544,11,11,1,16,1,10,660,161,_530_37_823_405_,-39.0,82.04,dotA,5,none,661,199,0.0,0,1,154.406,147.218,0.190401,0.199888,101,w101_f1_c10,0
3918,387730,11,11,1,17,1,10,672,203,_520_36_842_435_,-38.85,81.89,dotA,5,none,662,200,0.0,0,1,153.167,147.237,0.215151,0.207833,101,w101_f1_c10,0
3919,386322,11,11,1,1,1,12,1822,486,_1710_270_1935_634_,69.06,58.23,dotA,5,none,1821,454,1.25819,1,0,156.405,180.0,0.270655,0.390806,101,w101_f1_c12,0
3920,387901,11,11,1,2,1,12,1822,533,_1708_266_1971_801_,69.4,54.7,dotA,5,none,1824,492,1.34496,1,0,141.477,161.128,0.201779,0.331424,101,w101_f1_c12,0
3921,388053,11,11,1,3,1,12,1809,512,_1687_275_1961_839_,68.81,52.72,dotA,5,none,1818,514,0.0,0,1,133.39,153.75,0.151643,0.279338,101,w101_f1_c12,0
3922,388214,11,11,1,4,1,12,1815,532,_1646_260_1964_819_,68.84,52.5,dotA,5,none,1819,516,0.798297,1,0,132.863,149.296,0.136073,0.247806,101,w101_f1_c12,0
3923,388382,11,11,1,5,1,12,1812,528,_1700_206_1945_822_,68.47,54.53,dotA,5,none,1815,494,0.564014,1,0,131.641,150.506,0.136147,0.262838,101,w101_f1_c12,0
3924,388551,11,11,1,6,1,12,1821,554,_1690_224_1948_834_,68.64,53.81,dotA,5,none,1816,502,0.66814,1,0,135.559,159.703,0.151297,0.295508,101,w101_f1_c12,0
3925,388721,11,11,1,7,1,12,1815,542,_1703_231_1932_778_,68.32,54.4,dotA,5,none,1813,495,0.0,0,1,138.863,163.408,0.139673,0.272736,101,w101_f1_c12,0
3926,388896,11,11,1,8,1,12,1814,490,_1696_244_1931_756_,68.38,54.83,dotA,5,none,1814,491,1.5185,1,0,137.002,162.536,0.144966,0.270292,101,w101_f1_c12,0
3927,389077,11,11,1,9,1,12,1795,513,_1674_229_1920_727_,66.92,55.2,dotA,5,none,1798,487,1.23215,1,0,135.758,161.689,0.151135,0.266814,101,w101_f1_c12,0
3928,386447,11,11,1,10,1,12,1801,504,_1675_220_1928_755_,66.85,56.4,dotA,5,none,1797,474,1.00655,1,0,143.632,160.349,0.184755,0.247619,101,w101_f1_c12,0
3929,386625,11,11,1,11,1,12,1789,465,_1674_225_1915_671_,66.29,58.21,dotA,5,none,1791,455,0.48592,1,0,143.688,161.561,0.16597,0.26354,101,w101_f1_c12,0
3930,386808,11,11,1,12,1,12,1788,438,_1685_238_1912_676_,66.68,57.66,dotA,5,none,1795,460,1.52718,1,0,145.457,160.699,0.149565,0.234787,101,w101_f1_c12,0
3931,386991,11,11,1,13,1,12,1804,496,_1648_228_1921_719_,66.84,57.37,dotA,5,none,1797,464,0.945809,1,0,143.355,156.15,0.175157,0.220397,101,w101_f1_c12,0
3932,387175,11,11,1,14,1,12,1806,527,_1679_236_1915_693_,66.87,57.26,dotA,5,none,1797,465,1.24083,1,0,149.109,155.379,0.192518,0.229552,101,w101_f1_c12,0
3933,387359,11,11,1,15,1,12,1784,490,_1670_258_1914_707_,66.35,55.84,dotA,5,none,1792,480,1.20612,1,0,148.047,153.064,0.161801,0.216647,101,w101_f1_c12,0
3934,387545,11,11,1,16,1,12,1800,535,_1674_253_1919_704_,66.55,56.07,dotA,5,none,1794,478,1.5185,1,0,147.339,151.892,0.165589,0.213017,101,w101_f1_c12,0
3935,387731,11,11,1,17,1,12,1789,455,_1676_238_1917_691_,66.73,57.33,dotA,5,none,1796,464,1.31893,1,0,143.866,147.279,0.185165,0.198428,101,w101_f1_c12,0
3936,386323,11,11,1,1,1,13,1959,1139,_1720_1015_2073_1253_,77.73,-4.71,dotA,5,none,1914,1130,0.0,0,1,119.11,151.034,0.08875,0.358467,101,w101_f1_c13,0
3937,387902,11,11,1,2,1,13,1945,1132,_1743_1034_2062_1245_,78.74,-4.72,dotA,5,none,1925,1130,0.0,0,1,122.115,163.24,0.0872718,0.341448,101,w101_f1_c13,0
3938,388054,11,11,1,3,1,13,1944,1126,_1760_1030_2045_1233_,78.7,-4.18,dotA,5,none,1924,1124,0.0,0,1,121.359,164.636,0.0835874,0.324682,101,w101_f1_c13,0
3939,388215,11,11,1,4,1,13,1930,1123,_1775_1016_2039_1236_,78.33,-3.85,dotA,5,none,1920,1121,0.0,0,1,122.7,164.23,0.0825773,0.325989,101,w101_f1_c13,0
3940,388383,11,11,1,5,1,13,1916,1087,_1781_984_2046_1212_,78.15,-1.0,dotA,5,none,1918,1090,0.0,0,1,121.556,155.303,0.0862572,0.292927,101,w101_f1_c13,0
3941,388552,11,11,1,6,1,13,1936,1097,_1771_992_2044_1196_,78.39,-1.11,dotA,5,none,1921,1091,0.0,0,1,122.546,151.649,0.0812755,0.258181,101,w101_f1_c13,0
3942,388722,11,11,1,7,1,13,1921,1085,_1789_996_2049_1209_,78.69,-1.26,dotA,5,none,1924,1093,0.0,0,1,125.089,158.837,0.0895581,0.273463,101,w101_f1_c13,0
3943,388897,11,11,1,8,1,13,1920,1104,_1786_1010_2038_1213_,78.4,-2.21,dotA,5,none,1921,1103,0.0,0,1,123.535,154.917,0.0935067,0.284775,101,w101_f1_c13,0
3944,389078,11,11,1,9,1,13,1920,1101,_1778_1007_2035_1201_,77.11,-1.83,dotA,5,none,1907,1099,0.0,0,1,124.686,157.446,0.101798,0.306211,101,w101_f1_c13,0
3945,386448,11,11,1,10,1,13,1903,1089,_1768_985_2070_1204_,77.4,-1.3,dotA,5,none,1910,1093,0.0,0,1,130.983,162.79,0.116384,0.279945,101,w101_f1_c13,0
3946,386626,11,11,1,11,1,13,1910,1079,_1775_984_2022_1192_,76.66,-0.14,dotA,5,none,1902,1081,0.0,0,1,130.134,158.255,0.127846,0.299156,101,w101_f1_c13,0
3947,386809,11,11,1,12,1,13,1920,1101,_1767_996_2014_1195_,76.43,-1.1,dotA,5,none,1900,1091,0.0,0,1,134.257,164.784,0.130125,0.290241,101,w101_f1_c13,0
3948,386992,11,11,1,13,1,13,1914,1090,_1794_999_2034_1194_,77.48,-1.39,dotA,5,none,1911,1094,0.0,0,1,135.102,166.018,0.136745,0.278608,101,w101_f1_c13,0
3949,387176,11,11,1,14,1,13,1915,1098,_1770_1006_2021_1196_,77.12,-1.52,dotA,5,none,1907,1096,0.0,0,1,138.037,160.754,0.139107,0.261928,101,w101_f1_c13,0
3950,387360,11,11,1,15,1,13,1900,1106,_1771_1015_2003_1208_,76.19,-2.56,dotA,5,none,1897,1107,0.0,0,1,139.434,164.393,0.145738,0.283271,101,w101_f1_c13,0
3951,387546,11,11,1,16,1,13,1898,1108,_1791_1022_2097_1217_,78.69,-3.6,dotA,5,none,1924,1118,0.0,0,1,137.713,157.241,0.151962,0.274154,101,w101_f1_c13,0
3952,387732,11,11,1,17,1,13,1915,1108,_1797_1003_2024_1196_,76.9,-2.11,dotA,5,none,1905,1102,0.0,0,1,136.642,154.481,0.153892,0.263896,101,w101_f1_c13,0
3953,386324,11,11,1,1,1,14,1691,1792,_1433_1628_2070_2066_,61.32,-74.42,dotA,5,none,1738,1878,0.0,0,1,119.055,126.649,0.14981,0.270772,101,w101_f1_c14,0
3954,387903,11,11,1,2,1,14,1664,1803,_1402_1637_2070_2067_,59.61,-74.8,dotA,5,none,1719,1882,4.6683,1,0,119.528,128.533,0.133155,0.254637,101,w101_f1_c14,0
3955,388055,11,11,1,3,1,14,1872,1945,_1716_1788_2021_2056_,72.66,-79.16,dotA,5,none,1860,1929,1.90029,1,0,129.252,152.629,0.155076,0.286906,101,w101_f1_c14,0
3956,388216,11,11,1,4,1,14,1869,1929,_1675_1770_2023_2046_,72.13,-78.04,dotA,5,none,1854,1917,1.43173,1,0,127.989,149.007,0.151497,0.29549,101,w101_f1_c14,0
3957,388384,11,11,1,5,1,14,1888,1913,_1699_1735_2028_2012_,72.55,-75.33,dotA,5,none,1858,1888,0.642109,1,0,130.783,152.071,0.169862,0.296249,101,w101_f1_c14,0
3958,388553,11,11,1,6,1,14,1871,1908,_1693_1777_2018_2021_,72.43,-76.6,dotA,5,none,1857,1902,0.0,0,1,134.936,157.962,0.187695,0.33067,101,w101_f1_c14,0
3959,388723,11,11,1,7,1,14,1869,1922,_1491_1592_2020_2032_,64.62,-69.72,dotA,5,none,1773,1828,0.0,0,1,126.756,140.934,0.173344,0.30329,101,w101_f1_c14,0
3960,388898,11,11,1,8,1,14,1840,1898,_1691_1738_1994_2001_,70.65,-74.9,dotA,5,none,1838,1884,0.0,0,1,132.743,149.315,0.183943,0.287614,101,w101_f1_c14,0
3961,389079,11,11,1,9,1,14,1834,1902,_1699_1760_1949_2014_,69.27,-75.42,dotA,5,none,1823,1889,1.66601,1,0,138.416,155.576,0.178222,0.279595,101,w101_f1_c14,0
3962,386449,11,11,1,10,1,14,1837,1901,_1685_1767_1960_2030_,68.98,-75.34,dotA,5,none,1820,1888,1.57924,1,0,147.589,163.574,0.21651,0.295936,101,w101_f1_c14,0
3963,386627,11,11,1,11,1,14,1829,1881,_1698_1744_1962_2003_,69.75,-74.73,dotA,5,none,1828,1882,0.0,0,1,146.401,157.922,0.19741,0.256415,101,w101_f1_c14,0
3964,386810,11,11,1,12,1,14,1855,1920,_1699_1757_1971_2027_,70.42,-76.34,dotA,5,none,1835,1899,2.08251,1,0,145.446,157.209,0.190483,0.236937,101,w101_f1_c14,0
3965,386993,11,11,1,13,1,14,1824,1886,_1696_1742_1951_2018_,69.03,-74.93,dotA,5,none,1821,1884,0.0,0,1,148.95,160.28,0.219359,0.275497,101,w101_f1_c14,0
3966,387177,11,11,1,14,1,14,1823,1894,_1701_1772_1985_2014_,69.66,-76.13,dotA,5,none,1827,1897,0.0,0,1,156.53,160.858,0.241913,0.279869,101,w101_f1_c14,0
3967,387361,11,11,1,15,1,14,1842,1920,_1683_1782_1966_2032_,69.44,-77.24,dotA,5,none,1825,1909,2.03913,1,0,157.345,165.439,0.248292,0.295062,101,w101_f1_c14,0
3968,387547,11,11,1,16,1,14,1855,1943,_1677_1786_1982_2053_,70.16,-78.41,dotA,5,none,1833,1921,0.156189,1,0,156.927,161.857,0.254463,0.287751,101,w101_f1_c14,0
3969,387733,11,11,1,17,1,14,1830,1912,_1681_1781_1953_2023_,68.93,-76.59,dotA,5,none,1819,1902,0.0,0,1,157.814,160.154,0.262021,0.28552,101,w101_f1_c14,0
3970,387904,11,11,1,2,1,15,2113,1007,_2054_764_2158_1117_,96.79,11.1,dotA,5,none,2119,960,2.88081,1,0,127.384,183.495,0.156977,0.511209,101,w101_f1_c15,0
3971,388056,11,11,1,3,1,15,2116,1010,_2052_817_2158_1195_,97.07,6.6,dotA,5,none,2122,1009,2.57711,1,0,119.22,159.777,0.0897491,0.328195,101,w101_f1_c15,0
3972,388217,11,11,1,4,1,15,2116,1010,_2052_817_2158_1195_,97.07,6.6,dotA,5,none,2122,1009,5.74427,1,0,122.688,175.467,0.10533,0.397181,101,w101_f1_c15,0
3973,388385,11,11,1,5,1,15,2110,965,_2048_792_2158_1127_,96.84,10.59,dotA,5,none,2119,966,4.03487,1,0,127.067,183.842,0.114572,0.373995,101,w101_f1_c15,0
3974,388554,11,11,1,6,1,15,2105,1014,_2035_775_2158_1121_,96.57,12.23,dotA,5,none,2116,948,3.86133,1,0,131.385,195.058,0.140755,0.414991,101,w101_f1_c15,0
3975,388724,11,11,1,7,1,15,2110,939,_2055_774_2158_1149_,96.73,10.03,dotA,5,none,2118,972,5.70956,1,0,139.655,220.482,0.155843,0.400839,101,w101_f1_c15,0
3976,388899,11,11,1,8,1,15,2108,985,_2043_779_2158_1137_,96.53,11.21,dotA,5,none,2116,959,1.96971,1,0,136.353,217.072,0.173325,0.445611,101,w101_f1_c15,0
3977,389080,11,11,1,9,1,15,2100,997,_2037_791_2158_1133_,95.79,11.02,dotA,5,none,2108,961,2.02177,1,0,136.84,192.677,0.161707,0.384335,101,w101_f1_c15,0
3978,386450,11,11,1,10,1,15,2099,1032,_2037_793_2158_1141_,95.81,10.0,dotA,5,none,2108,972,5.73559,1,0,156.089,221.156,0.233256,0.446754,101,w101_f1_c15,0
3979,386628,11,11,1,11,1,15,2096,966,_2034_764_2158_1093_,95.37,13.65,dotA,5,none,2103,933,3.39276,1,0,156.263,218.317,0.241388,0.452603,101,w101_f1_c15,0
3980,386811,11,11,1,12,1,15,2097,1026,_2034_789_2158_1157_,95.2,10.17,dotA,5,none,2101,970,4.50344,1,0,156.82,208.531,0.236413,0.419817,101,w101_f1_c15,0
3981,386994,11,11,1,13,1,15,2096,946,_2031_786_2158_1124_,95.1,11.9,dotA,5,none,2100,952,3.67043,1,0,156.612,205.261,0.241184,0.400973,101,w101_f1_c15,0
3982,387178,11,11,1,14,1,15,2092,954,_2025_778_2158_1107_,95.2,12.21,dotA,5,none,2102,948,1.57056,1,0,161.472,192.765,0.266704,0.387475,101,w101_f1_c15,0
3983,387362,11,11,1,15,1,15,2090,996,_2019_811_2158_1145_,94.83,9.3,dotA,5,none,2098,980,1.90897,1,0,159.284,186.916,0.241439,0.359974,101,w101_f1_c15,0
3984,387548,11,11,1,16,1,15,2089,997,_2018_824_2158_1148_,94.9,8.58,dotA,5,none,2098,987,1.77881,1,0,157.406,180.807,0.232557,0.330844,101,w101_f1_c15,0
3985,387734,11,11,1,17,1,15,2091,1006,_2022_819_2158_1147_,94.86,8.08,dotA,5,none,2098,993,0.0,0,1,152.519,172.498,0.237509,0.322198,101,w101_f1_c15,0
3986,386273,11,11,1,0,1,5,654,1209,_541_1081_796_1395_,-39.12,-14.28,dotA,5,none,660,1233,1.70072,1,0,169.929,152.389,0.306219,0.258452,101,w101_f1_c5,0
3987,386328,11,11,1,1,1,5,633,1196,_522_1080_782_1452_,-41.82,-16.31,dotA,5,none,631,1255,0.208251,1,0,143.404,147.739,0.204438,0.265011,101,w101_f1_c5,0
3988,387908,11,11,1,2,1,5,610,1190,_499_1081_733_1475_,-43.89,-17.17,dotA,5,none,608,1264,0.0,0,1,139.108,144.5,0.172582,0.241601,101,w101_f1_c5,0
3989,388060,11,11,1,3,1,5,605,1283,_451_1069_752_1489_,-44.71,-17.42,dotA,5,none,599,1267,2.61182,1,0,132.204,138.209,0.129712,0.176644,101,w101_f1_c5,0
3990,388222,11,11,1,4,1,5,611,1193,_431_1066_772_1486_,-45.31,-16.85,dotA,5,none,593,1260,3.1498,1,0,133.148,138.342,0.124071,0.181166,101,w101_f1_c5,0
3991,388389,11,11,1,5,1,5,600,1180,_436_991_764_1462_,-44.77,-13.5,dotA,5,none,599,1224,2.04781,1,0,130.904,134.151,0.118812,0.150955,101,w101_f1_c5,0
3992,388558,11,11,1,6,1,5,596,1227,_423_993_765_1490_,-44.93,-14.84,dotA,5,none,597,1239,2.76801,1,0,136.015,140.383,0.142289,0.193939,101,w101_f1_c5,0
3993,388729,11,11,1,7,1,5,604,1249,_397_1003_752_1475_,-45.25,-14.2,dotA,5,none,594,1232,2.09987,1,0,137.532,141.534,0.151555,0.203655,101,w101_f1_c5,0
3994,388905,11,11,1,8,1,5,595,1204,_439_1016_750_1474_,-45.44,-14.97,dotA,5,none,592,1240,2.6205,1,0,135.596,140.156,0.140999,0.18752,101,w101_f1_c5,0
3995,389087,11,11,1,9,1,5,586,1188,_437_962_742_1485_,-45.88,-13.62,dotA,5,none,587,1226,0.9111,1,0,134.59,139.525,0.144219,0.191166,101,w101_f1_c5,0
3996,386457,11,11,1,10,1,5,594,1133,_424_979_735_1475_,-46.6,-12.22,dotA,5,none,579,1211,3.10642,1,0,145.168,145.117,0.18063,0.222225,101,w101_f1_c5,0
3997,386636,11,11,1,11,1,5,558,1285,_424_979_765_1485_,-45.96,-12.24,dotA,5,none,586,1211,1.57056,1,0,147.244,147.2,0.194494,0.236634,101,w101_f1_c5,0
3998,386819,11,11,1,12,1,5,590,1195,_395_955_759_1441_,-45.58,-12.18,dotA,5,none,590,1210,1.47511,1,0,147.532,146.818,0.183506,0.224396,101,w101_f1_c5,0
3999,387003,11,11,1,13,1,5,600,1147,_455_1010_722_1419_,-45.77,-13.08,dotA,5,none,588,1220,1.60527,1,0,153.374,152.96,0.201502,0.25253,101,w101_f1_c5,0
4000,387187,11,11,1,14,1,5,580,1229,_429_959_813_1436_,-44.96,-11.76,dotA,5,none,597,1206,0.598723,1,0,159.419,150.946,0.225217,0.242977,101,w101_f1_c5,0
4001,387370,11,11,1,15,1,5,565,1260,_461_997_747_1430_,-45.58,-13.24,dotA,5,none,590,1222,2.55976,1,0,163.445,150.408,0.215908,0.219961,101,w101_f1_c5,0
4002,387556,11,11,1,16,1,5,591,1208,_461_989_788_1447_,-44.84,-13.43,dotA,5,none,598,1224,3.27128,1,0,161.835,146.108,0.22821,0.206732,101,w101_f1_c5,0
4003,387740,11,11,1,17,1,5,595,1195,_459_991_762_1403_,-44.95,-11.41,dotA,5,none,597,1202,0.815652,1,0,160.667,145.23,0.234124,0.196901,101,w101_f1_c5,0
4004,386274,11,11,1,0,1,6,896,1524,_769_1417_1027_1653_,-16.89,-42.22,dotA,5,none,898,1533,0.0,0,1,183.442,163.168,0.374196,0.335252,101,w101_f1_c6,0
4005,386329,11,11,1,1,1,6,893,1502,_749_1378_1029_1631_,-17.03,-39.29,dotA,5,none,897,1501,0.0,0,1,150.429,163.8,0.230935,0.344559,101,w101_f1_c6,0
4006,387909,11,11,1,2,1,6,893,1476,_724_1337_1028_1618_,-17.4,-37.05,dotA,5,none,893,1477,0.0,0,1,148.565,164.291,0.211653,0.326094,101,w101_f1_c6,0
4007,388061,11,11,1,3,1,6,892,1464,_761_1318_1025_1610_,-16.58,-36.01,dotA,5,none,902,1466,0.0,0,1,146.431,170.675,0.193097,0.32285,101,w101_f1_c6,0
4008,388223,11,11,1,4,1,6,895,1460,_759_1314_1025_1594_,-16.68,-35.01,dotA,5,none,900,1455,0.0,0,1,147.688,175.604,0.20774,0.388108,101,w101_f1_c6,0
4009,388390,11,11,1,5,1,6,885,1419,_753_1287_1027_1564_,-17.37,-32.32,dotA,5,none,893,1427,0.0,0,1,144.139,162.343,0.189735,0.321982,101,w101_f1_c6,0
4010,388559,11,11,1,6,1,6,896,1431,_743_1289_1023_1580_,-17.04,-32.75,dotA,5,none,897,1431,0.0,0,1,149.085,166.452,0.211928,0.328546,101,w101_f1_c6,0
4011,388730,11,11,1,7,1,6,887,1433,_747_1306_1015_1575_,-17.55,-32.76,dotA,5,none,891,1431,0.0,0,1,154.672,171.263,0.217348,0.312417,101,w101_f1_c6,0
4012,388906,11,11,1,8,1,6,892,1442,_752_1313_1018_1567_,-17.3,-33.76,dotA,5,none,894,1442,0.0,0,1,153.293,167.716,0.237722,0.335302,101,w101_f1_c6,0
4013,389088,11,11,1,9,1,6,856,1434,_728_1308_995_1573_,-19.6,-33.3,dotA,5,none,869,1437,0.0,0,1,154.145,168.322,0.235136,0.314781,101,w101_f1_c6,0
4014,386458,11,11,1,10,1,6,866,1447,_719_1314_1001_1591_,-19.29,-34.43,dotA,5,none,872,1449,0.0,0,1,166.062,175.619,0.240424,0.315291,101,w101_f1_c6,0
4015,386637,11,11,1,11,1,6,878,1445,_748_1309_1006_1579_,-18.73,-33.44,dotA,5,none,878,1438,0.0,0,1,168.272,174.714,0.253764,0.312205,101,w101_f1_c6,0
4016,386820,11,11,1,12,1,6,874,1451,_744_1323_1018_1596_,-19.0,-34.82,dotA,5,none,876,1453,0.0,0,1,170.839,174.4,0.247511,0.298004,101,w101_f1_c6,0
4017,387004,11,11,1,13,1,6,861,1456,_725_1305_1001_1588_,-19.49,-34.64,dotA,5,none,870,1451,0.0,0,1,170.609,174.182,0.25481,0.29688,101,w101_f1_c6,0
4018,387188,11,11,1,14,1,6,871,1451,_726_1324_1001_1600_,-18.69,-34.93,dotA,5,none,879,1454,0.0,0,1,180.162,172.826,0.280136,0.301285,101,w101_f1_c6,0
4019,387371,11,11,1,15,1,6,864,1467,_736_1344_995_1605_,-19.57,-36.35,dotA,5,none,869,1470,0.0,0,1,182.426,173.148,0.267697,0.281752,101,w101_f1_c6,0
4020,387557,11,11,1,16,1,6,859,1461,_736_1339_993_1619_,-19.49,-36.3,dotA,5,none,870,1469,0.0,0,1,179.682,166.329,0.277043,0.266776,101,w101_f1_c6,0
4021,387741,11,11,1,17,1,6,872,1461,_741_1328_996_1595_,-19.37,-35.68,dotA,5,none,872,1463,0.0,0,1,175.321,165.231,0.28981,0.27537,101,w101_f1_c6,0
4022,386275,11,11,1,0,1,7,1343,266,_1241_72_1442_438_,25.06,76.48,dotA,5,none,1349,258,2.79404,1,0,173.006,195.619,0.263655,0.323343,101,w101_f1_c7,0
4023,386330,11,11,1,1,1,7,1319,222,_1223_36_1415_452_,23.25,78.74,dotA,5,none,1329,234,6.16077,1,0,154.974,186.315,0.212655,0.344394,101,w101_f1_c7,0
4024,387910,11,11,1,2,1,7,1312,211,_1185_16_1419_444_,22.07,79.82,dotA,5,none,1316,223,7.25409,1,0,145.12,177.623,0.160189,0.302787,101,w101_f1_c7,0
4025,388062,11,11,1,3,1,7,1298,211,_1197_1_1394_418_,20.61,81.34,dotA,5,none,1301,206,5.2757,1,0,145.238,185.416,0.166324,0.332059,101,w101_f1_c7,0
4026,388224,11,11,1,4,1,7,1281,156,_1179_1_1394_444_,20.39,81.43,dotA,5,none,1298,205,3.30599,1,0,141.136,178.338,0.148458,0.343581,101,w101_f1_c7,0
4027,388391,11,11,1,5,1,7,1281,144,_1160_1_1396_411_,20.1,83.9,dotA,5,none,1295,179,7.04584,1,0,138.09,178.182,0.152859,0.404212,101,w101_f1_c7,0
4028,388560,11,11,1,6,1,7,1295,142,_1178_1_1410_390_,20.87,84.42,dotA,5,none,1304,173,2.59447,1,0,140.521,182.297,0.141795,0.355297,101,w101_f1_c7,0
4029,388731,11,11,1,7,1,7,1299,196,_1188_1_1408_375_,20.65,84.25,dotA,5,none,1301,175,0.0,0,1,139.242,174.74,0.120614,0.302736,101,w101_f1_c7,0
4030,388907,11,11,1,8,1,7,1296,135,_1187_1_1402_366_,20.35,84.82,dotA,5,none,1298,169,0.0,0,1,140.498,178.516,0.130256,0.29049,101,w101_f1_c7,0
4031,389089,11,11,1,9,1,7,1288,164,_1188_1_1381_372_,18.99,84.47,dotA,5,none,1283,173,0.0,0,1,138.879,171.503,0.138069,0.279386,101,w101_f1_c7,0
4032,386459,11,11,1,10,1,7,1278,176,_1174_1_1386_378_,18.83,84.06,dotA,5,none,1282,177,0.0,0,1,141.248,163.476,0.137597,0.248174,101,w101_f1_c7,0
4033,386638,11,11,1,11,1,7,1274,131,_1152_1_1386_385_,18.84,84.23,dotA,5,none,1282,175,1.59659,1,0,141.895,161.592,0.145756,0.25421,101,w101_f1_c7,0
4034,386821,11,11,1,12,1,7,1276,170,_1175_1_1386_374_,18.89,84.21,dotA,5,none,1282,175,0.0,0,1,144.061,162.076,0.141279,0.222503,101,w101_f1_c7,0
4035,387005,11,11,1,13,1,7,1281,136,_1175_1_1384_355_,18.73,85.44,dotA,5,none,1281,162,0.0,0,1,144.596,163.708,0.155719,0.235038,101,w101_f1_c7,0
4036,387189,11,11,1,14,1,7,1279,133,_1177_1_1386_380_,18.77,84.66,dotA,5,none,1281,171,0.277669,1,0,148.428,161.707,0.181679,0.240223,101,w101_f1_c7,0
4037,387372,11,11,1,15,1,7,1252,159,_1147_1_1374_384_,17.79,83.61,dotA,5,none,1271,182,2.04781,1,0,148.702,156.693,0.164919,0.197759,101,w101_f1_c7,0
4038,387558,11,11,1,16,1,7,1269,155,_1154_1_1374_387_,18.15,84.0,dotA,5,none,1274,178,1.39702,1,0,149.976,157.462,0.179294,0.207505,101,w101_f1_c7,0
4039,387742,11,11,1,17,1,7,1281,144,_1175_6_1382_368_,19.2,83.58,dotA,5,none,1286,182,1.29289,1,0,148.511,150.695,0.205244,0.200432,101,w101_f1_c7,0
4040,386276,11,11,1,0,1,8,2074,1531,_1985_1427_2158_1645_,93.22,-42.55,dotA,5,none,2080,1536,0.0,0,1,151.526,209.376,0.2296,0.39615,101,w101_f1_c8,0
4041,386331,11,11,1,1,1,8,2058,1521,_1959_1419_2158_1626_,91.34,-40.94,dotA,5,none,2060,1519,0.0,0,1,140.734,223.284,0.200189,0.466312,101,w101_f1_c8,0
4042,387911,11,11,1,2,1,8,2024,1518,_1893_1409_2158_1622_,89.18,-40.82,dotA,5,none,2037,1518,0.0,0,1,134.838,209.078,0.176775,0.470938,101,w101_f1_c8,0
4043,388063,11,11,1,3,1,8,2021,1511,_1889_1404_2156_1613_,88.12,-39.62,dotA,5,none,2025,1505,0.0,0,1,129.17,189.262,0.163219,0.458637,101,w101_f1_c8,0
