,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
67287,5,3,1,0,1,1,530,27,NT,Lpp_WT_mCherry,0.9744402615415099,15,w15_f1_c1
67597,5,3,1,1,1,1,1306,26,NT,Lpp_WT_mCherry,1.2019070735090152,15,w15_f1_c1
69629,5,3,1,2,1,1,1310,28,NT,Lpp_WT_mCherry,1.10197146819893,15,w15_f1_c1
69860,5,3,1,3,1,1,1529,28,NT,Lpp_WT_mCherry,0.89802853180107,15,w15_f1_c1
70088,5,3,1,4,1,1,1533,27,NT,Lpp_WT_mCherry,0.8714137111155141,15,w15_f1_c1
70310,5,3,1,5,1,1,1534,32,NT,Lpp_WT_mCherry,0.8538587279572024,15,w15_f1_c1
70530,5,3,1,6,1,1,1531,31,NT,Lpp_WT_mCherry,0.859342183475332,15,w15_f1_c1
70754,5,3,1,7,1,1,1546,31,NT,Lpp_WT_mCherry,0.8691995244699822,15,w15_f1_c1
70974,5,3,1,8,1,1,1540,31,NT,Lpp_WT_mCherry,0.8514265900534971,15,w15_f1_c1
71193,5,3,1,9,1,1,1533,28,NT,Lpp_WT_mCherry,0.8693085000990688,15,w15_f1_c1
67837,5,3,1,10,1,1,515,20,NT,Lpp_WT_mCherry,0.7391024370913415,15,w15_f1_c1
68042,5,3,1,11,1,1,520,18,NT,Lpp_WT_mCherry,0.763889439270854,15,w15_f1_c1
68253,5,3,1,12,1,1,517,17,NT,Lpp_WT_mCherry,0.7968248464434318,15,w15_f1_c1
68467,5,3,1,13,1,1,520,17,NT,Lpp_WT_mCherry,0.7328214781058054,15,w15_f1_c1
68673,5,3,1,14,1,1,492,16,NT,Lpp_WT_mCherry,0.709520507232019,15,w15_f1_c1
68883,5,3,1,15,1,1,504,18,NT,Lpp_WT_mCherry,0.6905191202694669,15,w15_f1_c1
69077,5,3,1,16,1,1,480,16,NT,Lpp_WT_mCherry,0.693862690707351,15,w15_f1_c1
69266,5,3,1,17,1,1,484,18,NT,Lpp_WT_mCherry,0.7132702595601348,15,w15_f1_c1
69455,5,3,1,18,1,1,483,18,NT,Lpp_WT_mCherry,0.7257677828412918,15,w15_f1_c1
67288,5,3,1,0,1,10,700,201,NT,Lpp_WT_mCherry,1.416120879650772,15,w15_f1_c10
67598,5,3,1,1,1,10,735,352,NT,Lpp_WT_mCherry,1.3753095314410195,15,w15_f1_c10
69630,5,3,1,2,1,10,159,445,NT,Lpp_WT_mCherry,1.0557908262397568,15,w15_f1_c10
69861,5,3,1,3,1,10,147,434,NT,Lpp_WT_mCherry,0.9442091737602433,15,w15_f1_c10
70089,5,3,1,4,1,10,725,351,NT,Lpp_WT_mCherry,1.0136576759542646,15,w15_f1_c10
70311,5,3,1,5,1,10,720,352,NT,Lpp_WT_mCherry,0.9551182956128085,15,w15_f1_c10
70531,5,3,1,6,1,10,1905,329,NT,Lpp_WT_mCherry,0.8671248535664546,15,w15_f1_c10
70755,5,3,1,7,1,10,180,412,NT,Lpp_WT_mCherry,0.8619170668474454,15,w15_f1_c10
70975,5,3,1,8,1,10,721,346,NT,Lpp_WT_mCherry,0.9808281969314905,15,w15_f1_c10
71194,5,3,1,9,1,10,1945,314,NT,Lpp_WT_mCherry,0.9344346459641073,15,w15_f1_c10
67838,5,3,1,10,1,10,713,341,NT,Lpp_WT_mCherry,0.9631342026214796,15,w15_f1_c10
68043,5,3,1,11,1,10,717,346,NT,Lpp_WT_mCherry,1.0041554507316715,15,w15_f1_c10
68254,5,3,1,12,1,10,777,540,NT,Lpp_WT_mCherry,0.7451333006192048,15,w15_f1_c10
68468,5,3,1,13,1,10,37,580,NT,Lpp_WT_mCherry,0.7930925913844601,15,w15_f1_c10
68674,5,3,1,14,1,10,166,409,NT,Lpp_WT_mCherry,0.8230628933850331,15,w15_f1_c10
68884,5,3,1,15,1,10,712,309,NT,Lpp_WT_mCherry,0.934621853983418,15,w15_f1_c10
69078,5,3,1,16,1,10,28,586,NT,Lpp_WT_mCherry,0.8059985987763404,15,w15_f1_c10
69267,5,3,1,17,1,10,29,590,NT,Lpp_WT_mCherry,0.8028557732400319,15,w15_f1_c10
69456,5,3,1,18,1,10,1091,733,NT,Lpp_WT_mCherry,0.9870400993904395,15,w15_f1_c10
67289,5,3,1,0,1,11,606,248,NT,Lpp_WT_mCherry,1.8976114385473855,15,w15_f1_c11
67599,5,3,1,1,1,11,132,416,NT,Lpp_WT_mCherry,1.3077716618933912,15,w15_f1_c11
69631,5,3,1,2,1,11,805,570,NT,Lpp_WT_mCherry,1.0015510139302692,15,w15_f1_c11
69862,5,3,1,3,1,11,784,560,NT,Lpp_WT_mCherry,0.9984489860697306,15,w15_f1_c11
70090,5,3,1,4,1,11,126,420,NT,Lpp_WT_mCherry,1.041026121960193,15,w15_f1_c11
70312,5,3,1,5,1,11,158,437,NT,Lpp_WT_mCherry,0.9902610753215649,15,w15_f1_c11
70532,5,3,1,6,1,11,733,311,NT,Lpp_WT_mCherry,1.2136359373534653,15,w15_f1_c11
70756,5,3,1,7,1,11,784,549,NT,Lpp_WT_mCherry,0.9819288842077926,15,w15_f1_c11
70976,5,3,1,8,1,11,189,403,NT,Lpp_WT_mCherry,1.049437667275049,15,w15_f1_c11
71195,5,3,1,9,1,11,723,350,NT,Lpp_WT_mCherry,1.2516826697638852,15,w15_f1_c11
67839,5,3,1,10,1,11,160,406,NT,Lpp_WT_mCherry,1.0368492053758864,15,w15_f1_c11
68044,5,3,1,11,1,11,166,411,NT,Lpp_WT_mCherry,1.092483714353732,15,w15_f1_c11
68255,5,3,1,12,1,11,36,587,NT,Lpp_WT_mCherry,0.9699752559172985,15,w15_f1_c11
68469,5,3,1,13,1,11,994,623,NT,Lpp_WT_mCherry,1.2359777519676236,15,w15_f1_c11
68675,5,3,1,14,1,11,776,539,NT,Lpp_WT_mCherry,0.9754867658834647,15,w15_f1_c11
68885,5,3,1,15,1,11,148,402,NT,Lpp_WT_mCherry,1.0743765284701232,15,w15_f1_c11
69079,5,3,1,16,1,11,978,621,NT,Lpp_WT_mCherry,1.1968777728882765,15,w15_f1_c11
69268,5,3,1,17,1,11,977,638,NT,Lpp_WT_mCherry,1.2000952250413002,15,w15_f1_c11
69457,5,3,1,18,1,11,518,801,NT,Lpp_WT_mCherry,0.995144965697343,15,w15_f1_c11
67290,5,3,1,0,1,12,56,273,NT,Lpp_WT_mCherry,1.6265023653185589,15,w15_f1_c12
67600,5,3,1,1,1,12,1504,508,NT,Lpp_WT_mCherry,1.8100861772268073,15,w15_f1_c12
69632,5,3,1,2,1,12,41,599,NT,Lpp_WT_mCherry,1.0133821018605373,15,w15_f1_c12
69863,5,3,1,3,1,12,40,599,NT,Lpp_WT_mCherry,0.9866178981394627,15,w15_f1_c12
70091,5,3,1,4,1,12,177,437,NT,Lpp_WT_mCherry,1.0682331981401376,15,w15_f1_c12
70313,5,3,1,5,1,12,790,563,NT,Lpp_WT_mCherry,0.9254840298819702,15,w15_f1_c12
70533,5,3,1,6,1,12,152,421,NT,Lpp_WT_mCherry,0.9812191681906832,15,w15_f1_c12
70757,5,3,1,7,1,12,42,594,NT,Lpp_WT_mCherry,0.9652321791298598,15,w15_f1_c12
70977,5,3,1,8,1,12,794,556,NT,Lpp_WT_mCherry,0.9233380347273304,15,w15_f1_c12
71196,5,3,1,9,1,12,182,401,NT,Lpp_WT_mCherry,0.9782161246566746,15,w15_f1_c12
67840,5,3,1,10,1,12,810,552,NT,Lpp_WT_mCherry,0.9058933885803365,15,w15_f1_c12
68045,5,3,1,11,1,12,800,530,NT,Lpp_WT_mCherry,0.8989762658334627,15,w15_f1_c12
68256,5,3,1,12,1,12,995,624,NT,Lpp_WT_mCherry,1.1369185399134856,15,w15_f1_c12
68470,5,3,1,13,1,12,751,748,NT,Lpp_WT_mCherry,1.090604185365393,15,w15_f1_c12
68676,5,3,1,14,1,12,35,582,NT,Lpp_WT_mCherry,0.9459249711505368,15,w15_f1_c12
68886,5,3,1,15,1,12,763,523,NT,Lpp_WT_mCherry,0.9097467320812779,15,w15_f1_c12
69080,5,3,1,16,1,12,1090,729,NT,Lpp_WT_mCherry,1.184494847587105,15,w15_f1_c12
69269,5,3,1,17,1,12,1090,732,NT,Lpp_WT_mCherry,1.1677385395085806,15,w15_f1_c12
69458,5,3,1,18,1,12,389,916,NT,Lpp_WT_mCherry,1.09764952794855,15,w15_f1_c12
67291,5,3,1,0,1,13,1189,296,NT,Lpp_WT_mCherry,1.206686151716723,15,w15_f1_c13
67601,5,3,1,1,1,13,782,550,NT,Lpp_WT_mCherry,0.5857917159613036,15,w15_f1_c13
69633,5,3,1,2,1,13,1001,646,NT,Lpp_WT_mCherry,1.0679895618826707,15,w15_f1_c13
69864,5,3,1,3,1,13,1000,636,NT,Lpp_WT_mCherry,0.9320104381173293,15,w15_f1_c13
70092,5,3,1,4,1,13,785,535,NT,Lpp_WT_mCherry,0.5808223932749064,15,w15_f1_c13
70314,5,3,1,5,1,13,38,596,NT,Lpp_WT_mCherry,0.6090383260070391,15,w15_f1_c13
70534,5,3,1,6,1,13,801,558,NT,Lpp_WT_mCherry,0.5810171026816987,15,w15_f1_c13
70758,5,3,1,7,1,13,1003,644,NT,Lpp_WT_mCherry,0.778253498949204,15,w15_f1_c13
70978,5,3,1,8,1,13,42,590,NT,Lpp_WT_mCherry,0.6049451956512077,15,w15_f1_c13
71197,5,3,1,9,1,13,779,540,NT,Lpp_WT_mCherry,0.5821134012982038,15,w15_f1_c13
67841,5,3,1,10,1,13,38,582,NT,Lpp_WT_mCherry,0.592259454517364,15,w15_f1_c13
68046,5,3,1,11,1,13,38,586,NT,Lpp_WT_mCherry,0.5859313987966112,15,w15_f1_c13
68257,5,3,1,12,1,13,1264,647,NT,Lpp_WT_mCherry,0.7722386714045956,15,w15_f1_c13
68471,5,3,1,13,1,13,1106,728,NT,Lpp_WT_mCherry,0.7463931140595007,15,w15_f1_c13
68677,5,3,1,14,1,13,987,632,NT,Lpp_WT_mCherry,0.717114745216392,15,w15_f1_c13
68887,5,3,1,15,1,13,31,569,NT,Lpp_WT_mCherry,0.6000224339099129,15,w15_f1_c13
69081,5,3,1,16,1,13,513,802,NT,Lpp_WT_mCherry,0.582058374726719,15,w15_f1_c13
69270,5,3,1,17,1,13,502,802,NT,Lpp_WT_mCherry,0.5789641882839963,15,w15_f1_c13
69459,5,3,1,18,1,13,1257,934,NT,Lpp_WT_mCherry,0.7291782628111382,15,w15_f1_c13
67292,5,3,1,0,1,14,1838,270,NT,Lpp_WT_mCherry,0.676115280776341,15,w15_f1_c14
67602,5,3,1,1,1,14,40,597,NT,Lpp_WT_mCherry,0.6577928900434896,15,w15_f1_c14
69634,5,3,1,2,1,14,1262,661,NT,Lpp_WT_mCherry,1.033967132299808,15,w15_f1_c14
69865,5,3,1,3,1,14,1264,658,NT,Lpp_WT_mCherry,0.9660328677001919,15,w15_f1_c14
70093,5,3,1,4,1,14,39,593,NT,Lpp_WT_mCherry,0.6397497905315843,15,w15_f1_c14
70315,5,3,1,5,1,14,997,635,NT,Lpp_WT_mCherry,0.8582353228030198,15,w15_f1_c14
70535,5,3,1,6,1,14,40,593,NT,Lpp_WT_mCherry,0.6333704243896601,15,w15_f1_c14
70759,5,3,1,7,1,14,1258,630,NT,Lpp_WT_mCherry,0.7908552074513124,15,w15_f1_c14
70979,5,3,1,8,1,14,1002,626,NT,Lpp_WT_mCherry,0.7971991080413705,15,w15_f1_c14
71198,5,3,1,9,1,14,40,586,NT,Lpp_WT_mCherry,0.6290436270619894,15,w15_f1_c14
67842,5,3,1,10,1,14,996,632,NT,Lpp_WT_mCherry,0.7722623918854817,15,w15_f1_c14
68047,5,3,1,11,1,14,996,633,NT,Lpp_WT_mCherry,0.7639900519127015,15,w15_f1_c14
68258,5,3,1,12,1,14,1105,727,NT,Lpp_WT_mCherry,0.7482477800781129,15,w15_f1_c14
68472,5,3,1,13,1,14,536,786,NT,Lpp_WT_mCherry,0.6249296230455157,15,w15_f1_c14
68678,5,3,1,14,1,14,1100,727,NT,Lpp_WT_mCherry,0.7798032548510225,15,w15_f1_c14
68888,5,3,1,15,1,14,978,632,NT,Lpp_WT_mCherry,0.7516436066692971,15,w15_f1_c14
69082,5,3,1,16,1,14,1242,929,NT,Lpp_WT_mCherry,0.7719343355307199,15,w15_f1_c14
69271,5,3,1,17,1,14,1243,935,NT,Lpp_WT_mCherry,0.7688355329364147,15,w15_f1_c14
69460,5,3,1,18,1,14,307,1191,NT,Lpp_WT_mCherry,0.6115458104100261,15,w15_f1_c14
67293,5,3,1,0,1,15,2122,311,NT,Lpp_WT_mCherry,0.8107172139690657,15,w15_f1_c15
67603,5,3,1,1,1,15,1001,642,NT,Lpp_WT_mCherry,1.9372420406064563,15,w15_f1_c15
69635,5,3,1,2,1,15,1113,740,NT,Lpp_WT_mCherry,1.0639447463138731,15,w15_f1_c15
69866,5,3,1,3,1,15,354,740,NT,Lpp_WT_mCherry,0.9360552536861269,15,w15_f1_c15
70094,5,3,1,4,1,15,998,632,NT,Lpp_WT_mCherry,1.1334621103684042,15,w15_f1_c15
70316,5,3,1,5,1,15,1256,627,NT,Lpp_WT_mCherry,1.1054517155602495,15,w15_f1_c15
70536,5,3,1,6,1,15,996,636,NT,Lpp_WT_mCherry,1.0394919329062382,15,w15_f1_c15
70760,5,3,1,7,1,15,362,743,NT,Lpp_WT_mCherry,0.8283161244597618,15,w15_f1_c15
70980,5,3,1,8,1,15,1261,650,NT,Lpp_WT_mCherry,0.8452146361122305,15,w15_f1_c15
71199,5,3,1,9,1,15,999,628,NT,Lpp_WT_mCherry,0.9885184619019163,15,w15_f1_c15
67843,5,3,1,10,1,15,1276,639,NT,Lpp_WT_mCherry,1.0774691143567865,15,w15_f1_c15
68048,5,3,1,11,1,15,1263,629,NT,Lpp_WT_mCherry,1.0473686404758265,15,w15_f1_c15
68259,5,3,1,12,1,15,527,802,NT,Lpp_WT_mCherry,0.7914173348712461,15,w15_f1_c15
68473,5,3,1,13,1,15,1257,931,NT,Lpp_WT_mCherry,0.9709973735043567,15,w15_f1_c15
68679,5,3,1,14,1,15,742,747,NT,Lpp_WT_mCherry,0.8724523687099598,15,w15_f1_c15
68889,5,3,1,15,1,15,1089,727,NT,Lpp_WT_mCherry,0.9715087758306813,15,w15_f1_c15
69083,5,3,1,16,1,15,378,921,NT,Lpp_WT_mCherry,0.9194235606386969,15,w15_f1_c15
69272,5,3,1,17,1,15,377,922,NT,Lpp_WT_mCherry,0.9179004711015994,15,w15_f1_c15
69461,5,3,1,18,1,15,1710,1245,NT,Lpp_WT_mCherry,1.1685709918147835,15,w15_f1_c15
67294,5,3,1,0,1,16,731,297,NT,Lpp_WT_mCherry,1.4409492794463046,15,w15_f1_c16
67604,5,3,1,1,1,16,1260,677,NT,Lpp_WT_mCherry,1.3688964600934896,15,w15_f1_c16
69636,5,3,1,2,1,16,358,731,NT,Lpp_WT_mCherry,1.052918809881442,15,w15_f1_c16
69867,5,3,1,3,1,16,1111,741,NT,Lpp_WT_mCherry,0.9470811901185578,15,w15_f1_c16
70095,5,3,1,4,1,16,1268,642,NT,Lpp_WT_mCherry,1.0542551048251978,15,w15_f1_c16
70317,5,3,1,5,1,16,346,743,NT,Lpp_WT_mCherry,0.7607343501755799,15,w15_f1_c16
70537,5,3,1,6,1,16,1255,631,NT,Lpp_WT_mCherry,0.9504015260284243,15,w15_f1_c16
70761,5,3,1,7,1,16,1117,736,NT,Lpp_WT_mCherry,0.9139441357308437,15,w15_f1_c16
70981,5,3,1,8,1,16,366,728,NT,Lpp_WT_mCherry,0.7119697854532565,15,w15_f1_c16
71200,5,3,1,9,1,16,1258,652,NT,Lpp_WT_mCherry,0.853963874133257,15,w15_f1_c16
67844,5,3,1,10,1,16,1105,732,NT,Lpp_WT_mCherry,0.8944148481749628,15,w15_f1_c16
68049,5,3,1,11,1,16,1107,731,NT,Lpp_WT_mCherry,0.887672169107615,15,w15_f1_c16
68260,5,3,1,12,1,16,1262,932,NT,Lpp_WT_mCherry,0.8493939494401077,15,w15_f1_c16
68474,5,3,1,13,1,16,380,934,NT,Lpp_WT_mCherry,0.9225586477919255,15,w15_f1_c16
68680,5,3,1,14,1,16,487,790,NT,Lpp_WT_mCherry,0.7166927210178283,15,w15_f1_c16
68890,5,3,1,15,1,16,499,798,NT,Lpp_WT_mCherry,0.7031614596217062,15,w15_f1_c16
69084,5,3,1,16,1,16,324,1215,NT,Lpp_WT_mCherry,0.6928740286997391,15,w15_f1_c16
69273,5,3,1,17,1,16,124,1114,NT,Lpp_WT_mCherry,0.6696826809544817,15,w15_f1_c16
69462,5,3,1,18,1,16,2116,1437,NT,Lpp_WT_mCherry,0.7365688332155998,15,w15_f1_c16
67295,5,3,1,0,1,17,2041,371,NT,Lpp_WT_mCherry,1.2920202965960919,15,w15_f1_c17
67605,5,3,1,1,1,17,350,726,NT,Lpp_WT_mCherry,1.4204848631288574,15,w15_f1_c17
69637,5,3,1,2,1,17,512,810,NT,Lpp_WT_mCherry,1.021585268859424,15,w15_f1_c17
69868,5,3,1,3,1,17,525,807,NT,Lpp_WT_mCherry,0.9784147311405762,15,w15_f1_c17
70096,5,3,1,4,1,17,344,739,NT,Lpp_WT_mCherry,0.8097445810303342,15,w15_f1_c17
70318,5,3,1,5,1,17,1109,742,NT,Lpp_WT_mCherry,0.9213104191206821,15,w15_f1_c17
70538,5,3,1,6,1,17,353,739,NT,Lpp_WT_mCherry,0.6937086592769337,15,w15_f1_c17
70762,5,3,1,7,1,17,521,815,NT,Lpp_WT_mCherry,0.812981364583648,15,w15_f1_c17
70982,5,3,1,8,1,17,1112,734,NT,Lpp_WT_mCherry,0.9107342414449243,15,w15_f1_c17
71201,5,3,1,9,1,17,355,733,NT,Lpp_WT_mCherry,0.9140465331682222,15,w15_f1_c17
67845,5,3,1,10,1,17,503,792,NT,Lpp_WT_mCherry,0.7599746292548855,15,w15_f1_c17
68050,5,3,1,11,1,17,519,799,NT,Lpp_WT_mCherry,0.7269372879478893,15,w15_f1_c17
68261,5,3,1,12,1,17,377,936,NT,Lpp_WT_mCherry,0.9294753692349512,15,w15_f1_c17
68475,5,3,1,13,1,17,160,1123,NT,Lpp_WT_mCherry,0.6990546377118004,15,w15_f1_c17
68681,5,3,1,14,1,17,1255,928,NT,Lpp_WT_mCherry,0.8819555609250255,15,w15_f1_c17
68891,5,3,1,15,1,17,1246,928,NT,Lpp_WT_mCherry,0.8790459794416423,15,w15_f1_c17
69085,5,3,1,16,1,17,1706,1240,NT,Lpp_WT_mCherry,1.0766357586557531,15,w15_f1_c17
69274,5,3,1,17,1,17,338,1236,NT,Lpp_WT_mCherry,0.6885439004500288,15,w15_f1_c17
69463,5,3,1,18,1,17,1700,1454,NT,Lpp_WT_mCherry,0.9818780392038419,15,w15_f1_c17
67296,5,3,1,0,1,18,137,384,NT,Lpp_WT_mCherry,0.9204625846411505,15,w15_f1_c18
67606,5,3,1,1,1,18,1113,741,NT,Lpp_WT_mCherry,0.9064050551280386,15,w15_f1_c18
69638,5,3,1,2,1,18,456,890,NT,Lpp_WT_mCherry,1.0218105867009322,15,w15_f1_c18
69869,5,3,1,3,1,18,440,891,NT,Lpp_WT_mCherry,0.9781894132990678,15,w15_f1_c18
70097,5,3,1,4,1,18,1109,740,NT,Lpp_WT_mCherry,0.8807540341404021,15,w15_f1_c18
70319,5,3,1,5,1,18,521,799,NT,Lpp_WT_mCherry,0.8603535317076457,15,w15_f1_c18
70539,5,3,1,6,1,18,1108,743,NT,Lpp_WT_mCherry,0.8725967207118761,15,w15_f1_c18
70763,5,3,1,7,1,18,407,917,NT,Lpp_WT_mCherry,0.9325613964165573,15,w15_f1_c18
70983,5,3,1,8,1,18,522,800,NT,Lpp_WT_mCherry,0.7287681253579353,15,w15_f1_c18
71202,5,3,1,9,1,18,1111,737,NT,Lpp_WT_mCherry,0.8574707997054705,15,w15_f1_c18
67846,5,3,1,10,1,18,1260,933,NT,Lpp_WT_mCherry,0.8426769463253589,15,w15_f1_c18
68051,5,3,1,11,1,18,1266,931,NT,Lpp_WT_mCherry,0.8274836492788358,15,w15_f1_c18
68262,5,3,1,12,1,18,165,1135,NT,Lpp_WT_mCherry,0.5940786085885201,15,w15_f1_c18
68476,5,3,1,13,1,18,365,1244,NT,Lpp_WT_mCherry,0.655154988955142,15,w15_f1_c18
68682,5,3,1,14,1,18,376,931,NT,Lpp_WT_mCherry,0.8268147014519537,15,w15_f1_c18
68892,5,3,1,15,1,18,364,927,NT,Lpp_WT_mCherry,0.8187007011920746,15,w15_f1_c18
69086,5,3,1,16,1,18,2118,1432,NT,Lpp_WT_mCherry,0.7073377320262382,15,w15_f1_c18
69275,5,3,1,17,1,18,1705,1243,NT,Lpp_WT_mCherry,1.0121421249440539,15,w15_f1_c18
69464,5,3,1,18,1,18,882,1510,NT,Lpp_WT_mCherry,0.6381954771426785,15,w15_f1_c18
67297,5,3,1,0,1,19,900,434,NT,Lpp_WT_mCherry,1.6810985365801716,15,w15_f1_c19
67607,5,3,1,1,1,19,492,803,NT,Lpp_WT_mCherry,1.232142524365927,15,w15_f1_c19
69639,5,3,1,2,1,19,1268,944,NT,Lpp_WT_mCherry,1.0152465078388935,15,w15_f1_c19
69870,5,3,1,3,1,19,1266,944,NT,Lpp_WT_mCherry,0.9847534921611067,15,w15_f1_c19
70098,5,3,1,4,1,19,530,808,NT,Lpp_WT_mCherry,0.9987993408354565,15,w15_f1_c19
70320,5,3,1,5,1,19,773,793,NT,Lpp_WT_mCherry,1.023637810913486,15,w15_f1_c19
70540,5,3,1,6,1,19,529,821,NT,Lpp_WT_mCherry,0.9154400509015593,15,w15_f1_c19
70764,5,3,1,7,1,19,1271,939,NT,Lpp_WT_mCherry,0.9533393499402334,15,w15_f1_c19
70984,5,3,1,8,1,19,402,918,NT,Lpp_WT_mCherry,0.9818570017597246,15,w15_f1_c19
71203,5,3,1,9,1,19,520,789,NT,Lpp_WT_mCherry,0.7979192124101837,15,w15_f1_c19
67847,5,3,1,10,1,19,379,929,NT,Lpp_WT_mCherry,0.9528015824208592,15,w15_f1_c19
68052,5,3,1,11,1,19,374,929,NT,Lpp_WT_mCherry,0.9764527044115573,15,w15_f1_c19
68263,5,3,1,12,1,19,357,1243,NT,Lpp_WT_mCherry,0.7408785843403164,15,w15_f1_c19
68477,5,3,1,13,1,19,1127,1211,NT,Lpp_WT_mCherry,0.9255724428755123,15,w15_f1_c19
68683,5,3,1,14,1,19,374,1080,NT,Lpp_WT_mCherry,0.9243265260484471,15,w15_f1_c19
68893,5,3,1,15,1,19,367,1079,NT,Lpp_WT_mCherry,0.9144710044805087,15,w15_f1_c19
69087,5,3,1,16,1,19,1654,1458,NT,Lpp_WT_mCherry,0.9206313710143309,15,w15_f1_c19
69276,5,3,1,17,1,19,2117,1434,NT,Lpp_WT_mCherry,0.7774733978121915,15,w15_f1_c19
69465,5,3,1,18,1,19,479,1672,NT,Lpp_WT_mCherry,0.7310337116341478,15,w15_f1_c19
67298,5,3,1,0,1,2,1937,71,NT,Lpp_WT_mCherry,1.2635433185934108,15,w15_f1_c2
67608,5,3,1,1,1,2,517,25,NT,Lpp_WT_mCherry,1.3202387975687244,15,w15_f1_c2
69640,5,3,1,2,1,2,686,120,NT,Lpp_WT_mCherry,1.0057913281626334,15,w15_f1_c2
69871,5,3,1,3,1,2,502,24,NT,Lpp_WT_mCherry,0.9942086718373664,15,w15_f1_c2
70099,5,3,1,4,1,2,1306,26,NT,Lpp_WT_mCherry,1.103421213580935,15,w15_f1_c2
70321,5,3,1,5,1,2,521,26,NT,Lpp_WT_mCherry,0.9385956841074047,15,w15_f1_c2
70541,5,3,1,6,1,2,1307,28,NT,Lpp_WT_mCherry,1.0816036025308644,15,w15_f1_c2
70765,5,3,1,7,1,2,505,22,NT,Lpp_WT_mCherry,0.8744472529078421,15,w15_f1_c2
70985,5,3,1,8,1,2,528,23,NT,Lpp_WT_mCherry,0.8211616213553873,15,w15_f1_c2
71204,5,3,1,9,1,2,1305,24,NT,Lpp_WT_mCherry,1.0332000064949474,15,w15_f1_c2
67848,5,3,1,10,1,2,1526,29,NT,Lpp_WT_mCherry,0.936176316174043,15,w15_f1_c2
68053,5,3,1,11,1,2,1521,27,NT,Lpp_WT_mCherry,0.9323930092715375,15,w15_f1_c2
68264,5,3,1,12,1,2,621,36,NT,Lpp_WT_mCherry,1.0292056137995984,15,w15_f1_c2
68478,5,3,1,13,1,2,618,35,NT,Lpp_WT_mCherry,0.992774370937275,15,w15_f1_c2
68684,5,3,1,14,1,2,625,32,NT,Lpp_WT_mCherry,0.8084423492225006,15,w15_f1_c2
68894,5,3,1,15,1,2,608,32,NT,Lpp_WT_mCherry,0.7683089863010732,15,w15_f1_c2
69088,5,3,1,16,1,2,594,34,NT,Lpp_WT_mCherry,0.7776400608360079,15,w15_f1_c2
69277,5,3,1,17,1,2,1279,23,NT,Lpp_WT_mCherry,0.9947823921974029,15,w15_f1_c2
69466,5,3,1,18,1,2,1954,187,NT,Lpp_WT_mCherry,0.6885618562559875,15,w15_f1_c2
67299,5,3,1,0,1,20,72,486,NT,Lpp_WT_mCherry,1.1244632093552958,15,w15_f1_c20
67609,5,3,1,1,1,20,497,873,NT,Lpp_WT_mCherry,1.186833699063915,15,w15_f1_c20
69641,5,3,1,2,1,20,874,1002,NT,Lpp_WT_mCherry,1.0704480431099137,15,w15_f1_c20
69872,5,3,1,3,1,20,137,1135,NT,Lpp_WT_mCherry,0.9295519568900865,15,w15_f1_c20
70100,5,3,1,4,1,20,443,885,NT,Lpp_WT_mCherry,1.0643593233521291,15,w15_f1_c20
70322,5,3,1,5,1,20,431,897,NT,Lpp_WT_mCherry,1.0629649176411766,15,w15_f1_c20
70542,5,3,1,6,1,20,407,916,NT,Lpp_WT_mCherry,1.0609760839976667,15,w15_f1_c20
70766,5,3,1,7,1,20,161,1120,NT,Lpp_WT_mCherry,0.7057859503902669,15,w15_f1_c20
70986,5,3,1,8,1,20,1267,936,NT,Lpp_WT_mCherry,1.0045720952195774,15,w15_f1_c20
71205,5,3,1,9,1,20,394,923,NT,Lpp_WT_mCherry,1.0376711758006723,15,w15_f1_c20
67849,5,3,1,10,1,20,154,1150,NT,Lpp_WT_mCherry,0.7409849726396489,15,w15_f1_c20
68054,5,3,1,11,1,20,159,1125,NT,Lpp_WT_mCherry,0.7093247409794172,15,w15_f1_c20
68265,5,3,1,12,1,20,1130,1218,NT,Lpp_WT_mCherry,0.9872281325518735,15,w15_f1_c20
68479,5,3,1,13,1,20,1722,1240,NT,Lpp_WT_mCherry,1.1795450126385378,15,w15_f1_c20
68685,5,3,1,14,1,20,158,1119,NT,Lpp_WT_mCherry,0.7296963973222965,15,w15_f1_c20
68895,5,3,1,15,1,20,327,1213,NT,Lpp_WT_mCherry,0.7619843893225189,15,w15_f1_c20
69089,5,3,1,16,1,20,870,1504,NT,Lpp_WT_mCherry,0.7551401349962501,15,w15_f1_c20
69278,5,3,1,17,1,20,1680,1466,NT,Lpp_WT_mCherry,0.9782617149523626,15,w15_f1_c20
69467,5,3,1,18,1,20,1494,1662,NT,Lpp_WT_mCherry,0.8690036387878115,15,w15_f1_c20
67300,5,3,1,0,1,21,269,484,NT,Lpp_WT_mCherry,1.2783931341061616,15,w15_f1_c21
67610,5,3,1,1,1,21,1270,943,NT,Lpp_WT_mCherry,1.098821777979437,15,w15_f1_c21
69642,5,3,1,2,1,21,136,1136,NT,Lpp_WT_mCherry,1.0408982126493538,15,w15_f1_c21
69873,5,3,1,3,1,21,1209,1207,NT,Lpp_WT_mCherry,0.9591017873506463,15,w15_f1_c21
70101,5,3,1,4,1,21,1265,939,NT,Lpp_WT_mCherry,1.0888574538186198,15,w15_f1_c21
