,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id
40920,0,Lpp dotA,0.324368,0.6092770000000001,1.0,214.354,10.0,13.2474,1.0,w10_f10_c1,
40921,1,Lpp dotA,0.351986,0.463817,1.0025771942620958,264.43,10.0,16.8365,1.0,w10_f10_c1,
40922,2,Lpp dotA,0.346301,0.487212,0.9969851689764162,380.632,8.0,14.7232,1.0,w10_f10_c1,
40923,3,Lpp dotA,0.362718,0.421415,1.001669503201232,351.149,9.0,19.9627,1.0,w10_f10_c1,
40924,4,Lpp dotA,0.358096,0.364917,1.0051381797552477,386.491,12.0,16.7317,1.0,w10_f10_c1,
40925,5,Lpp dotA,0.374629,0.380376,0.9993030229354081,422.165,10.0,13.2648,1.0,w10_f10_c1,
40926,6,Lpp dotA,0.385769,0.357157,1.0030067266391116,518.457,9.0,15.544,1.0,w10_f10_c1,
40927,7,Lpp dotA,0.39988,0.304525,1.0034119458627118,500.415,8.0,16.4697,1.0,w10_f10_c1,
40928,8,Lpp dotA,0.391026,0.312271,1.0050247183726397,539.085,11.0,18.4433,1.0,w10_f10_c1,
40929,9,Lpp dotA,0.386474,0.36361,1.0070102925682793,543.0369999999999,6.0,12.8457,1.0,w10_f10_c1,
40930,10,Lpp dotA,0.378605,0.350054,0.999505632547208,362.42800000000005,9.0,12.3304,1.0,w10_f10_c1,
40931,11,Lpp dotA,0.386861,0.38387,1.0068482048788394,476.9330000000001,14.0,19.2379,1.0,w10_f10_c1,
40932,12,Lpp dotA,0.380459,0.404207,1.0093362509117432,476.672,11.0,15.544,1.0,w10_f10_c1,
40933,13,Lpp dotA,0.380738,0.404865,1.0102034200502472,502.139,12.0,12.8282,1.0,w10_f10_c1,
40934,14,Lpp dotA,0.393857,0.3859889999999999,1.0043358456925195,522.965,11.0,16.7491,1.0,w10_f10_c1,
40935,15,Lpp dotA,0.373354,0.4217109999999999,1.013582948375071,491.145,9.0,15.4567,1.0,w10_f10_c1,
40936,16,Lpp dotA,0.375294,0.437184,1.0138341842937029,511.231,5.0,12.2693,1.0,w10_f10_c1,
40937,17,Lpp dotA,0.376682,0.421267,1.0088661966123673,510.0630000000001,6.0,10.645,1.0,w10_f10_c1,
40938,0,Lpp dotA,0.384471,0.340312,1.0,389.888,6.0,4.64574,1.0,w10_f10_c2,
40939,1,Lpp dotA,0.377898,0.37128,0.9983634057526287,458.842,2.0,3.12627,1.0,w10_f10_c2,
40940,2,Lpp dotA,0.440314,0.236066,1.0046561106337712,498.355,2.0,2.61978,1.0,w10_f10_c2,
40941,3,Lpp dotA,0.445982,0.203928,1.0117098318399411,544.876,4.0,1.93864,1.0,w10_f10_c2,
40942,4,Lpp dotA,0.440115,0.200723,1.0137719405916288,522.35,2.0,5.69366,1.0,w10_f10_c2,
40943,5,Lpp dotA,0.438922,0.253242,1.00864121762612,578.625,6.0,5.44041,1.0,w10_f10_c2,
40944,6,Lpp dotA,0.439162,0.248405,1.006710036414222,588.006,1.0,2.31414,1.0,w10_f10_c2,
40945,7,Lpp dotA,0.414518,0.27943,1.0070946360623543,576.215,1.0,2.21808,1.0,w10_f10_c2,
40946,8,Lpp dotA,0.421378,0.261259,1.0080274947833558,575.322,1.0,3.12627,1.0,w10_f10_c2,
40947,9,Lpp dotA,0.432954,0.24433,1.0147211652551043,563.521,2.0,4.59335,1.0,w10_f10_c2,
40948,10,Lpp dotA,0.477104,0.119072,0.9854915919970542,458.341,0.0,0.0,0.0,w10_f10_c2,
40949,11,Lpp dotA,0.4266359999999999,0.175418,0.9870463565320569,472.253,0.0,0.0,0.0,w10_f10_c2,
40950,12,Lpp dotA,0.4816859999999999,0.107244,0.9761548218158013,505.045,0.0,0.0,0.0,w10_f10_c2,
40951,13,Lpp dotA,0.468545,0.173888,0.9845587332760525,460.354,0.0,0.0,0.0,w10_f10_c2,
40952,14,Lpp dotA,0.495427,0.0686057,0.9830203346835236,492.994,0.0,0.0,0.0,w10_f10_c2,
40953,15,Lpp dotA,0.508977,0.131499,0.9876764453172947,415.994,0.0,0.0,0.0,w10_f10_c2,
40954,16,Lpp dotA,0.51388,0.0845316,0.987717360173479,450.251,0.0,0.0,0.0,w10_f10_c2,
40955,17,Lpp dotA,0.51973,0.0654691,0.9853361155435538,422.224,0.0,0.0,0.0,w10_f10_c2,
40956,0,Lpp dotA,0.345804,0.517656,1.0,356.168,12.0,16.7579,1.0,w10_f10_c3,
40957,1,Lpp dotA,0.336798,0.663027,1.0232056809535885,524.4490000000001,8.0,19.8929,1.0,w10_f10_c3,
40958,2,Lpp dotA,0.373699,0.592913,1.0304844027390312,694.502,12.0,26.7829,1.0,w10_f10_c3,
40959,3,Lpp dotA,0.345112,0.60224,1.1090709273818582,796.578,16.0,29.1582,1.0,w10_f10_c3,
40960,4,Lpp dotA,0.344914,0.6501239999999999,1.1441372897117255,800.607,7.0,26.3113,1.0,w10_f10_c3,
40961,5,Lpp dotA,0.356228,0.681146,1.192222504015555,902.83,9.0,21.5346,1.0,w10_f10_c3,
40962,6,Lpp dotA,0.370761,0.552897,1.1798376870403244,946.843,11.0,22.6174,1.0,w10_f10_c3,
40963,7,Lpp dotA,0.358715,0.625104,1.2476963395046072,956.138,12.0,26.582,1.0,w10_f10_c3,
40964,8,Lpp dotA,0.34067,0.653307,1.2129765829740469,974.283,6.0,26.224,1.0,w10_f10_c3,
40965,9,Lpp dotA,0.359437,0.651112,1.2177360723645276,955.07,12.0,19.9103,1.0,w10_f10_c3,
40966,0,Lpp dotA,0.410933,0.270709,1.0,226.359,3.0,3.78995,1.0,w10_f10_c4,
40967,1,Lpp dotA,0.355686,0.4523319999999999,0.9943320746851376,289.692,2.0,4.017,1.0,w10_f10_c4,
40968,2,Lpp dotA,0.392353,0.333446,0.9952620313138845,373.427,4.0,5.807180000000001,1.0,w10_f10_c4,
40969,3,Lpp dotA,0.387941,0.332829,1.000408860241949,425.406,2.0,2.15695,1.0,w10_f10_c4,
40970,4,Lpp dotA,0.381556,0.297329,1.005042609650705,469.781,0.0,0.0,0.0,w10_f10_c4,
40971,5,Lpp dotA,0.395461,0.301842,1.0112396482198547,529.331,0.0,0.0,0.0,w10_f10_c4,
40972,6,Lpp dotA,0.391099,0.306053,1.0142058891908576,567.2080000000001,1.0,0.995516,1.0,w10_f10_c4,
40973,7,Lpp dotA,0.3864059999999999,0.297151,1.0307206362186039,581.408,3.0,5.18716,1.0,w10_f10_c4,
40974,8,Lpp dotA,0.375689,0.314592,1.03405565309411,609.262,7.0,0.733538,1.0,w10_f10_c4,
40975,9,Lpp dotA,0.391946,0.3060969999999999,1.0453594362538783,658.793,2.0,2.86429,1.0,w10_f10_c4,
40976,10,Lpp dotA,0.3653659999999999,0.350728,1.0496163928906421,541.755,3.0,4.08686,1.0,w10_f10_c4,
40977,11,Lpp dotA,0.366056,0.373104,1.058555200141097,664.352,5.0,3.5629,1.0,w10_f10_c4,
40978,12,Lpp dotA,0.3483699999999999,0.432551,1.0585231326711402,747.4889999999999,4.0,5.1784300000000005,1.0,w10_f10_c4,
40979,13,Lpp dotA,0.371269,0.363724,1.0653775543744037,851.25,7.0,2.62851,1.0,w10_f10_c4,
40980,14,Lpp dotA,0.407288,0.264383,1.0669889447397323,970.481,6.0,1.13524,1.0,w10_f10_c4,
40981,15,Lpp dotA,0.4119649999999999,0.238688,1.079968253204743,1006.55,4.0,3.72882,1.0,w10_f10_c4,
40982,16,Lpp dotA,0.413726,0.2388539999999999,1.0867184556306468,1089.78,3.0,5.1697,1.0,w10_f10_c4,
40983,17,Lpp dotA,0.412603,0.259557,1.079815932722448,1108.57,3.0,2.4102,1.0,w10_f10_c4,
40984,0,Lpp dotA,0.282813,0.675233,1.0,297.541,3.0,2.53245,1.0,w10_f10_c5,
40985,1,Lpp dotA,0.316596,0.537902,1.0120725925460767,461.251,4.0,7.370310000000001,1.0,w10_f10_c5,
40986,2,Lpp dotA,0.334516,0.478959,1.0079908317372601,481.347,10.0,16.2863,1.0,w10_f10_c5,
40987,3,Lpp dotA,0.376073,0.348573,1.0119705485258563,555.304,9.0,19.2379,1.0,w10_f10_c5,
40988,4,Lpp dotA,0.357757,0.365554,1.0140114289302649,499.84,9.0,26.7654,1.0,w10_f10_c5,
40989,5,Lpp dotA,0.367272,0.400479,1.022669471568966,670.5360000000001,10.0,17.5525,1.0,w10_f10_c5,
40990,6,Lpp dotA,0.3673889999999999,0.375927,1.0253226160946969,635.225,10.0,24.1456,1.0,w10_f10_c5,
40991,7,Lpp dotA,0.374096,0.372151,1.0238155044114416,630.241,10.0,21.98,1.0,w10_f10_c5,
40992,8,Lpp dotA,0.373226,0.392524,1.0254011114948665,643.663,8.0,20.3644,1.0,w10_f10_c5,
40993,9,Lpp dotA,0.394987,0.315877,1.0295849163239033,678.778,11.0,22.4515,1.0,w10_f10_c5,
40994,10,Lpp dotA,0.385761,0.321289,1.024207981412289,529.253,11.0,25.0014,1.0,w10_f10_c5,
40995,11,Lpp dotA,0.400001,0.309055,1.0295221200037679,710.091,9.0,22.0149,1.0,w10_f10_c5,
40996,12,Lpp dotA,0.3979999999999999,0.302501,1.0346792677949073,641.099,11.0,24.6871,1.0,w10_f10_c5,
40997,13,Lpp dotA,0.397352,0.309656,1.0283446890012247,731.872,11.0,21.8926,1.0,w10_f10_c5,
40998,14,Lpp dotA,0.393517,0.315839,1.0293023328832929,718.7260000000001,10.0,23.0366,1.0,w10_f10_c5,
40999,15,Lpp dotA,0.380763,0.318079,1.0349697007755345,691.515,12.0,22.2681,1.0,w10_f10_c5,
41000,16,Lpp dotA,0.393129,0.294701,1.0356997079971113,635.279,13.0,29.4638,1.0,w10_f10_c5,
41001,17,Lpp dotA,0.392652,0.317754,1.0374266068008413,675.2489999999999,14.0,20.8971,1.0,w10_f10_c5,
41002,1,Lpp dotA,0.379742,0.409913,1.0,436.602,0.0,0.0,0.0,w10_f10_c6,
41003,2,Lpp dotA,0.427192,0.281364,0.9780751115001459,592.644,0.0,0.0,0.0,w10_f10_c6,
41004,3,Lpp dotA,0.419465,0.274756,0.9822350047934643,921.984,1.0,1.48454,1.0,w10_f10_c6,
41005,4,Lpp dotA,0.42605,0.2489,0.9825767996331958,994.047,1.0,1.89497,1.0,w10_f10_c6,
41006,5,Lpp dotA,0.42899,0.260133,0.9845692134550457,926.738,1.0,1.5544,1.0,w10_f10_c6,
41007,6,Lpp dotA,0.423083,0.275416,0.9811179192197074,946.128,0.0,0.0,0.0,w10_f10_c6,
41008,7,Lpp dotA,0.4134739999999999,0.286621,0.9881705639614856,625.8240000000001,0.0,0.0,0.0,w10_f10_c6,
41009,8,Lpp dotA,0.437409,0.257237,0.9835688383143678,377.703,0.0,0.0,0.0,w10_f10_c6,
41010,9,Lpp dotA,0.4377939999999999,0.259754,0.986194823058647,420.99300000000005,0.0,0.0,0.0,w10_f10_c6,
41011,10,Lpp dotA,0.419304,0.285072,0.9927472802300863,801.169,1.0,0.4540949999999999,1.0,w10_f10_c6,
41012,11,Lpp dotA,0.449978,0.2393829999999999,0.9862615147346923,368.101,0.0,0.0,0.0,w10_f10_c6,
41013,12,Lpp dotA,0.432179,0.256552,0.9877537409862032,659.425,0.0,0.0,0.0,w10_f10_c6,
41014,13,Lpp dotA,0.439389,0.256765,0.9957484056521195,717.5989999999999,1.0,1.43215,1.0,w10_f10_c6,
41015,14,Lpp dotA,0.439585,0.230376,0.9916385311158351,953.078,0.0,0.0,0.0,w10_f10_c6,
41016,15,Lpp dotA,0.4341859999999999,0.243875,0.9913634279521487,906.193,0.0,0.0,0.0,w10_f10_c6,
41017,16,Lpp dotA,0.4387609999999999,0.242752,0.9948647409445208,1100.79,0.0,0.0,0.0,w10_f10_c6,
41018,17,Lpp dotA,0.432075,0.249696,0.9966320703597182,1177.58,0.0,0.0,0.0,w10_f10_c6,
41020,3,Lpp dotA,0.403253,0.265834,1.0,232.456,4.0,2.58485,1.0,w10_f10_c8,
41021,7,Lpp dotA,0.420443,0.204381,0.9843721749247302,232.564,5.0,7.536230000000001,1.0,w10_f10_c8,
41022,8,Lpp dotA,0.417097,0.2150909999999999,0.9809054390805682,239.423,3.0,5.87704,1.0,w10_f10_c8,
41023,9,Lpp dotA,0.412556,0.220532,0.9993239472049934,250.081,6.0,7.5275,1.0,w10_f10_c8,
41024,10,Lpp dotA,0.4113739999999999,0.215852,1.0261459487929312,248.265,6.0,8.33963,1.0,w10_f10_c8,
41025,11,Lpp dotA,0.404443,0.222567,1.019888529899614,262.646,4.0,5.13477,1.0,w10_f10_c8,
41026,12,Lpp dotA,0.4118189999999999,0.2160139999999999,1.0277338867532957,261.44,3.0,5.64126,1.0,w10_f10_c8,
41027,13,Lpp dotA,0.391788,0.241133,1.0258550888694982,268.672,4.0,6.680439999999999,1.0,w10_f10_c8,
41028,14,Lpp dotA,0.399858,0.2322949999999999,1.0235517927190687,268.42,4.0,6.35733,1.0,w10_f10_c8,
41029,16,Lpp dotA,0.413089,0.213738,1.0335589463009691,268.822,5.0,7.61483,1.0,w10_f10_c8,
41030,17,Lpp dotA,0.407072,0.22349,1.029188186370461,276.005,5.0,8.03399,1.0,w10_f10_c8,
41042,1,Lpp dotA,0.323526,0.5948100000000001,1.0,303.147,5.0,8.26104,1.0,w10_f11_c3,
41043,2,Lpp dotA,0.332426,0.596159,1.0057524836453111,366.25,7.0,5.45787,1.0,w10_f11_c3,
41044,3,Lpp dotA,0.333403,0.586611,1.0079443058809698,378.079,5.0,7.1782,1.0,w10_f11_c3,
41045,4,Lpp dotA,0.334327,0.594681,1.0109591111782934,384.653,5.0,5.53647,1.0,w10_f11_c3,
41046,5,Lpp dotA,0.335316,0.5804229999999999,1.0129829776870818,453.087,4.0,4.65448,1.0,w10_f11_c3,
41047,6,Lpp dotA,0.340522,0.5061680000000001,1.0229763434358703,422.696,3.0,5.25703,1.0,w10_f11_c3,
41048,7,Lpp dotA,0.36535,0.43426,1.0159306006936573,471.656,4.0,4.59335,1.0,w10_f11_c3,
41049,8,Lpp dotA,0.380223,0.365607,1.023438221684764,374.0580000000001,4.0,3.72882,1.0,w10_f11_c3,
41050,9,Lpp dotA,0.362419,0.391113,1.036555563953342,461.636,6.0,6.3224,1.0,w10_f11_c3,
41051,10,Lpp dotA,0.388476,0.31561,1.0092627583369025,324.563,2.0,2.46259,1.0,w10_f11_c3,
41052,11,Lpp dotA,0.426404,0.239119,1.0328353446031626,319.195,1.0,1.1177700000000002,1.0,w10_f11_c3,
41053,12,Lpp dotA,0.398547,0.301171,1.0198103779843635,402.967,3.0,5.5976,1.0,w10_f11_c3,
41054,13,Lpp dotA,0.400086,0.295274,1.0256468394931095,373.512,4.0,6.05169,1.0,w10_f11_c3,
41055,14,Lpp dotA,0.409585,0.268448,1.017089495209063,358.99800000000005,1.0,2.16568,1.0,w10_f11_c3,
41056,15,Lpp dotA,0.373726,0.364005,1.0263522535459653,409.326,5.0,7.597360000000001,1.0,w10_f11_c3,
41057,16,Lpp dotA,0.372562,0.362809,1.0257728062882625,450.042,5.0,5.56267,1.0,w10_f11_c3,
41058,17,Lpp dotA,0.390742,0.323948,1.0242863981054595,380.574,4.0,5.98183,1.0,w10_f11_c3,
41059,1,Lpp dotA,0.264891,0.937706,1.0,239.436,3.0,9.76305,1.0,w10_f11_c4,
41060,2,Lpp dotA,0.277579,0.909434,1.0064892408209645,262.51,5.0,14.8891,1.0,w10_f11_c4,
41061,3,Lpp dotA,0.283049,0.916672,1.0049268517860948,258.449,3.0,12.8369,1.0,w10_f11_c4,
41062,4,Lpp dotA,0.301276,0.777688,1.0078740856473263,252.86900000000003,4.0,12.8544,1.0,w10_f11_c4,
41063,5,Lpp dotA,0.325845,0.6341640000000001,1.0075456288615867,248.013,3.0,9.41374,1.0,w10_f11_c4,
41064,6,Lpp dotA,0.336396,0.574828,1.0124724806476812,248.114,3.0,15.806,1.0,w10_f11_c4,
41065,7,Lpp dotA,0.34197,0.625026,1.0145142390455224,237.827,5.0,13.6054,1.0,w10_f11_c4,
41066,8,Lpp dotA,0.348469,0.607364,1.014416589730843,241.826,5.0,7.405239999999999,1.0,w10_f11_c4,
41067,9,Lpp dotA,0.3669719999999999,0.530782,1.0126855336978908,250.721,6.0,10.8022,1.0,w10_f11_c4,
41068,11,Lpp dotA,0.390507,0.396901,1.023497975996023,338.717,9.0,1.44961,1.0,w10_f11_c4,
41069,12,Lpp dotA,0.400885,0.440845,1.0196008806192742,277.876,7.0,0.349304,1.0,w10_f11_c4,
41070,13,Lpp dotA,0.416671,0.4147399999999999,1.0318958170584476,275.613,8.0,2.95162,1.0,w10_f11_c4,
41071,14,Lpp dotA,0.412068,0.39637,1.0398320431787516,262.282,7.0,8.88979,1.0,w10_f11_c4,
41072,15,Lpp dotA,0.433581,0.334231,1.0419892053121227,262.186,9.0,15.0899,1.0,w10_f11_c4,
41073,16,Lpp dotA,0.42886,0.320355,1.038065478304098,253.768,18.0,8.39203,1.0,w10_f11_c4,
41074,17,Lpp dotA,0.411016,0.407978,1.0467118812584333,257.211,2.0,12.4876,1.0,w10_f11_c4,
41075,1,Lpp dotA,0.328784,0.477888,1.0,222.428,1.0,1.36229,1.0,w10_f11_c5,
41076,2,Lpp dotA,0.331598,0.460107,1.0007451625183255,233.355,1.0,0.8383299999999999,1.0,w10_f11_c5,
41077,3,Lpp dotA,0.334484,0.409167,0.9698128184152338,236.677,0.0,0.0,0.0,w10_f11_c5,
41078,4,Lpp dotA,0.34339,0.385026,0.9699019139337292,233.332,0.0,0.0,0.0,w10_f11_c5,
41079,5,Lpp dotA,0.373335,0.369225,1.1488300138503034,229.429,1.0,1.1439700000000002,1.0,w10_f11_c5,
41080,6,Lpp dotA,0.3604469999999999,0.406975,1.1268153211893444,242.376,3.0,1.30989,1.0,w10_f11_c5,
41081,7,Lpp dotA,0.342215,0.4129319999999999,1.0039688003693414,239.842,0.0,0.0,0.0,w10_f11_c5,
41082,8,Lpp dotA,0.357454,0.376986,1.0025675708511863,239.924,1.0,1.1701700000000002,1.0,w10_f11_c5,
41083,9,Lpp dotA,0.391414,0.3432,1.1490811012206086,261.194,2.0,2.30541,1.0,w10_f11_c5,
41084,10,Lpp dotA,0.3719119999999999,0.369431,1.1049707199727854,257.845,1.0,0.986784,1.0,w10_f11_c5,
41085,11,Lpp dotA,0.370559,0.350378,0.9795242299312346,250.124,0.0,0.0,0.0,w10_f11_c5,
41086,12,Lpp dotA,0.3961679999999999,0.290216,0.9793703376720151,256.21,0.0,0.0,0.0,w10_f11_c5,
41087,13,Lpp dotA,0.394712,0.317303,0.9821079999676017,251.203,0.0,0.0,0.0,w10_f11_c5,
41088,14,Lpp dotA,0.396758,0.3482159999999999,0.9828450628933365,250.814,1.0,1.1439700000000002,1.0,w10_f11_c5,
41089,15,Lpp dotA,0.393121,0.35062,0.9855260280407896,254.092,0.0,0.0,0.0,w10_f11_c5,
41090,16,Lpp dotA,0.407583,0.323106,0.9847241683743309,251.671,1.0,1.27496,1.0,w10_f11_c5,
41091,17,Lpp dotA,0.386343,0.364346,1.0103998768861926,270.254,1.0,0.87326,1.0,w10_f11_c5,
41092,1,Lpp dotA,0.394911,0.324918,1.0,436.733,18.0,44.903,1.0,w10_f11_c6,
41093,2,Lpp dotA,0.418818,0.2641739999999999,1.0002733031092248,549.512,16.0,43.532,1.0,w10_f11_c6,
41094,3,Lpp dotA,0.422991,0.23417,1.0022346548342498,601.337,17.0,47.191,1.0,w10_f11_c6,
41095,4,Lpp dotA,0.432284,0.219411,1.006631619562072,647.687,18.0,48.5533,1.0,w10_f11_c6,
41096,5,Lpp dotA,0.427855,0.21635,1.0203048133500532,703.515,18.0,48.5096,1.0,w10_f11_c6,
41097,6,Lpp dotA,0.435531,0.198047,1.018439921545931,661.442,16.0,47.1648,1.0,w10_f11_c6,
41098,7,Lpp dotA,0.441817,0.184875,1.0235844506607505,582.83,19.0,43.043,1.0,w10_f11_c6,
41099,8,Lpp dotA,0.444531,0.186611,1.020144046815215,608.693,16.0,40.9821,1.0,w10_f11_c6,
41100,9,Lpp dotA,0.4435699999999999,0.183826,1.0181746567634482,748.023,18.0,39.515,1.0,w10_f11_c6,
41101,10,Lpp dotA,0.440316,0.184913,1.0260602552972573,719.341,21.0,37.2009,1.0,w10_f11_c6,
41102,11,Lpp dotA,0.446234,0.177318,1.0257306839008393,652.7280000000001,20.0,37.3843,1.0,w10_f11_c6,
41103,12,Lpp dotA,0.4446699999999999,0.1779369999999999,1.0254011125044211,788.1310000000001,15.0,28.0316,1.0,w10_f11_c6,
41104,13,Lpp dotA,0.43848,0.191663,1.0307144464808204,765.546,16.0,33.9174,1.0,w10_f11_c6,
41105,14,Lpp dotA,0.437391,0.203468,1.0394762226294973,747.909,14.0,25.5429,1.0,w10_f11_c6,
41106,15,Lpp dotA,0.437376,0.197786,1.0420886788206167,808.0189999999999,14.0,29.9441,1.0,w10_f11_c6,
41107,16,Lpp dotA,0.4398829999999999,0.198217,1.0431336612970645,827.6489999999999,16.0,27.237,1.0,w10_f11_c6,
41108,17,Lpp dotA,0.437371,0.205153,1.0535834860615414,797.2230000000001,9.0,27.9181,1.0,w10_f11_c6,
41118,0,Lpp dotA,0.343659,0.502058,1.0,262.205,12.0,25.5516,1.0,w10_f12_c1,
41119,1,Lpp dotA,0.3276739999999999,0.5024310000000001,1.0657157056787367,418.948,8.0,25.9795,1.0,w10_f12_c1,
41120,2,Lpp dotA,0.355415,0.473886,1.256140412063719,470.184,10.0,16.6007,1.0,w10_f12_c1,
41121,3,Lpp dotA,0.3909829999999999,0.321796,1.2072002162331832,496.512,14.0,17.3691,1.0,w10_f12_c1,
41122,4,Lpp dotA,0.4199779999999999,0.264644,1.1858646275644993,494.616,17.0,19.1157,1.0,w10_f12_c1,
41123,5,Lpp dotA,0.403074,0.281498,1.2720440139156515,505.509,28.0,22.5214,1.0,w10_f12_c1,
41124,6,Lpp dotA,0.408431,0.279129,1.3932130681570478,518.056,16.0,23.5256,1.0,w10_f12_c1,
41125,7,Lpp dotA,0.4173189999999999,0.2448929999999999,1.2486332842158494,511.187,15.0,19.5698,1.0,w10_f12_c1,
41126,8,Lpp dotA,0.395277,0.306001,1.279524984523633,578.386,17.0,24.2504,1.0,w10_f12_c1,
41127,9,Lpp dotA,0.4062139999999999,0.289855,1.2800306911614685,591.533,24.0,18.6616,1.0,w10_f12_c1,
41128,10,Lpp dotA,0.403111,0.300874,1.2904325535569487,551.524,14.0,22.6,1.0,w10_f12_c1,
41129,11,Lpp dotA,0.418054,0.278963,1.2317880217279473,520.136,15.0,25.5691,1.0,w10_f12_c1,
41130,12,Lpp dotA,0.418295,0.275237,1.2984453880426536,502.122,19.0,28.5818,1.0,w10_f12_c1,
41131,13,Lpp dotA,0.455931,0.2053849999999999,1.257953980695957,487.887,16.0,23.8749,1.0,w10_f12_c1,
41132,14,Lpp dotA,0.439723,0.226848,1.2484937789364465,488.601,10.0,23.9186,1.0,w10_f12_c1,
41133,15,Lpp dotA,0.413139,0.28171,1.3339146053308455,495.333,16.0,26.2939,1.0,w10_f12_c1,
41134,16,Lpp dotA,0.446993,0.2093159999999999,1.2743981655055758,457.61,17.0,18.9847,1.0,w10_f12_c1,
41135,17,Lpp dotA,0.4475739999999999,0.203249,1.2711459486794952,453.304,12.0,21.8577,1.0,w10_f12_c1,
41142,0,Lpp dotA,0.503448,0.115789,1.0,1180.21,2.0,3.40571,1.0,w10_f12_c3,
41143,1,Lpp dotA,0.512152,0.1011519999999999,1.046524902255143,1339.94,2.0,2.88176,1.0,w10_f12_c3,
41144,2,Lpp dotA,0.51707,0.104129,1.103236715772803,1508.47,2.0,2.61105,1.0,w10_f12_c3,
41145,3,Lpp dotA,0.50731,0.1033359999999999,1.1641387729514825,1642.36,2.0,2.51499,1.0,w10_f12_c3,
41146,4,Lpp dotA,0.509165,0.0902539,1.2009568272926736,1758.23,2.0,2.39273,1.0,w10_f12_c3,
41147,5,Lpp dotA,0.508116,0.100664,1.1705445667057097,1803.81,3.0,3.78122,1.0,w10_f12_c3,
41148,6,Lpp dotA,0.507794,0.123526,1.1123265750532028,1809.93,3.0,3.83361,1.0,w10_f12_c3,
41149,7,Lpp dotA,0.5025609999999999,0.0957719,1.2384463104409653,1981.62,3.0,4.0955900000000005,1.0,w10_f12_c3,
41150,8,Lpp dotA,0.507184,0.113278,1.1245937608261711,1916.28,3.0,3.59783,1.0,w10_f12_c3,
41151,9,Lpp dotA,0.507142,0.1084589999999999,1.1396142996189187,1959.95,3.0,3.76375,1.0,w10_f12_c3,
41152,10,Lpp dotA,0.510322,0.130664,1.0502961215500604,1776.88,1.0,1.05664,1.0,w10_f12_c3,
41153,11,Lpp dotA,0.5097649999999999,0.1398,1.0915815695267004,1857.23,2.0,1.94737,1.0,w10_f12_c3,
41154,12,Lpp dotA,0.506247,0.178368,1.0350330765296865,1814.62,2.0,1.6591900000000002,1.0,w10_f12_c3,
41155,13,Lpp dotA,0.500972,0.154516,1.087157068149199,1931.78,2.0,1.99103,1.0,w10_f12_c3,
41156,14,Lpp dotA,0.5030100000000001,0.186384,1.0987412771994653,1947.0,2.0,2.20935,1.0,w10_f12_c3,
41157,15,Lpp dotA,0.504794,0.152592,1.006696141346487,1818.82,2.0,2.18315,1.0,w10_f12_c3,
41158,16,Lpp dotA,0.501055,0.11682,1.0850437995941733,1975.59,2.0,2.23555,1.0,w10_f12_c3,
41159,17,Lpp dotA,0.4994149999999999,0.129209,1.0593744329148589,1966.95,3.0,3.94714,1.0,w10_f12_c3,
41160,0,Lpp dotA,0.36648,0.608305,1.0,317.101,9.0,19.1157,1.0,w10_f12_c4,
41161,1,Lpp dotA,0.391376,0.453366,0.9959451401311866,515.008,8.0,14.1643,1.0,w10_f12_c4,
41162,2,Lpp dotA,0.3921179999999999,0.441492,1.0012959650168953,729.122,9.0,15.4654,1.0,w10_f12_c4,
41163,3,Lpp dotA,0.417914,0.369206,1.0017809580600276,848.198,11.0,14.1031,1.0,w10_f12_c4,
41164,4,Lpp dotA,0.4260359999999999,0.361427,1.0030928244881734,932.481,14.0,22.3817,1.0,w10_f12_c4,
41165,5,Lpp dotA,0.420442,0.327178,1.004738620552574,970.132,15.0,28.5381,1.0,w10_f12_c4,
41166,6,Lpp dotA,0.4264,0.2631699999999999,1.004929437487577,992.775,9.0,21.2813,1.0,w10_f12_c4,
41167,7,Lpp dotA,0.433885,0.227113,1.001733253826277,1032.69,12.0,21.3861,1.0,w10_f12_c4,
41168,8,Lpp dotA,0.418583,0.294213,1.0038719936394354,1058.97,13.0,15.2908,1.0,w10_f12_c4,
41169,9,Lpp dotA,0.416309,0.279278,1.0062174517988471,1053.45,15.0,20.0588,1.0,w10_f12_c4,
41170,10,Lpp dotA,0.425295,0.311013,1.0062333532100973,1106.66,9.0,19.2816,1.0,w10_f12_c4,
41171,11,Lpp dotA,0.411601,0.286333,1.0061140926257204,1148.58,11.0,19.2554,1.0,w10_f12_c4,
41172,12,Lpp dotA,0.4222729999999999,0.300196,1.0065116279069766,1122.56,10.0,15.7012,1.0,w10_f12_c4,
41173,13,Lpp dotA,0.438389,0.224478,1.0032995428344265,1118.52,18.0,24.3378,1.0,w10_f12_c4,
41174,14,Lpp dotA,0.426242,0.254611,1.0057086066388392,1127.88,12.0,16.7579,1.0,w10_f12_c4,
41175,15,Lpp dotA,0.413967,0.3014679999999999,1.0067024448419797,1133.89,12.0,14.4088,1.0,w10_f12_c4,
41176,16,Lpp dotA,0.441751,0.2190929999999999,1.0017253031206519,1143.07,9.0,16.8714,1.0,w10_f12_c4,
41177,17,Lpp dotA,0.435936,0.239682,1.0027270920294176,1161.3,5.0,9.52727,1.0,w10_f12_c4,
