,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
270086,9,4,1,0,1,10,WT,4,antimycina,7.79208,198.778,0.422547,0.160676,74,w74_f1_c10
270253,9,4,1,1,1,10,WT,4,antimycina,7.38425,165.622,0.364346,0.242741,74,w74_f1_c10
272860,9,4,1,2,1,10,WT,4,antimycina,6.54257,176.069,0.370347,0.21769,74,w74_f1_c10
273119,9,4,1,3,1,10,WT,4,antimycina,6.22151,176.936,0.34433,0.15122,74,w74_f1_c10
273391,9,4,1,4,1,10,WT,4,antimycina,6.78553,180.762,0.387339,0.130935,74,w74_f1_c10
273665,9,4,1,5,1,10,WT,4,antimycina,7.80075,203.118,0.414154,0.103632,74,w74_f1_c10
273943,9,4,1,6,1,10,WT,4,antimycina,8.25197,188.833,0.414621,0.0957925,74,w74_f1_c10
274224,9,4,1,7,1,10,WT,4,antimycina,10.2911,193.011,0.381114,0.0853549,74,w74_f1_c10
274505,9,4,1,8,1,10,WT,4,antimycina,9.00688,202.458,0.444622,0.0833196,74,w74_f1_c10
274792,9,4,1,9,1,10,WT,4,antimycina,12.3649,196.598,0.41753,0.0783846,74,w74_f1_c10
270488,9,4,1,10,1,10,WT,4,antimycina,11.1241,208.739,0.425805,0.0744636,74,w74_f1_c10
270781,9,4,1,11,1,10,WT,4,antimycina,10.5948,196.657,0.410614,0.0731998,74,w74_f1_c10
271073,9,4,1,12,1,10,WT,4,antimycina,11.5232,204.252,0.417386,0.0708054,74,w74_f1_c10
271368,9,4,1,13,1,10,WT,4,antimycina,10.9853,192.657,0.33281,0.0643332,74,w74_f1_c10
271668,9,4,1,14,1,10,WT,4,antimycina,11.9137,217.931,0.446394,0.0692928,74,w74_f1_c10
271971,9,4,1,15,1,10,WT,4,antimycina,12.5819,222.192,0.511604,0.0688218,74,w74_f1_c10
272269,9,4,1,16,1,10,WT,4,antimycina,13.2326,223.807,0.518857,0.0663268,74,w74_f1_c10
272570,9,4,1,17,1,10,WT,4,antimycina,12.9463,219.465,0.473997,0.0636981,74,w74_f1_c10
270087,9,4,1,0,1,11,WT,4,antimycina,0.0,167.142,0.223119,0.353033,74,w74_f1_c11
270254,9,4,1,1,1,11,WT,4,antimycina,0.0,153.905,0.197386,0.401596,74,w74_f1_c11
272861,9,4,1,2,1,11,WT,4,antimycina,0.0,152.648,0.242398,0.373611,74,w74_f1_c11
273120,9,4,1,3,1,11,WT,4,antimycina,0.0,159.642,0.246006,0.342853,74,w74_f1_c11
273392,9,4,1,4,1,11,WT,4,antimycina,0.0,152.729,0.255168,0.313442,74,w74_f1_c11
273666,9,4,1,5,1,11,WT,4,antimycina,0.0,158.668,0.26004,0.271865,74,w74_f1_c11
273944,9,4,1,6,1,11,WT,4,antimycina,0.0,161.714,0.276056,0.258445,74,w74_f1_c11
274225,9,4,1,7,1,11,WT,4,antimycina,0.0,164.4,0.279331,0.238609,74,w74_f1_c11
274506,9,4,1,8,1,11,WT,4,antimycina,0.0,168.614,0.29245,0.211698,74,w74_f1_c11
274793,9,4,1,9,1,11,WT,4,antimycina,0.0,179.406,0.287162,0.180735,74,w74_f1_c11
270489,9,4,1,10,1,11,WT,4,antimycina,0.0,178.496,0.290134,0.171189,74,w74_f1_c11
270782,9,4,1,11,1,11,WT,4,antimycina,0.0,178.618,0.287518,0.158554,74,w74_f1_c11
271074,9,4,1,12,1,11,WT,4,antimycina,0.0,182.534,0.303201,0.151175,74,w74_f1_c11
271369,9,4,1,13,1,11,WT,4,antimycina,0.0,177.992,0.320148,0.151641,74,w74_f1_c11
271669,9,4,1,14,1,11,WT,4,antimycina,0.0,161.196,0.236596,0.205384,74,w74_f1_c11
271972,9,4,1,15,1,11,WT,4,antimycina,0.0,159.915,0.222617,0.220949,74,w74_f1_c11
272270,9,4,1,16,1,11,WT,4,antimycina,0.0,160.151,0.198923,0.221642,74,w74_f1_c11
272571,9,4,1,17,1,11,WT,4,antimycina,0.0,151.875,0.176758,0.295873,74,w74_f1_c11
270089,9,4,1,0,1,13,WT,4,antimycina,0.867715,169.856,0.305841,0.0674578,74,w74_f1_c13
270255,9,4,1,1,1,13,WT,4,antimycina,0.0520629,129.912,0.143618,0.232106,74,w74_f1_c13
272862,9,4,1,2,1,13,WT,4,antimycina,1.13671,126.204,0.0839369,0.313001,74,w74_f1_c13
273121,9,4,1,3,1,13,WT,4,antimycina,0.0,125.276,0.0728485,0.392828,74,w74_f1_c13
273393,9,4,1,4,1,13,WT,4,antimycina,1.04993,121.019,0.082802,0.35283,74,w74_f1_c13
273667,9,4,1,5,1,13,WT,4,antimycina,0.0,127.372,0.0744526,0.347641,74,w74_f1_c13
273945,9,4,1,6,1,13,WT,4,antimycina,0.0,125.536,0.0784854,0.316388,74,w74_f1_c13
274226,9,4,1,7,1,13,WT,4,antimycina,0.0,124.786,0.0635945,0.955361,74,w74_f1_c13
274507,9,4,1,8,1,13,WT,4,antimycina,0.0,125.672,0.0630867,0.928374,74,w74_f1_c13
274794,9,4,1,9,1,13,WT,4,antimycina,0.0,126.396,0.0599411,0.915328,74,w74_f1_c13
270490,9,4,1,10,1,13,WT,4,antimycina,0.0,126.686,0.0629487,0.931328,74,w74_f1_c13
270783,9,4,1,11,1,13,WT,4,antimycina,0.0,125.583,0.0688467,0.956799,74,w74_f1_c13
271075,9,4,1,12,1,13,WT,4,antimycina,0.0,126.872,0.067638,0.95467,74,w74_f1_c13
271370,9,4,1,13,1,13,WT,4,antimycina,0.0,126.509,0.0810173,0.993095,74,w74_f1_c13
271670,9,4,1,14,1,13,WT,4,antimycina,0.0,128.183,0.0684635,0.96016,74,w74_f1_c13
271973,9,4,1,15,1,13,WT,4,antimycina,0.0,128.76,0.0680744,0.988722,74,w74_f1_c13
272271,9,4,1,16,1,13,WT,4,antimycina,0.0,129.985,0.0718914,0.99024,74,w74_f1_c13
270090,9,4,1,0,1,14,WT,4,antimycina,0.0,208.283,0.344689,0.436676,74,w74_f1_c14
270256,9,4,1,1,1,14,WT,4,antimycina,0.0,176.626,0.272271,0.406788,74,w74_f1_c14
272863,9,4,1,2,1,14,WT,4,antimycina,0.0,173.18,0.252711,0.353861,74,w74_f1_c14
273122,9,4,1,3,1,14,WT,4,antimycina,0.0,172.651,0.255576,0.279066,74,w74_f1_c14
273394,9,4,1,4,1,14,WT,4,antimycina,0.0,183.378,0.278871,0.224179,74,w74_f1_c14
273668,9,4,1,5,1,14,WT,4,antimycina,0.0,186.846,0.27458,0.1788,74,w74_f1_c14
273946,9,4,1,6,1,14,WT,4,antimycina,0.0,192.083,0.295499,0.163899,74,w74_f1_c14
274227,9,4,1,7,1,14,WT,4,antimycina,0.0,190.468,0.291487,0.146443,74,w74_f1_c14
274508,9,4,1,8,1,14,WT,4,antimycina,0.0,196.712,0.287948,0.113187,74,w74_f1_c14
274795,9,4,1,9,1,14,WT,4,antimycina,0.0,195.379,0.267766,0.0896248,74,w74_f1_c14
