,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
189771,7,11,1,0,1,1,dotA,3,none,4.72904,214.032,0.461547,0.0735227,53,w53_f1_c1
189887,7,11,1,1,1,1,dotA,3,none,2.41225,194.371,0.404352,0.0708201,53,w53_f1_c1
191664,7,11,1,2,1,1,dotA,3,none,3.38409,201.053,0.430527,0.0701731,53,w53_f1_c1
191850,7,11,1,3,1,1,dotA,3,none,2.00442,196.577,0.380237,0.0595282,53,w53_f1_c1
192037,7,11,1,4,1,1,dotA,3,none,2.58579,200.056,0.395206,0.0557514,53,w53_f1_c1
192225,7,11,1,5,1,1,dotA,3,none,1.46644,198.113,0.376887,0.0525781,53,w53_f1_c1
192422,7,11,1,6,1,1,dotA,3,none,1.50115,203.628,0.430522,0.0519952,53,w53_f1_c1
192620,7,11,1,7,1,1,dotA,3,none,2.96758,204.033,0.424735,0.0493664,53,w53_f1_c1
192815,7,11,1,8,1,1,dotA,3,none,3.39276,204.348,0.399258,0.0497363,53,w53_f1_c1
193010,7,11,1,9,1,1,dotA,3,none,4.05223,203.372,0.434618,0.0474665,53,w53_f1_c1
190058,7,11,1,10,1,1,dotA,3,none,1.45776,212.804,0.412724,0.046968,53,w53_f1_c1
190259,7,11,1,11,1,1,dotA,3,none,3.52292,218.556,0.40737,0.0447462,53,w53_f1_c1
190460,7,11,1,12,1,1,dotA,3,none,3.78324,208.491,0.35385,0.0432347,53,w53_f1_c1
190662,7,11,1,13,1,1,dotA,3,none,4.20842,197.524,0.336695,0.0426911,53,w53_f1_c1
190862,7,11,1,14,1,1,dotA,3,none,4.38196,193.854,0.331345,0.0415364,53,w53_f1_c1
191064,7,11,1,15,1,1,dotA,3,none,4.98068,194.496,0.342208,0.0421917,53,w53_f1_c1
191269,7,11,1,16,1,1,dotA,3,none,3.95678,205.249,0.3358,0.0435051,53,w53_f1_c1
191470,7,11,1,17,1,1,dotA,3,none,3.1498,203.11,0.330039,0.0434221,53,w53_f1_c1
189772,7,11,1,0,1,10,dotA,3,none,0.0,149.311,0.202813,0.242169,53,w53_f1_c10
