,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
34283,3,21,1,0,1,1,NI,6,antimycina,0.0,127.007,0.235163,0.148614,11,w11_f1_c1
34357,3,21,1,1,1,1,NI,6,antimycina,0.0,152.805,0.234849,0.200174,11,w11_f1_c1
35387,3,21,1,2,1,1,NI,6,antimycina,0.0,151.129,0.207671,0.177931,11,w11_f1_c1
35495,3,21,1,3,1,1,NI,6,antimycina,0.0,147.005,0.204228,0.168297,11,w11_f1_c1
35606,3,21,1,4,1,1,NI,6,antimycina,0.0,138.495,0.20073,0.157597,11,w11_f1_c1
35717,3,21,1,5,1,1,NI,6,antimycina,0.0,147.306,0.200146,0.155919,11,w11_f1_c1
35831,3,21,1,6,1,1,NI,6,antimycina,0.0,146.68,0.204773,0.146974,11,w11_f1_c1
35946,3,21,1,7,1,1,NI,6,antimycina,0.0,147.582,0.193684,0.138144,11,w11_f1_c1
36061,3,21,1,8,1,1,NI,6,antimycina,0.0,146.81,0.220605,0.145312,11,w11_f1_c1
36177,3,21,1,9,1,1,NI,6,antimycina,0.0,154.444,0.229563,0.155056,11,w11_f1_c1
34457,3,21,1,10,1,1,NI,6,antimycina,0.0,164.432,0.231026,0.158286,11,w11_f1_c1
34572,3,21,1,11,1,1,NI,6,antimycina,0.0,165.849,0.240594,0.156286,11,w11_f1_c1
34688,3,21,1,12,1,1,NI,6,antimycina,0.0,167.695,0.255794,0.163212,11,w11_f1_c1
34806,3,21,1,13,1,1,NI,6,antimycina,0.0,174.397,0.272737,0.158329,11,w11_f1_c1
34925,3,21,1,14,1,1,NI,6,antimycina,0.0,177.118,0.273081,0.150753,11,w11_f1_c1
35041,3,21,1,15,1,1,NI,6,antimycina,0.0,179.545,0.275583,0.144566,11,w11_f1_c1
35157,3,21,1,16,1,1,NI,6,antimycina,0.0,179.63,0.288466,0.145085,11,w11_f1_c1
35274,3,21,1,17,1,1,NI,6,antimycina,0.0,185.151,0.287577,0.141031,11,w11_f1_c1
34359,3,21,1,1,1,11,NI,6,antimycina,0.0,188.519,0.386502,0.364792,11,w11_f1_c11
35389,3,21,1,2,1,11,NI,6,antimycina,0.0,165.691,0.328533,0.28254,11,w11_f1_c11
35497,3,21,1,3,1,11,NI,6,antimycina,0.0,159.894,0.260307,0.24582,11,w11_f1_c11
35608,3,21,1,4,1,11,NI,6,antimycina,0.0,161.24,0.289158,0.24171,11,w11_f1_c11
35719,3,21,1,5,1,11,NI,6,antimycina,0.0,162.982,0.269674,0.227721,11,w11_f1_c11
35832,3,21,1,6,1,11,NI,6,antimycina,0.0,154.867,0.216415,0.173916,11,w11_f1_c11
35947,3,21,1,7,1,11,NI,6,antimycina,0.0,166.138,0.288375,0.214423,11,w11_f1_c11
36062,3,21,1,8,1,11,NI,6,antimycina,0.0,170.475,0.252887,0.196655,11,w11_f1_c11
36178,3,21,1,9,1,11,NI,6,antimycina,0.0,166.851,0.273335,0.200154,11,w11_f1_c11
34458,3,21,1,10,1,11,NI,6,antimycina,0.0,173.896,0.26988,0.178763,11,w11_f1_c11
34573,3,21,1,11,1,11,NI,6,antimycina,0.0,177.386,0.262532,0.176176,11,w11_f1_c11
34689,3,21,1,12,1,11,NI,6,antimycina,0.0,184.812,0.290922,0.189257,11,w11_f1_c11
34807,3,21,1,13,1,11,NI,6,antimycina,0.0,196.473,0.321181,0.191432,11,w11_f1_c11
34926,3,21,1,14,1,11,NI,6,antimycina,0.0,194.904,0.289162,0.160842,11,w11_f1_c11
35042,3,21,1,15,1,11,NI,6,antimycina,0.0,211.623,0.327756,0.175799,11,w11_f1_c11
35158,3,21,1,16,1,11,NI,6,antimycina,0.0,217.303,0.394436,0.190636,11,w11_f1_c11
35275,3,21,1,17,1,11,NI,6,antimycina,0.0,226.273,0.401246,0.178931,11,w11_f1_c11
34360,3,21,1,1,1,12,NI,6,antimycina,0.0,170.068,0.279808,0.290531,11,w11_f1_c12
35390,3,21,1,2,1,12,NI,6,antimycina,0.0,167.859,0.247834,0.240938,11,w11_f1_c12
35498,3,21,1,3,1,12,NI,6,antimycina,0.0,159.953,0.190706,0.199538,11,w11_f1_c12
35609,3,21,1,4,1,12,NI,6,antimycina,0.0,164.999,0.23225,0.227018,11,w11_f1_c12
35720,3,21,1,5,1,12,NI,6,antimycina,0.0,170.125,0.2363,0.2501,11,w11_f1_c12
35833,3,21,1,6,1,12,NI,6,antimycina,0.0,163.176,0.208557,0.215565,11,w11_f1_c12
35948,3,21,1,7,1,12,NI,6,antimycina,0.0,174.295,0.294701,0.266168,11,w11_f1_c12
36063,3,21,1,8,1,12,NI,6,antimycina,0.0,178.268,0.271786,0.237517,11,w11_f1_c12
36179,3,21,1,9,1,12,NI,6,antimycina,0.0,177.338,0.287234,0.22924,11,w11_f1_c12
34459,3,21,1,10,1,12,NI,6,antimycina,0.0,179.239,0.288218,0.199063,11,w11_f1_c12
34574,3,21,1,11,1,12,NI,6,antimycina,0.0,173.504,0.274899,0.175037,11,w11_f1_c12
34690,3,21,1,12,1,12,NI,6,antimycina,0.0,182.2,0.303473,0.183241,11,w11_f1_c12
34808,3,21,1,13,1,12,NI,6,antimycina,0.0,190.527,0.32815,0.173227,11,w11_f1_c12
34927,3,21,1,14,1,12,NI,6,antimycina,0.0,181.83,0.295618,0.137336,11,w11_f1_c12
35043,3,21,1,15,1,12,NI,6,antimycina,0.0,186.25,0.308851,0.142055,11,w11_f1_c12
35159,3,21,1,16,1,12,NI,6,antimycina,0.0,190.242,0.333974,0.125208,11,w11_f1_c12
