,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
171791,7,3,1,0,1,10,WT,3,none,4.50344,131.998,0.21327,0.0698009,49,w49_f1_c10
171967,7,3,1,1,1,10,WT,3,none,7.05452,129.025,0.197005,0.0835749,49,w49_f1_c10
174681,7,3,1,2,1,10,WT,3,none,2.03045,129.678,0.203637,0.0841025,49,w49_f1_c10
174963,7,3,1,3,1,10,WT,3,none,2.28209,133.33,0.195463,0.0782799,49,w49_f1_c10
175251,7,3,1,4,1,10,WT,3,none,6.7595,131.72,0.205291,0.0781813,49,w49_f1_c10
175547,7,3,1,5,1,10,WT,3,none,0.0,130.885,0.1797,0.0679769,49,w49_f1_c10
175847,7,3,1,6,1,10,WT,3,none,0.0,134.032,0.185739,0.0703039,49,w49_f1_c10
176146,7,3,1,7,1,10,WT,3,none,0.0,133.983,0.202445,0.0716107,49,w49_f1_c10
176447,7,3,1,8,1,10,WT,3,none,0.0,136.772,0.195523,0.0664438,49,w49_f1_c10
176751,7,3,1,9,1,10,WT,3,none,1.11935,130.016,0.175395,0.0634542,49,w49_f1_c10
172222,7,3,1,10,1,10,WT,3,none,0.0,137.11,0.190918,0.0636818,49,w49_f1_c10
172534,7,3,1,11,1,10,WT,3,none,0.0,136.89,0.197459,0.061765,49,w49_f1_c10
172848,7,3,1,12,1,10,WT,3,none,0.0,136.481,0.202714,0.0587345,49,w49_f1_c10
173161,7,3,1,13,1,10,WT,3,none,0.0,138.67,0.211599,0.0589352,49,w49_f1_c10
173470,7,3,1,14,1,10,WT,3,none,0.0,139.977,0.203186,0.0582389,49,w49_f1_c10
173776,7,3,1,15,1,10,WT,3,none,0.0,138.714,0.201246,0.056209,49,w49_f1_c10
174076,7,3,1,16,1,10,WT,3,none,0.0,136.605,0.203734,0.053033,49,w49_f1_c10
174380,7,3,1,17,1,10,WT,3,none,0.0,143.611,0.221865,0.0530679,49,w49_f1_c10
171792,7,3,1,0,1,11,WT,3,none,1.83955,158.708,0.238929,0.323463,49,w49_f1_c11
171968,7,3,1,1,1,11,WT,3,none,0.0,149.438,0.205349,0.350362,49,w49_f1_c11
174682,7,3,1,2,1,11,WT,3,none,0.0,146.594,0.190597,0.345989,49,w49_f1_c11
174964,7,3,1,3,1,11,WT,3,none,0.0,153.607,0.237946,0.305153,49,w49_f1_c11
175252,7,3,1,4,1,11,WT,3,none,0.0,153.976,0.219108,0.311256,49,w49_f1_c11
175548,7,3,1,5,1,11,WT,3,none,2.29077,150.264,0.214256,0.288918,49,w49_f1_c11
175848,7,3,1,6,1,11,WT,3,none,2.95891,153.3,0.204217,0.300509,49,w49_f1_c11
176147,7,3,1,7,1,11,WT,3,none,2.88949,155.725,0.209162,0.311645,49,w49_f1_c11
176448,7,3,1,8,1,11,WT,3,none,0.989195,136.446,0.113954,0.426068,49,w49_f1_c11
176752,7,3,1,9,1,11,WT,3,none,0.0,125.358,0.0867025,0.523241,49,w49_f1_c11
172223,7,3,1,10,1,11,WT,3,none,0.0,126.273,0.0774824,0.571912,49,w49_f1_c11
172535,7,3,1,11,1,11,WT,3,none,0.0,131.161,0.0716705,0.627353,49,w49_f1_c11
172849,7,3,1,12,1,11,WT,3,none,0.0,125.344,0.062293,0.470996,49,w49_f1_c11
173162,7,3,1,13,1,11,WT,3,none,0.0,127.081,0.0590532,0.823705,49,w49_f1_c11
