,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
110556,5,19,1,0,1,10,NI,2,antimycina,0.0,130.933,0.188463,0.0776375,33,w33_f1_c10
110719,5,19,1,1,1,10,NI,2,antimycina,0.0,132.893,0.226854,0.0662075,33,w33_f1_c10
112551,5,19,1,2,1,10,NI,2,antimycina,0.0,136.863,0.358333,0.0575884,33,w33_f1_c10
112750,5,19,1,3,1,10,NI,2,antimycina,0.0,136.392,0.359004,0.0499515,33,w33_f1_c10
112950,5,19,1,4,1,10,NI,2,antimycina,0.0,136.461,0.380534,0.047752,33,w33_f1_c10
113150,5,19,1,5,1,10,NI,2,antimycina,0.0,136.12,0.560759,0.0465091,33,w33_f1_c10
113356,5,19,1,6,1,10,NI,2,antimycina,0.0,141.024,0.53608,0.047648,33,w33_f1_c10
113564,5,19,1,7,1,10,NI,2,antimycina,0.0,138.675,0.413851,0.0446431,33,w33_f1_c10
113772,5,19,1,8,1,10,NI,2,antimycina,0.0,141.649,0.591579,0.0472533,33,w33_f1_c10
113981,5,19,1,9,1,10,NI,2,antimycina,0.0,140.509,0.462752,0.0451476,33,w33_f1_c10
110909,5,19,1,10,1,10,NI,2,antimycina,0.0,142.005,0.521152,0.0471303,33,w33_f1_c10
111118,5,19,1,11,1,10,NI,2,antimycina,0.0,141.281,0.420537,0.0449124,33,w33_f1_c10
111326,5,19,1,12,1,10,NI,2,antimycina,0.0,151.439,0.651226,0.0470282,33,w33_f1_c10
111535,5,19,1,13,1,10,NI,2,antimycina,0.0,144.828,0.449714,0.0445655,33,w33_f1_c10
111741,5,19,1,14,1,10,NI,2,antimycina,0.0,148.694,0.554632,0.0454064,33,w33_f1_c10
111945,5,19,1,15,1,10,NI,2,antimycina,0.0,149.82,0.608375,0.0461818,33,w33_f1_c10
112150,5,19,1,16,1,10,NI,2,antimycina,0.0,146.639,0.503127,0.0473463,33,w33_f1_c10
112358,5,19,1,17,1,10,NI,2,antimycina,0.0,150.804,0.644761,0.0454883,33,w33_f1_c10
110557,5,19,1,0,1,11,NI,2,antimycina,0.0,137.363,0.377852,0.0736999,33,w33_f1_c11
110720,5,19,1,1,1,11,NI,2,antimycina,0.0,135.392,0.294528,0.0796172,33,w33_f1_c11
112552,5,19,1,2,1,11,NI,2,antimycina,0.0,138.053,0.618045,0.0729142,33,w33_f1_c11
112751,5,19,1,3,1,11,NI,2,antimycina,0.0,135.179,0.427437,0.0677038,33,w33_f1_c11
112951,5,19,1,4,1,11,NI,2,antimycina,0.0,134.756,0.391835,0.0601124,33,w33_f1_c11
113151,5,19,1,5,1,11,NI,2,antimycina,0.0,132.938,0.212488,0.0542226,33,w33_f1_c11
113357,5,19,1,6,1,11,NI,2,antimycina,0.0,139.369,0.439084,0.0539068,33,w33_f1_c11
113565,5,19,1,7,1,11,NI,2,antimycina,0.0,136.609,0.284824,0.0501283,33,w33_f1_c11
113773,5,19,1,8,1,11,NI,2,antimycina,0.0,147.415,0.89796,0.0521002,33,w33_f1_c11
113982,5,19,1,9,1,11,NI,2,antimycina,0.0,133.968,0.278142,0.0491301,33,w33_f1_c11
110910,5,19,1,10,1,11,NI,2,antimycina,0.0,156.951,1.23581,0.0511794,33,w33_f1_c11
111119,5,19,1,11,1,11,NI,2,antimycina,0.0,138.29,0.546442,0.0500563,33,w33_f1_c11
111327,5,19,1,12,1,11,NI,2,antimycina,0.0,147.745,1.01296,0.0507995,33,w33_f1_c11
111536,5,19,1,13,1,11,NI,2,antimycina,0.0,151.902,0.954951,0.050018,33,w33_f1_c11
111742,5,19,1,14,1,11,NI,2,antimycina,0.0,142.33,0.665107,0.0496024,33,w33_f1_c11
111946,5,19,1,15,1,11,NI,2,antimycina,0.0,156.857,1.1384,0.0493171,33,w33_f1_c11
112151,5,19,1,16,1,11,NI,2,antimycina,0.0,158.219,1.11262,0.0489605,33,w33_f1_c11
112359,5,19,1,17,1,11,NI,2,antimycina,0.0,155.208,1.06744,0.0483254,33,w33_f1_c11
110558,5,19,1,0,1,12,NI,2,antimycina,0.0,121.376,0.0840744,0.0501379,33,w33_f1_c12
110721,5,19,1,1,1,12,NI,2,antimycina,0.0,122.172,0.118631,0.0472821,33,w33_f1_c12
112553,5,19,1,2,1,12,NI,2,antimycina,0.0,121.189,0.125364,0.0476284,33,w33_f1_c12
112752,5,19,1,3,1,12,NI,2,antimycina,0.0,122.693,0.14181,0.0466819,33,w33_f1_c12
112952,5,19,1,4,1,12,NI,2,antimycina,0.0,121.185,0.118334,0.0450924,33,w33_f1_c12
113152,5,19,1,5,1,12,NI,2,antimycina,0.0,122.967,0.13947,0.0457508,33,w33_f1_c12
113358,5,19,1,6,1,12,NI,2,antimycina,0.0,123.409,0.142901,0.0478561,33,w33_f1_c12
113566,5,19,1,7,1,12,NI,2,antimycina,0.0,123.448,0.125756,0.0460245,33,w33_f1_c12
113774,5,19,1,8,1,12,NI,2,antimycina,0.0,124.204,0.224479,0.0472272,33,w33_f1_c12
113983,5,19,1,9,1,12,NI,2,antimycina,0.0,125.461,0.22629,0.0475243,33,w33_f1_c12
110911,5,19,1,10,1,12,NI,2,antimycina,0.0,125.602,0.274587,0.0485031,33,w33_f1_c12
111120,5,19,1,11,1,12,NI,2,antimycina,0.0,125.59,0.250636,0.0466892,33,w33_f1_c12
111328,5,19,1,12,1,12,NI,2,antimycina,0.0,127.247,0.326723,0.047108,33,w33_f1_c12
111537,5,19,1,13,1,12,NI,2,antimycina,0.0,127.482,0.236055,0.0464386,33,w33_f1_c12
111743,5,19,1,14,1,12,NI,2,antimycina,0.0,128.263,0.271823,0.0479359,33,w33_f1_c12
111947,5,19,1,15,1,12,NI,2,antimycina,0.0,129.842,0.352436,0.0467417,33,w33_f1_c12
112152,5,19,1,16,1,12,NI,2,antimycina,0.0,129.212,0.34196,0.0471358,33,w33_f1_c12
112360,5,19,1,17,1,12,NI,2,antimycina,0.0,153.656,0.44374,0.0448841,33,w33_f1_c12
110559,5,19,1,0,1,13,NI,2,antimycina,0.0,296.689,1.41691,0.223723,33,w33_f1_c13
110722,5,19,1,1,1,13,NI,2,antimycina,0.0,271.409,1.23968,0.250415,33,w33_f1_c13
112554,5,19,1,2,1,13,NI,2,antimycina,0.0,229.141,1.17392,0.165719,33,w33_f1_c13
112753,5,19,1,3,1,13,NI,2,antimycina,0.0,268.779,1.1471,0.162674,33,w33_f1_c13
112953,5,19,1,4,1,13,NI,2,antimycina,0.0,245.18,1.02145,0.121741,33,w33_f1_c13
113153,5,19,1,5,1,13,NI,2,antimycina,0.0,276.719,1.01462,0.106148,33,w33_f1_c13
113359,5,19,1,6,1,13,NI,2,antimycina,0.0,232.349,0.950643,0.0862091,33,w33_f1_c13
113567,5,19,1,7,1,13,NI,2,antimycina,0.0,321.441,1.17995,0.0786753,33,w33_f1_c13
113775,5,19,1,8,1,13,NI,2,antimycina,0.0,275.744,1.30101,0.0609748,33,w33_f1_c13
113984,5,19,1,9,1,13,NI,2,antimycina,0.0,303.089,1.31963,0.0615443,33,w33_f1_c13
