,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
30623,3,20,1,0,1,1,NI,1,none,0.0,123.7,0.368902,0.0508439,10,w10_f1_c1
30757,3,20,1,1,1,1,NI,1,none,0.0,121.742,0.0670445,0.0521258,10,w10_f1_c1
32637,3,20,1,2,1,1,NI,1,none,0.0,121.702,0.0603226,0.0461773,10,w10_f1_c1
32837,3,20,1,3,1,1,NI,1,none,0.0,121.948,0.072321,0.0451993,10,w10_f1_c1
33040,3,20,1,4,1,1,NI,1,none,0.0,121.601,0.089783,0.0436498,10,w10_f1_c1
33244,3,20,1,5,1,1,NI,1,none,0.0,123.378,0.0895836,0.0445106,10,w10_f1_c1
33447,3,20,1,6,1,1,NI,1,none,0.0,120.654,0.0682872,0.044464,10,w10_f1_c1
33653,3,20,1,7,1,1,NI,1,none,0.0,120.485,0.0843402,0.0429967,10,w10_f1_c1
33861,3,20,1,8,1,1,NI,1,none,0.0,120.497,0.118549,0.0428879,10,w10_f1_c1
34071,3,20,1,9,1,1,NI,1,none,0.0,121.456,0.135489,0.0439009,10,w10_f1_c1
30944,3,20,1,10,1,1,NI,1,none,0.0,122.086,0.180209,0.0438045,10,w10_f1_c1
31158,3,20,1,11,1,1,NI,1,none,0.0,120.407,0.154969,0.0414912,10,w10_f1_c1
31372,3,20,1,12,1,1,NI,1,none,0.0,123.632,0.230726,0.0422948,10,w10_f1_c1
31585,3,20,1,13,1,1,NI,1,none,0.0,120.358,0.138112,0.040438,10,w10_f1_c1
31798,3,20,1,14,1,1,NI,1,none,0.0,125.177,0.258674,0.0427164,10,w10_f1_c1
32008,3,20,1,15,1,1,NI,1,none,0.0,132.066,0.619363,0.0436415,10,w10_f1_c1
32221,3,20,1,16,1,1,NI,1,none,0.0,139.09,0.806705,0.0438882,10,w10_f1_c1
32436,3,20,1,17,1,1,NI,1,none,0.0,132.039,0.448362,0.0452116,10,w10_f1_c1
30625,3,20,1,0,1,11,NI,1,none,0.0,134.735,0.26304,0.0543944,10,w10_f1_c11
30758,3,20,1,1,1,11,NI,1,none,0.0,133.811,0.288931,0.0499288,10,w10_f1_c11
32638,3,20,1,2,1,11,NI,1,none,0.0,141.92,0.388135,0.0466209,10,w10_f1_c11
32838,3,20,1,3,1,11,NI,1,none,0.0,151.56,0.447068,0.0477643,10,w10_f1_c11
33041,3,20,1,4,1,11,NI,1,none,0.0,148.894,0.441359,0.0475912,10,w10_f1_c11
33245,3,20,1,5,1,11,NI,1,none,0.0,150.791,0.370804,0.050099,10,w10_f1_c11
33448,3,20,1,6,1,11,NI,1,none,0.0,153.177,0.398983,0.0502774,10,w10_f1_c11
33654,3,20,1,7,1,11,NI,1,none,0.0,159.364,0.449001,0.0490579,10,w10_f1_c11
33862,3,20,1,8,1,11,NI,1,none,0.0,145.804,0.320691,0.0488368,10,w10_f1_c11
34072,3,20,1,9,1,11,NI,1,none,0.0,155.977,0.356922,0.0481582,10,w10_f1_c11
30945,3,20,1,10,1,11,NI,1,none,0.0,160.794,0.444938,0.0470153,10,w10_f1_c11
31159,3,20,1,11,1,11,NI,1,none,0.0,158.553,0.371762,0.0459387,10,w10_f1_c11
31373,3,20,1,12,1,11,NI,1,none,0.0,164.167,0.449602,0.0481665,10,w10_f1_c11
31586,3,20,1,13,1,11,NI,1,none,0.0,152.391,0.321574,0.0487566,10,w10_f1_c11
31799,3,20,1,14,1,11,NI,1,none,0.0,156.981,0.418381,0.0485236,10,w10_f1_c11
32009,3,20,1,15,1,11,NI,1,none,0.0,170.351,0.476527,0.0474225,10,w10_f1_c11
30759,3,20,1,1,1,12,NI,1,none,0.0,127.679,0.436888,0.0489468,10,w10_f1_c12
32639,3,20,1,2,1,12,NI,1,none,0.0,133.044,0.722665,0.0493665,10,w10_f1_c12
32839,3,20,1,3,1,12,NI,1,none,0.0,134.598,0.775147,0.046734,10,w10_f1_c12
33042,3,20,1,4,1,12,NI,1,none,0.0,135.523,0.861066,0.0474107,10,w10_f1_c12
33246,3,20,1,5,1,12,NI,1,none,0.0,133.427,0.58312,0.0461112,10,w10_f1_c12
33449,3,20,1,6,1,12,NI,1,none,0.0,142.547,0.774661,0.0477281,10,w10_f1_c12
33655,3,20,1,7,1,12,NI,1,none,0.0,143.912,0.886641,0.0471957,10,w10_f1_c12
33863,3,20,1,8,1,12,NI,1,none,0.0,134.844,0.502856,0.0457955,10,w10_f1_c12
34073,3,20,1,9,1,12,NI,1,none,0.0,136.781,0.527963,0.0463185,10,w10_f1_c12
30946,3,20,1,10,1,12,NI,1,none,0.0,138.823,0.659111,0.0477546,10,w10_f1_c12
31160,3,20,1,11,1,12,NI,1,none,0.0,139.283,0.667126,0.0479939,10,w10_f1_c12
31374,3,20,1,12,1,12,NI,1,none,0.0,149.594,0.934043,0.0475142,10,w10_f1_c12
31587,3,20,1,13,1,12,NI,1,none,0.0,135.873,0.420682,0.0462899,10,w10_f1_c12
31800,3,20,1,14,1,12,NI,1,none,0.0,140.692,0.647263,0.0461502,10,w10_f1_c12
32010,3,20,1,15,1,12,NI,1,none,0.0,178.935,1.18994,0.0453243,10,w10_f1_c12
32222,3,20,1,16,1,12,NI,1,none,0.0,223.14,1.07923,0.0428345,10,w10_f1_c12
32437,3,20,1,17,1,12,NI,1,none,0.0,1944.5,0.7938,0.0462984,10,w10_f1_c12
30760,3,20,1,1,1,13,NI,1,none,0.0,130.246,0.199512,0.0539819,10,w10_f1_c13
32640,3,20,1,2,1,13,NI,1,none,0.0,154.335,1.47599,0.0550402,10,w10_f1_c13
32840,3,20,1,3,1,13,NI,1,none,0.0,134.054,0.237253,0.0528736,10,w10_f1_c13
33043,3,20,1,4,1,13,NI,1,none,0.0,132.161,0.247979,0.0555262,10,w10_f1_c13
33247,3,20,1,5,1,13,NI,1,none,0.0,130.775,0.172067,0.0538758,10,w10_f1_c13
33450,3,20,1,6,1,13,NI,1,none,0.0,133.631,0.203616,0.0541357,10,w10_f1_c13
33656,3,20,1,7,1,13,NI,1,none,0.0,135.211,0.243,0.0533761,10,w10_f1_c13
33864,3,20,1,8,1,13,NI,1,none,0.0,131.308,0.17159,0.0526523,10,w10_f1_c13
34074,3,20,1,9,1,13,NI,1,none,0.0,131.93,0.17823,0.0527475,10,w10_f1_c13
30947,3,20,1,10,1,13,NI,1,none,0.0,134.851,0.203652,0.0519678,10,w10_f1_c13
31161,3,20,1,11,1,13,NI,1,none,0.0,135.797,0.226151,0.0532211,10,w10_f1_c13
31375,3,20,1,12,1,13,NI,1,none,0.0,139.089,0.267741,0.0524207,10,w10_f1_c13
31588,3,20,1,13,1,13,NI,1,none,0.0,133.185,0.198346,0.0488788,10,w10_f1_c13
31801,3,20,1,14,1,13,NI,1,none,0.0,136.038,0.190133,0.0523081,10,w10_f1_c13
32011,3,20,1,15,1,13,NI,1,none,0.0,142.069,0.266604,0.0505667,10,w10_f1_c13
32223,3,20,1,16,1,13,NI,1,none,0.0,146.828,0.31078,0.0510955,10,w10_f1_c13
32438,3,20,1,17,1,13,NI,1,none,0.0,148.61,1.07,0.0509304,10,w10_f1_c13
30764,3,20,1,1,1,17,NI,1,none,0.0,134.454,0.288534,0.0626356,10,w10_f1_c17
32643,3,20,1,2,1,17,NI,1,none,0.0,141.885,0.481776,0.0636497,10,w10_f1_c17
32843,3,20,1,3,1,17,NI,1,none,0.0,140.699,0.434125,0.0587013,10,w10_f1_c17
33044,3,20,1,4,1,17,NI,1,none,0.0,142.7,0.356123,0.0584059,10,w10_f1_c17
33248,3,20,1,5,1,17,NI,1,none,0.0,143.17,0.429722,0.0633216,10,w10_f1_c17
33451,3,20,1,6,1,17,NI,1,none,0.0,141.064,0.280235,0.0545369,10,w10_f1_c17
33657,3,20,1,7,1,17,NI,1,none,0.0,139.668,0.202138,0.0536409,10,w10_f1_c17
33865,3,20,1,8,1,17,NI,1,none,0.0,141.756,0.272757,0.0634027,10,w10_f1_c17
34075,3,20,1,9,1,17,NI,1,none,0.0,140.818,0.267457,0.0561564,10,w10_f1_c17
30948,3,20,1,10,1,17,NI,1,none,0.0,139.267,0.1642,0.0625041,10,w10_f1_c17
31162,3,20,1,11,1,17,NI,1,none,0.0,140.124,0.169061,0.0608166,10,w10_f1_c17
31376,3,20,1,12,1,17,NI,1,none,0.0,140.938,0.171177,0.0629476,10,w10_f1_c17
31589,3,20,1,13,1,17,NI,1,none,0.0,139.407,0.203984,0.0615415,10,w10_f1_c17
31802,3,20,1,14,1,17,NI,1,none,0.0,141.773,0.187157,0.0645233,10,w10_f1_c17
32012,3,20,1,15,1,17,NI,1,none,0.0,140.229,0.140376,0.0591337,10,w10_f1_c17
32224,3,20,1,16,1,17,NI,1,none,0.0,144.635,0.278972,0.0572005,10,w10_f1_c17
32439,3,20,1,17,1,17,NI,1,none,0.0,147.816,0.438095,0.0637839,10,w10_f1_c17
32644,3,20,1,2,1,18,NI,1,none,0.0,126.193,0.18049,0.0417671,10,w10_f1_c18
32844,3,20,1,3,1,18,NI,1,none,0.0,129.932,0.324133,0.042398,10,w10_f1_c18
33045,3,20,1,4,1,18,NI,1,none,0.0,132.321,0.326458,0.043001,10,w10_f1_c18
33249,3,20,1,5,1,18,NI,1,none,0.0,134.77,0.479152,0.0421306,10,w10_f1_c18
33452,3,20,1,6,1,18,NI,1,none,0.0,139.021,0.556392,0.0426263,10,w10_f1_c18
33658,3,20,1,7,1,18,NI,1,none,0.0,137.821,0.418772,0.0431112,10,w10_f1_c18
33866,3,20,1,8,1,18,NI,1,none,0.0,134.775,0.408413,0.042197,10,w10_f1_c18
34076,3,20,1,9,1,18,NI,1,none,0.0,135.011,0.350491,0.0423946,10,w10_f1_c18
30949,3,20,1,10,1,18,NI,1,none,0.0,135.927,0.320485,0.0433189,10,w10_f1_c18
31163,3,20,1,11,1,18,NI,1,none,0.0,143.712,0.374144,0.0435294,10,w10_f1_c18
31377,3,20,1,12,1,18,NI,1,none,0.0,145.996,0.364818,0.0428725,10,w10_f1_c18
31590,3,20,1,13,1,18,NI,1,none,0.0,143.901,0.329204,0.0418986,10,w10_f1_c18
31803,3,20,1,14,1,18,NI,1,none,0.0,136.571,0.336262,0.0435135,10,w10_f1_c18
32013,3,20,1,15,1,18,NI,1,none,0.0,144.542,0.456773,0.043933,10,w10_f1_c18
32225,3,20,1,16,1,18,NI,1,none,0.0,155.026,0.551416,0.0443272,10,w10_f1_c18
32440,3,20,1,17,1,18,NI,1,none,0.0,153.593,0.451048,0.0431777,10,w10_f1_c18
32646,3,20,1,2,1,20,NI,1,none,0.0,127.674,0.315663,0.0626385,10,w10_f1_c20
32846,3,20,1,3,1,20,NI,1,none,0.0,130.242,0.39644,0.0560664,10,w10_f1_c20
33047,3,20,1,4,1,20,NI,1,none,0.0,129.842,0.403688,0.0507548,10,w10_f1_c20
33251,3,20,1,5,1,20,NI,1,none,0.0,133.591,0.531434,0.0487469,10,w10_f1_c20
33453,3,20,1,6,1,20,NI,1,none,0.0,150.105,0.901951,0.0502838,10,w10_f1_c20
33659,3,20,1,7,1,20,NI,1,none,0.0,146.979,0.686002,0.0499893,10,w10_f1_c20
33867,3,20,1,8,1,20,NI,1,none,0.0,147.174,0.646213,0.0783625,10,w10_f1_c20
34077,3,20,1,9,1,20,NI,1,none,0.0,136.266,0.38684,0.0693275,10,w10_f1_c20
30950,3,20,1,10,1,20,NI,1,none,0.0,144.408,0.45743,0.0620106,10,w10_f1_c20
31164,3,20,1,11,1,20,NI,1,none,0.0,160.849,0.68688,0.108451,10,w10_f1_c20
31378,3,20,1,12,1,20,NI,1,none,0.0,173.767,0.9978,0.0978349,10,w10_f1_c20
31591,3,20,1,13,1,20,NI,1,none,0.0,155.834,0.546697,0.112623,10,w10_f1_c20
31804,3,20,1,14,1,20,NI,1,none,0.0,167.064,0.752352,0.0966532,10,w10_f1_c20
32014,3,20,1,15,1,20,NI,1,none,0.0,190.727,1.1361,0.0804758,10,w10_f1_c20
32226,3,20,1,16,1,20,NI,1,none,0.0,196.198,1.23603,0.0743107,10,w10_f1_c20
32441,3,20,1,17,1,20,NI,1,none,0.0,191.052,0.946199,0.105569,10,w10_f1_c20
32647,3,20,1,2,1,21,NI,1,none,0.0,113.166,0.0560088,0.0528509,10,w10_f1_c21
32847,3,20,1,3,1,21,NI,1,none,0.0,113.353,0.057578,0.0507139,10,w10_f1_c21
33048,3,20,1,4,1,21,NI,1,none,0.0,114.458,0.0866507,0.0505817,10,w10_f1_c21
33252,3,20,1,5,1,21,NI,1,none,0.0,116.304,0.0720356,0.050304,10,w10_f1_c21
33454,3,20,1,6,1,21,NI,1,none,0.0,117.693,0.0824411,0.0537087,10,w10_f1_c21
33660,3,20,1,7,1,21,NI,1,none,0.0,116.469,0.0828004,0.0527135,10,w10_f1_c21
33868,3,20,1,8,1,21,NI,1,none,0.0,116.331,0.0749103,0.0546542,10,w10_f1_c21
34078,3,20,1,9,1,21,NI,1,none,0.0,115.502,0.0708155,0.0553307,10,w10_f1_c21
30951,3,20,1,10,1,21,NI,1,none,0.0,115.333,0.0687694,0.0551027,10,w10_f1_c21
31165,3,20,1,11,1,21,NI,1,none,0.0,115.041,0.0631236,0.0474138,10,w10_f1_c21
31379,3,20,1,12,1,21,NI,1,none,0.0,116.306,0.071298,0.0500639,10,w10_f1_c21
31592,3,20,1,13,1,21,NI,1,none,0.0,116.659,0.0791844,0.0477026,10,w10_f1_c21
31805,3,20,1,14,1,21,NI,1,none,0.0,119.415,0.100923,0.052571,10,w10_f1_c21
32015,3,20,1,15,1,21,NI,1,none,0.0,122.846,0.315529,0.0501901,10,w10_f1_c21
32227,3,20,1,16,1,21,NI,1,none,0.0,129.131,0.617216,0.0477905,10,w10_f1_c21
32442,3,20,1,17,1,21,NI,1,none,0.0,124.92,0.315407,0.0520336,10,w10_f1_c21
32648,3,20,1,2,1,22,NI,1,none,0.0,124.703,0.0900746,0.0648682,10,w10_f1_c22
32848,3,20,1,3,1,22,NI,1,none,0.0,125.81,0.0702369,0.0628081,10,w10_f1_c22
33049,3,20,1,4,1,22,NI,1,none,0.0,124.759,0.0691944,0.0584535,10,w10_f1_c22
33253,3,20,1,5,1,22,NI,1,none,0.0,131.558,0.444359,0.0642578,10,w10_f1_c22
33455,3,20,1,6,1,22,NI,1,none,0.0,136.756,0.622653,0.0625294,10,w10_f1_c22
33661,3,20,1,7,1,22,NI,1,none,0.0,138.147,0.699605,0.0608264,10,w10_f1_c22
33869,3,20,1,8,1,22,NI,1,none,0.0,137.814,0.617503,0.064688,10,w10_f1_c22
34079,3,20,1,9,1,22,NI,1,none,0.0,135.277,0.27815,0.0654795,10,w10_f1_c22
30952,3,20,1,10,1,22,NI,1,none,0.0,133.564,0.10893,0.0610442,10,w10_f1_c22
31166,3,20,1,11,1,22,NI,1,none,0.0,134.55,0.112083,0.0586191,10,w10_f1_c22
31380,3,20,1,12,1,22,NI,1,none,0.0,133.963,0.112283,0.0566134,10,w10_f1_c22
31593,3,20,1,13,1,22,NI,1,none,0.0,134.183,0.101323,0.0615777,10,w10_f1_c22
31806,3,20,1,14,1,22,NI,1,none,0.0,135.137,0.116622,0.0618619,10,w10_f1_c22
32016,3,20,1,15,1,22,NI,1,none,0.0,133.717,0.146933,0.0545221,10,w10_f1_c22
32228,3,20,1,16,1,22,NI,1,none,0.0,132.653,0.138697,0.0519401,10,w10_f1_c22
32443,3,20,1,17,1,22,NI,1,none,0.0,134.774,0.127579,0.0587401,10,w10_f1_c22
32649,3,20,1,2,1,23,NI,1,none,0.0,150.044,1.20295,0.0529016,10,w10_f1_c23
32849,3,20,1,3,1,23,NI,1,none,0.0,134.43,0.55122,0.0521024,10,w10_f1_c23
33050,3,20,1,4,1,23,NI,1,none,0.0,143.324,0.702608,0.0499124,10,w10_f1_c23
33254,3,20,1,5,1,23,NI,1,none,0.0,142.351,0.706231,0.0555951,10,w10_f1_c23
33456,3,20,1,6,1,23,NI,1,none,0.0,138.822,0.448653,0.0568054,10,w10_f1_c23
33662,3,20,1,7,1,23,NI,1,none,0.0,139.489,0.435876,0.0573265,10,w10_f1_c23
33870,3,20,1,8,1,23,NI,1,none,0.0,148.04,0.726122,0.0657927,10,w10_f1_c23
34080,3,20,1,9,1,23,NI,1,none,0.0,143.568,0.374553,0.0667698,10,w10_f1_c23
30953,3,20,1,10,1,23,NI,1,none,0.0,160.444,0.901318,0.0649583,10,w10_f1_c23
31167,3,20,1,11,1,23,NI,1,none,0.0,145.956,0.469474,0.0629677,10,w10_f1_c23
31381,3,20,1,12,1,23,NI,1,none,0.0,148.371,0.555999,0.0589723,10,w10_f1_c23
31594,3,20,1,13,1,23,NI,1,none,0.0,179.81,1.67678,0.0695795,10,w10_f1_c23
31807,3,20,1,14,1,23,NI,1,none,0.0,164.828,0.825325,0.064684,10,w10_f1_c23
32017,3,20,1,15,1,23,NI,1,none,0.0,159.15,0.817367,0.0577454,10,w10_f1_c23
