,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
117884,5,21,1,0,1,1,NI,7,none,0.0,338.648,1.78219,0.187171,35,w35_f1_c1
117970,5,21,1,1,1,1,NI,7,none,0.0,301.925,1.78381,0.176845,35,w35_f1_c1
119401,5,21,1,2,1,1,NI,7,none,0.0,297.016,1.72199,0.16305,35,w35_f1_c1
119542,5,21,1,3,1,1,NI,7,none,0.0,299.058,1.7771,0.168928,35,w35_f1_c1
119690,5,21,1,4,1,1,NI,7,none,0.0,251.024,1.74586,0.18586,35,w35_f1_c1
119844,5,21,1,5,1,1,NI,7,none,0.0,241.356,1.90999,0.244868,35,w35_f1_c1
120000,5,21,1,6,1,1,NI,7,none,0.0,236.893,1.7601,0.23993,35,w35_f1_c1
120156,5,21,1,7,1,1,NI,7,none,0.0,258.331,1.73865,0.264158,35,w35_f1_c1
120314,5,21,1,8,1,1,NI,7,none,0.0,244.905,1.72201,0.249076,35,w35_f1_c1
120474,5,21,1,9,1,1,NI,7,none,0.0,257.594,1.70137,0.281051,35,w35_f1_c1
118100,5,21,1,10,1,1,NI,7,none,0.0,273.496,1.67991,0.303726,35,w35_f1_c1
118261,5,21,1,11,1,1,NI,7,none,0.0,288.614,1.63966,0.298264,35,w35_f1_c1
118423,5,21,1,12,1,1,NI,7,none,0.0,293.167,1.65916,0.310583,35,w35_f1_c1
118586,5,21,1,13,1,1,NI,7,none,0.0,290.693,1.65643,0.323211,35,w35_f1_c1
118749,5,21,1,14,1,1,NI,7,none,0.0,307.628,1.62563,0.345055,35,w35_f1_c1
118914,5,21,1,15,1,1,NI,7,none,0.0,296.699,1.62333,0.305922,35,w35_f1_c1
119080,5,21,1,16,1,1,NI,7,none,0.0,324.829,1.56793,0.368828,35,w35_f1_c1
119246,5,21,1,17,1,1,NI,7,none,0.0,308.65,1.5706,0.38712,35,w35_f1_c1
117971,5,21,1,1,1,10,NI,7,none,0.0,142.109,0.651632,0.160503,35,w35_f1_c10
119402,5,21,1,2,1,10,NI,7,none,0.0,153.247,0.654996,0.142722,35,w35_f1_c10
119543,5,21,1,3,1,10,NI,7,none,0.0,139.88,0.323162,0.186396,35,w35_f1_c10
119691,5,21,1,4,1,10,NI,7,none,0.0,142.834,0.6746,0.182584,35,w35_f1_c10
119845,5,21,1,5,1,10,NI,7,none,0.0,141.314,0.340009,0.197793,35,w35_f1_c10
120001,5,21,1,6,1,10,NI,7,none,0.0,136.659,0.347036,0.203385,35,w35_f1_c10
120157,5,21,1,7,1,10,NI,7,none,0.0,142.984,0.35733,0.208217,35,w35_f1_c10
120315,5,21,1,8,1,10,NI,7,none,0.0,139.205,0.256897,0.207428,35,w35_f1_c10
120475,5,21,1,9,1,10,NI,7,none,0.0,142.902,0.312758,0.239377,35,w35_f1_c10
118101,5,21,1,10,1,10,NI,7,none,0.0,139.168,0.265981,0.232977,35,w35_f1_c10
118262,5,21,1,11,1,10,NI,7,none,0.0,140.744,0.332916,0.236986,35,w35_f1_c10
118424,5,21,1,12,1,10,NI,7,none,0.0,145.337,0.343547,0.246866,35,w35_f1_c10
118587,5,21,1,13,1,10,NI,7,none,0.0,144.445,0.372114,0.265176,35,w35_f1_c10
118750,5,21,1,14,1,10,NI,7,none,0.0,149.261,0.448062,0.261354,35,w35_f1_c10
118915,5,21,1,15,1,10,NI,7,none,0.0,159.282,0.554696,0.259271,35,w35_f1_c10
119081,5,21,1,16,1,10,NI,7,none,0.0,153.613,0.568374,0.262221,35,w35_f1_c10
119247,5,21,1,17,1,10,NI,7,none,0.0,151.044,0.480096,0.311573,35,w35_f1_c10
117972,5,21,1,1,1,11,NI,7,none,0.0,128.386,0.774254,0.184876,35,w35_f1_c11
119403,5,21,1,2,1,11,NI,7,none,0.0,126.799,0.565044,0.158199,35,w35_f1_c11
119544,5,21,1,3,1,11,NI,7,none,0.0,118.823,0.11755,0.185995,35,w35_f1_c11
119692,5,21,1,4,1,11,NI,7,none,0.0,117.746,0.208047,0.198312,35,w35_f1_c11
119846,5,21,1,5,1,11,NI,7,none,0.0,117.041,0.106834,0.208781,35,w35_f1_c11
120002,5,21,1,6,1,11,NI,7,none,0.0,118.421,0.157283,0.215794,35,w35_f1_c11
120158,5,21,1,7,1,11,NI,7,none,0.0,120.169,0.21612,0.230169,35,w35_f1_c11
120316,5,21,1,8,1,11,NI,7,none,0.0,121.71,0.278002,0.238105,35,w35_f1_c11
120476,5,21,1,9,1,11,NI,7,none,0.0,123.028,0.357744,0.252078,35,w35_f1_c11
118102,5,21,1,10,1,11,NI,7,none,0.0,125.481,0.377509,0.273684,35,w35_f1_c11
118263,5,21,1,11,1,11,NI,7,none,0.0,124.229,0.428295,0.255448,35,w35_f1_c11
118425,5,21,1,12,1,11,NI,7,none,0.0,125.769,0.506502,0.256108,35,w35_f1_c11
118588,5,21,1,13,1,11,NI,7,none,0.0,125.463,0.435686,0.26803,35,w35_f1_c11
118751,5,21,1,14,1,11,NI,7,none,0.0,126.656,0.554013,0.264577,35,w35_f1_c11
118916,5,21,1,15,1,11,NI,7,none,0.0,129.538,0.609124,0.247608,35,w35_f1_c11
119082,5,21,1,16,1,11,NI,7,none,0.0,131.939,0.630827,0.254791,35,w35_f1_c11
119248,5,21,1,17,1,11,NI,7,none,0.0,130.96,0.564486,0.274792,35,w35_f1_c11
117973,5,21,1,1,1,12,NI,7,none,0.0,239.56,2.9663,0.15372,35,w35_f1_c12
119404,5,21,1,2,1,12,NI,7,none,0.0,134.823,0.503474,0.136639,35,w35_f1_c12
119545,5,21,1,3,1,12,NI,7,none,0.0,138.074,0.454453,0.144687,35,w35_f1_c12
119693,5,21,1,4,1,12,NI,7,none,0.0,155.219,0.925855,0.154375,35,w35_f1_c12
119847,5,21,1,5,1,12,NI,7,none,0.0,181.914,1.11164,0.169982,35,w35_f1_c12
120003,5,21,1,6,1,12,NI,7,none,0.0,228.445,1.89874,0.188733,35,w35_f1_c12
120159,5,21,1,7,1,12,NI,7,none,0.0,154.305,0.64329,0.212332,35,w35_f1_c12
120317,5,21,1,8,1,12,NI,7,none,0.0,189.194,1.44379,0.211819,35,w35_f1_c12
120477,5,21,1,9,1,12,NI,7,none,0.0,191.798,1.55878,0.229522,35,w35_f1_c12
118103,5,21,1,10,1,12,NI,7,none,0.0,216.794,2.21712,0.236069,35,w35_f1_c12
118264,5,21,1,11,1,12,NI,7,none,0.0,179.557,1.07829,0.224212,35,w35_f1_c12
118426,5,21,1,12,1,12,NI,7,none,0.0,229.896,1.97575,0.224502,35,w35_f1_c12
118589,5,21,1,13,1,12,NI,7,none,0.0,238.133,1.7616,0.2204,35,w35_f1_c12
118752,5,21,1,14,1,12,NI,7,none,0.0,251.499,1.66575,0.213816,35,w35_f1_c12
118917,5,21,1,15,1,12,NI,7,none,0.0,252.196,1.61738,0.210586,35,w35_f1_c12
119083,5,21,1,16,1,12,NI,7,none,0.0,245.954,1.54701,0.226813,35,w35_f1_c12
