,row,col,plane,t,field,n,bacteria,assay,treatment,legio_area,annexin,cell_ROX,TMRM,well_id,cell_lbl
102541,5,13,1,0,1,1,dotA,7,none,0.0,330.129,2.4467,0.153523,31,w31_f1_c1
102644,5,13,1,1,1,1,dotA,7,none,0.0,289.994,1.9125,0.119503,31,w31_f1_c1
104451,5,13,1,2,1,1,dotA,7,none,0.0,218.852,1.40595,0.127984,31,w31_f1_c1
104639,5,13,1,3,1,1,dotA,7,none,0.0,584.933,1.9971,0.136067,31,w31_f1_c1
104838,5,13,1,4,1,1,dotA,7,none,0.0,509.987,2.11802,0.153238,31,w31_f1_c1
105040,5,13,1,5,1,1,dotA,7,none,0.0,430.061,2.19301,0.159461,31,w31_f1_c1
105242,5,13,1,6,1,1,dotA,7,none,0.0,345.504,1.93811,0.151981,31,w31_f1_c1
105446,5,13,1,7,1,1,dotA,7,none,0.0,373.104,2.03627,0.149071,31,w31_f1_c1
105652,5,13,1,8,1,1,dotA,7,none,0.0,331.335,1.96429,0.147982,31,w31_f1_c1
105859,5,13,1,9,1,1,dotA,7,none,0.0,398.518,1.91357,0.154391,31,w31_f1_c1
102814,5,13,1,10,1,1,dotA,7,none,0.0,457.872,2.06711,0.168939,31,w31_f1_c1
103016,5,13,1,11,1,1,dotA,7,none,0.0,357.832,1.74344,0.173365,31,w31_f1_c1
103220,5,13,1,12,1,1,dotA,7,none,0.0,405.185,1.72625,0.178201,31,w31_f1_c1
103427,5,13,1,13,1,1,dotA,7,none,0.0,383.182,1.73266,0.181476,31,w31_f1_c1
103637,5,13,1,14,1,1,dotA,7,none,0.0,452.496,1.9308,0.185836,31,w31_f1_c1
103844,5,13,1,15,1,1,dotA,7,none,0.0,401.01,1.84897,0.186337,31,w31_f1_c1
104050,5,13,1,16,1,1,dotA,7,none,0.0,401.245,1.84605,0.182866,31,w31_f1_c1
104256,5,13,1,17,1,1,dotA,7,none,0.0,498.592,2.06589,0.182426,31,w31_f1_c1
102647,5,13,1,1,1,12,dotA,7,none,2.07384,122.624,0.110898,0.0806903,31,w31_f1_c12
104454,5,13,1,2,1,12,dotA,7,none,2.13458,121.536,0.0841317,0.0670752,31,w31_f1_c12
104640,5,13,1,3,1,12,dotA,7,none,0.0,122.15,0.100316,0.0696581,31,w31_f1_c12
104839,5,13,1,4,1,12,dotA,7,none,2.07384,122.442,0.119278,0.0734442,31,w31_f1_c12
105041,5,13,1,5,1,12,dotA,7,none,0.0,123.002,0.148577,0.0869996,31,w31_f1_c12
105243,5,13,1,6,1,12,dotA,7,none,0.97184,123.713,0.147033,0.0849715,31,w31_f1_c12
105447,5,13,1,7,1,12,dotA,7,none,3.02832,125.249,0.185885,0.0933525,31,w31_f1_c12
105653,5,13,1,8,1,12,dotA,7,none,2.3168,127.051,0.244122,0.0937346,31,w31_f1_c12
105860,5,13,1,9,1,12,dotA,7,none,1.58792,127.055,0.243269,0.0951774,31,w31_f1_c12
102815,5,13,1,10,1,12,dotA,7,none,2.03913,127.978,0.336868,0.10817,31,w31_f1_c12
103017,5,13,1,11,1,12,dotA,7,none,0.0,129.187,0.340398,0.111119,31,w31_f1_c12
103221,5,13,1,12,1,12,dotA,7,none,2.30812,135.758,0.698023,0.108608,31,w31_f1_c12
103428,5,13,1,13,1,12,dotA,7,none,1.96103,125.983,0.158007,0.119925,31,w31_f1_c12
103638,5,13,1,14,1,12,dotA,7,none,2.70727,129.204,0.250058,0.120944,31,w31_f1_c12
103845,5,13,1,15,1,12,dotA,7,none,1.935,128.84,0.272715,0.118751,31,w31_f1_c12
104051,5,13,1,16,1,12,dotA,7,none,0.0,126.288,0.186433,0.126555,31,w31_f1_c12
104257,5,13,1,17,1,12,dotA,7,none,0.0,126.858,0.172089,0.127996,31,w31_f1_c12
102648,5,13,1,1,1,13,dotA,7,none,0.0,120.301,0.0573329,0.210101,31,w31_f1_c13
104455,5,13,1,2,1,13,dotA,7,none,0.0,122.277,0.0608085,0.181254,31,w31_f1_c13
104641,5,13,1,3,1,13,dotA,7,none,2.04781,125.168,0.137907,0.153326,31,w31_f1_c13
104840,5,13,1,4,1,13,dotA,7,none,1.68337,128.808,0.343305,0.164225,31,w31_f1_c13
105042,5,13,1,5,1,13,dotA,7,none,0.0,135.395,0.630866,0.158713,31,w31_f1_c13
105244,5,13,1,6,1,13,dotA,7,none,0.0,136.016,0.553128,0.167564,31,w31_f1_c13
105448,5,13,1,7,1,13,dotA,7,none,0.0,138.424,0.617153,0.153926,31,w31_f1_c13
105654,5,13,1,8,1,13,dotA,7,none,0.0,143.724,1.08788,0.174313,31,w31_f1_c13
105861,5,13,1,9,1,13,dotA,7,none,0.0,143.621,0.953926,0.186002,31,w31_f1_c13
102816,5,13,1,10,1,13,dotA,7,none,0.0,150.228,1.09968,0.195665,31,w31_f1_c13
103018,5,13,1,11,1,13,dotA,7,none,0.0,174.549,2.00062,0.165073,31,w31_f1_c13
103222,5,13,1,12,1,13,dotA,7,none,0.0,182.084,1.94746,0.196906,31,w31_f1_c13
103429,5,13,1,13,1,13,dotA,7,none,0.0,190.278,1.94454,0.195438,31,w31_f1_c13
103639,5,13,1,14,1,13,dotA,7,none,0.0,204.956,2.16296,0.214791,31,w31_f1_c13
103846,5,13,1,15,1,13,dotA,7,none,0.0,210.504,1.86919,0.208895,31,w31_f1_c13
104052,5,13,1,16,1,13,dotA,7,none,0.0,222.4,1.99452,0.199298,31,w31_f1_c13
104258,5,13,1,17,1,13,dotA,7,none,0.0,233.793,1.92941,0.220145,31,w31_f1_c13
102649,5,13,1,1,1,14,dotA,7,none,0.0,124.733,0.857929,0.103241,31,w31_f1_c14
104456,5,13,1,2,1,14,dotA,7,none,0.0,124.835,0.764808,0.0890329,31,w31_f1_c14
104642,5,13,1,3,1,14,dotA,7,none,0.0,145.189,1.60283,0.0922954,31,w31_f1_c14
104841,5,13,1,4,1,14,dotA,7,none,0.0,167.592,1.23109,0.108644,31,w31_f1_c14
105043,5,13,1,5,1,14,dotA,7,none,0.0,152.753,0.720334,0.116778,31,w31_f1_c14
105245,5,13,1,6,1,14,dotA,7,none,0.0,143.689,0.535095,0.105455,31,w31_f1_c14
105449,5,13,1,7,1,14,dotA,7,none,0.0,210.724,2.38969,0.109906,31,w31_f1_c14
105655,5,13,1,8,1,14,dotA,7,none,0.0,280.617,2.88803,0.136842,31,w31_f1_c14
