,Unnamed: 0,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
2331,4985,9,Lpp WT,0.529095,0.0533160999999999,592.966,2480.91,6.0,3.16993,1.0,w1_f22_c4,,0
2332,4986,10,Lpp WT,0.520119,0.0569318,535.668,2274.44,5.0,3.5367,1.0,w1_f22_c4,,0
2333,4987,11,Lpp WT,0.514896,0.0637286999999999,659.801,2940.34,5.0,5.93817,1.0,w1_f22_c4,,0
2334,4988,12,Lpp WT,0.517407,0.0634851,650.851,2865.9,4.0,5.35308,1.0,w1_f22_c4,,0
2335,4989,13,Lpp WT,0.519742,0.0606371999999999,475.955,2135.49,8.0,2.93415,1.0,w1_f22_c4,,0
2336,4990,14,Lpp WT,0.517469,0.065505,537.196,2431.9,3.0,6.57565,1.0,w1_f22_c4,,0
2337,4991,15,Lpp WT,0.518159,0.0698406,503.245,2271.93,5.0,5.06491,1.0,w1_f22_c4,,0
2338,4992,16,Lpp WT,0.517889,0.0629064,534.184,2510.32,5.0,7.649760000000001,1.0,w1_f22_c4,,0
2339,4993,17,Lpp WT,0.515065,0.0616125,466.024,2279.51,5.0,5.09111,1.0,w1_f22_c4,,0
2340,4994,0,Lpp WT,0.364692,0.567821,123.84,258.853,8.0,18.9235,1.0,w1_f22_c5,,0
2341,4995,1,Lpp WT,0.394254,0.44582,124.568,364.018,8.0,15.2995,1.0,w1_f22_c5,,0
2342,4996,2,Lpp WT,0.39092,0.385215,124.659,509.265,5.0,11.7715,1.0,w1_f22_c5,,0
2343,4997,3,Lpp WT,0.404142,0.365677,178.218,585.295,3.0,11.0205,1.0,w1_f22_c5,,0
2344,4998,4,Lpp WT,0.418581,0.31283,146.828,662.187,7.0,11.6318,1.0,w1_f22_c5,,0
2345,4999,5,Lpp WT,0.457928,0.238321,134.083,710.35,7.0,6.2962,1.0,w1_f22_c5,,0
2346,5000,6,Lpp WT,0.458474,0.204622,143.55200000000002,699.4760000000001,14.0,19.7007,1.0,w1_f22_c5,,0
2347,5001,7,Lpp WT,0.440076,0.2208159999999999,144.203,601.93,13.0,20.216,1.0,w1_f22_c5,,0
2348,5002,8,Lpp WT,0.45326,0.200768,149.387,650.239,8.0,20.5827,1.0,w1_f22_c5,,0
2349,5003,9,Lpp WT,0.453393,0.1932579999999999,160.64700000000002,625.357,11.0,15.2471,1.0,w1_f22_c5,,0
2350,5004,10,Lpp WT,0.449417,0.2292969999999999,148.13299999999998,633.883,16.0,23.1589,1.0,w1_f22_c5,,0
2351,5005,11,Lpp WT,0.425939,0.26285,144.07,672.571,5.0,19.6833,1.0,w1_f22_c5,,0
2352,5006,12,Lpp WT,0.434746,0.245829,133.172,666.555,7.0,20.0937,1.0,w1_f22_c5,,0
2353,5007,13,Lpp WT,0.432783,0.24606,130.03,652.513,7.0,26.6257,1.0,w1_f22_c5,,0
2354,5008,14,Lpp WT,0.406617,0.310618,132.263,697.592,7.0,22.4079,1.0,w1_f22_c5,,0
2355,5009,15,Lpp WT,0.3472119999999999,0.415843,134.5,1189.22,5.0,28.2325,1.0,w1_f22_c5,,0
2356,5010,16,Lpp WT,0.425489,0.2787679999999999,168.49900000000002,2641.24,4.0,33.4109,1.0,w1_f22_c5,,0
2357,5011,17,Lpp WT,0.501853,0.141002,573.3580000000001,5381.51,5.0,32.2932,1.0,w1_f22_c5,,0
2358,5012,0,Lpp WT,0.37131,0.368187,123.379,307.127,5.0,4.3139,1.0,w1_f22_c6,,1
2359,5013,1,Lpp WT,0.46268,0.171427,122.561,469.764,4.0,3.77248,1.0,w1_f22_c6,,1
2360,5014,2,Lpp WT,0.475839,0.1287839999999999,125.717,626.602,0.0,0.0,0.0,w1_f22_c6,,1
2361,5015,3,Lpp WT,0.470909,0.162902,126.236,824.3580000000001,1.0,0.611282,1.0,w1_f22_c6,,1
2362,5016,4,Lpp WT,0.4765069999999999,0.1626369999999999,124.141,405.461,3.0,4.75927,1.0,w1_f22_c6,,1
2363,5017,5,Lpp WT,0.472444,0.1602589999999999,124.128,313.64,1.0,4.23531,1.0,w1_f22_c6,,1
2364,5018,6,Lpp WT,0.473713,0.175791,124.869,404.075,3.0,7.8768,1.0,w1_f22_c6,,1
2365,5019,7,Lpp WT,0.460956,0.205201,125.334,356.721,4.0,11.3174,1.0,w1_f22_c6,,1
2366,5020,8,Lpp WT,0.44828,0.231819,127.106,251.096,4.0,11.3786,1.0,w1_f22_c6,,1
2367,5021,9,Lpp WT,0.4735359999999999,0.177515,128.422,475.39,5.0,8.3309,1.0,w1_f22_c6,,1
2368,5022,10,Lpp WT,0.452397,0.246678,130.287,1024.41,8.0,12.2606,1.0,w1_f22_c6,,1
2369,5023,11,Lpp WT,0.4319909999999999,0.276352,138.44,1207.93,5.0,10.2957,1.0,w1_f22_c6,,1
2370,5024,12,Lpp WT,0.442587,0.274365,139.094,1093.63,12.0,12.7409,1.0,w1_f22_c6,,1
2371,5025,13,Lpp WT,0.437741,0.274765,135.97899999999998,957.638,3.0,15.6314,1.0,w1_f22_c6,,1
2372,5026,14,Lpp WT,0.437374,0.290853,140.16299999999998,1134.99,4.0,18.8188,1.0,w1_f22_c6,,1
2373,5027,15,Lpp WT,0.431081,0.284351,141.377,1141.4,5.0,15.448,1.0,w1_f22_c6,,1
2374,5028,16,Lpp WT,0.416554,0.310871,139.933,1250.79,3.0,27.4728,1.0,w1_f22_c6,,1
2375,5029,17,Lpp WT,0.410917,0.319813,138.263,1221.75,5.0,40.2486,1.0,w1_f22_c6,,1
2376,5047,0,Lpp WT,0.291728,0.655875,119.693,343.25699999999995,9.0,4.4187,1.0,w1_f22_c8,,0
2377,5048,1,Lpp WT,0.308319,0.656289,122.544,608.932,1.0,8.08639,1.0,w1_f22_c8,,0
2378,5049,2,Lpp WT,0.341441,0.52123,122.429,969.751,1.0,4.72434,1.0,w1_f22_c8,,0
2379,5050,3,Lpp WT,0.338971,0.493509,123.109,1119.05,2.0,12.1994,1.0,w1_f22_c8,,0
2380,5051,4,Lpp WT,0.426191,0.2437929999999999,125.082,1638.84,2.0,11.0555,1.0,w1_f22_c8,,0
2381,5052,5,Lpp WT,0.491212,0.144927,561.035,2925.66,1.0,10.5228,1.0,w1_f22_c8,,0
2382,5053,6,Lpp WT,0.500879,0.147034,1127.39,6391.1,2.0,4.30517,1.0,w1_f22_c8,,0
2383,5054,7,Lpp WT,0.494742,0.186699,1309.85,6508.13,1.0,15.0026,1.0,w1_f22_c8,,0
2384,5055,8,Lpp WT,0.491986,0.170296,1491.9,6501.18,2.0,5.02998,1.0,w1_f22_c8,,0
2385,5056,9,Lpp WT,0.490212,0.2500409999999999,1537.01,6437.35,4.0,5.73732,1.0,w1_f22_c8,,0
2386,5057,10,Lpp WT,0.4892109999999999,0.170578,1638.79,6380.77,2.0,5.5801300000000005,1.0,w1_f22_c8,,0
2387,5058,11,Lpp WT,0.343463,0.579525,1038.34,1779.57,11.0,35.6814,1.0,w1_f22_c8,,0
2388,5059,12,Lpp WT,0.490299,0.18145,1562.22,6497.4,3.0,14.2603,1.0,w1_f22_c8,,0
2389,5060,13,Lpp WT,0.4921779999999999,0.172538,1684.65,6111.22,2.0,5.23956,1.0,w1_f22_c8,,0
2390,5061,14,Lpp WT,0.488275,0.184275,1733.33,6432.38,2.0,6.24381,1.0,w1_f22_c8,,0
2391,5062,15,Lpp WT,0.4911319999999999,0.178044,1754.2,6306.81,2.0,5.48407,1.0,w1_f22_c8,,0
2392,5063,16,Lpp WT,0.48967,0.185902,1747.68,6437.46,2.0,5.68492,1.0,w1_f22_c8,,0
2393,5064,17,Lpp WT,0.488062,0.1841539999999999,1751.71,6272.7,2.0,5.44041,1.0,w1_f22_c8,,0
2394,5065,0,Lpp WT,0.3781219999999999,0.489179,125.382,254.016,3.0,3.43191,1.0,w1_f22_c9,,0
2395,5066,1,Lpp WT,0.418034,0.298855,127.585,420.133,11.0,20.0675,1.0,w1_f22_c9,,0
2396,5067,2,Lpp WT,0.527339,0.0552615,422.463,1695.66,3.0,4.11305,1.0,w1_f22_c9,,0
2397,5068,3,Lpp WT,0.5231439999999999,0.0714187,518.744,3019.97,3.0,5.15223,1.0,w1_f22_c9,,0
2398,5069,4,Lpp WT,0.517736,0.075728,551.408,2865.8,9.0,3.50177,1.0,w1_f22_c9,,0
2399,5070,5,Lpp WT,0.514656,0.2019359999999999,576.703,3187.56,4.0,4.45363,1.0,w1_f22_c9,,0
2400,5071,6,Lpp WT,0.508951,0.139327,588.96,3393.41,2.0,2.15695,1.0,w1_f22_c9,,0
2401,5072,7,Lpp WT,0.515423,0.0903397,626.6709999999999,3802.26,11.0,2.75077,1.0,w1_f22_c9,,0
2402,5073,8,Lpp WT,0.517281,0.0819557,624.251,3736.47,8.0,2.7420400000000003,1.0,w1_f22_c9,,0
2403,5074,9,Lpp WT,0.513735,0.090113,617.081,3606.4,3.0,4.182919999999999,1.0,w1_f22_c9,,0
2404,5075,10,Lpp WT,0.5123260000000001,0.1019299999999999,610.198,3779.47,5.0,3.48431,1.0,w1_f22_c9,,0
2405,5076,11,Lpp WT,0.512196,0.105145,654.744,4684.31,11.0,6.09535,1.0,w1_f22_c9,,0
2406,5077,12,Lpp WT,0.507081,0.107998,641.013,4635.17,12.0,4.182919999999999,1.0,w1_f22_c9,,0
2407,5078,13,Lpp WT,0.506428,0.13447,612.035,3949.56,3.0,3.65896,1.0,w1_f22_c9,,0
2408,5079,14,Lpp WT,0.4889949999999999,0.166258,638.962,4353.58,5.0,6.11282,1.0,w1_f22_c9,,0
2409,5080,15,Lpp WT,0.502525,0.133663,620.0269999999999,4224.27,7.0,5.9731,1.0,w1_f22_c9,,0
2410,5081,16,Lpp WT,0.5050720000000001,0.154971,642.326,4528.53,8.0,5.5452,1.0,w1_f22_c9,,0
2411,5082,17,Lpp WT,0.4821689999999999,0.181326,617.67,4294.99,5.0,5.96437,1.0,w1_f22_c9,,0
2412,5193,0,Lpp WT,0.406953,0.295065,116.929,235.884,6.0,8.54922,1.0,w1_f23_c2,,0
2413,5194,1,Lpp WT,0.462241,0.162215,114.297,372.569,1.0,3.47557,1.0,w1_f23_c2,,0
2414,5195,2,Lpp WT,0.462625,0.160745,114.885,521.918,3.0,3.68516,1.0,w1_f23_c2,,0
2415,5196,3,Lpp WT,0.4832619999999999,0.0985007,115.435,645.322,5.0,10.2259,1.0,w1_f23_c2,,0
2416,5197,4,Lpp WT,0.497397,0.0946201,113.287,696.15,2.0,4.54968,1.0,w1_f23_c2,,0
2417,5198,5,Lpp WT,0.4865649999999999,0.0993689,113.268,798.078,2.0,5.75478,1.0,w1_f23_c2,,0
2418,5199,6,Lpp WT,0.506698,0.10182,114.713,962.876,0.0,0.0,0.0,w1_f23_c2,,0
2419,5200,7,Lpp WT,0.485278,0.123864,114.436,874.801,7.0,11.9113,1.0,w1_f23_c2,,0
2420,5201,8,Lpp WT,0.471275,0.118051,114.423,987.053,5.0,9.69319,1.0,w1_f23_c2,,0
2421,5202,9,Lpp WT,0.488476,0.0968172,114.379,1039.52,5.0,7.108339999999999,1.0,w1_f23_c2,,0
2422,5203,10,Lpp WT,0.514575,0.0794485,113.762,1147.87,0.0,0.0,0.0,w1_f23_c2,,0
2423,5204,11,Lpp WT,0.488457,0.0852947,115.47,1113.29,3.0,5.65872,1.0,w1_f23_c2,,0
2424,5205,12,Lpp WT,0.4860859999999999,0.0963014,115.796,1077.99,5.0,13.7538,1.0,w1_f23_c2,,0
2425,5206,13,Lpp WT,0.478857,0.122918,112.732,1316.5,3.0,10.7848,1.0,w1_f23_c2,,0
2426,5207,14,Lpp WT,0.489271,0.120098,113.377,1404.69,1.0,9.67572,1.0,w1_f23_c2,,0
2427,5208,15,Lpp WT,0.457545,0.143864,112.779,1390.59,4.0,18.3385,1.0,w1_f23_c2,,0
2428,5209,16,Lpp WT,0.498566,0.0490885999999999,115.693,3130.2,0.0,0.0,0.0,w1_f23_c2,,0
2429,5210,17,Lpp WT,0.531456,0.0474404,145.41,4083.48,0.0,0.0,0.0,w1_f23_c2,,0
2430,5211,0,Lpp WT,0.399464,0.324911,125.865,279.178,4.0,27.6037,1.0,w1_f23_c3,,0
2431,5212,1,Lpp WT,0.4589569999999999,0.244554,334.23,607.189,5.0,15.7187,1.0,w1_f23_c3,,0
2432,5213,2,Lpp WT,0.4365779999999999,0.313738,442.389,1518.16,6.0,17.1508,1.0,w1_f23_c3,,0
2433,5214,3,Lpp WT,0.424454,0.325862,479.565,1596.41,6.0,17.7097,1.0,w1_f23_c3,,0
2434,5215,4,Lpp WT,0.413516,0.345993,453.63,1330.95,6.0,19.6222,1.0,w1_f23_c3,,0
2435,5216,5,Lpp WT,0.428332,0.29089,443.689,1347.28,6.0,20.6002,1.0,w1_f23_c3,,0
2436,5217,6,Lpp WT,0.427534,0.277963,444.418,1515.77,5.0,6.6193100000000005,1.0,w1_f23_c3,,0
2437,5218,7,Lpp WT,0.402775,0.336649,422.685,1341.13,2.0,5.86831,1.0,w1_f23_c3,,0
2438,5219,8,Lpp WT,0.405812,0.381501,425.213,1572.7,3.0,6.98608,1.0,w1_f23_c3,,0
2439,5220,9,Lpp WT,0.378527,0.411409,407.096,1703.9,3.0,4.61955,1.0,w1_f23_c3,,0
2440,5221,10,Lpp WT,0.390683,0.37401,390.583,1477.15,5.0,26.1978,1.0,w1_f23_c3,,0
2441,5222,11,Lpp WT,0.388085,0.410734,466.848,2296.37,4.0,18.81,1.0,w1_f23_c3,,0
2442,5223,12,Lpp WT,0.384385,0.405526,450.762,2040.83,3.0,21.1504,1.0,w1_f23_c3,,0
2443,5224,13,Lpp WT,0.515288,0.0968315,496.877,2152.7,3.0,7.94667,1.0,w1_f23_c3,,0
2444,5225,14,Lpp WT,0.401236,0.3774139999999999,454.66,2363.55,4.0,8.3309,1.0,w1_f23_c3,,0
2445,5226,15,Lpp WT,0.427795,0.286628,456.846,2464.41,3.0,8.43569,1.0,w1_f23_c3,,0
2446,5227,16,Lpp WT,0.510437,0.104772,504.759,2783.8,4.0,4.47982,1.0,w1_f23_c3,,0
2447,5228,17,Lpp WT,0.447033,0.254675,451.575,2596.02,3.0,5.49281,1.0,w1_f23_c3,,0
2448,5229,0,Lpp WT,0.432521,0.2318909999999999,122.932,225.962,0.0,0.0,0.0,w1_f23_c4,,0
2449,5230,1,Lpp WT,0.4681329999999999,0.18006,121.22,269.193,1.0,1.7377900000000002,1.0,w1_f23_c4,,0
2450,5231,2,Lpp WT,0.4591189999999999,0.186326,122.17,323.815,3.0,4.44489,1.0,w1_f23_c4,,0
2451,5232,3,Lpp WT,0.4695029999999999,0.148896,122.183,357.17800000000005,4.0,10.9332,1.0,w1_f23_c4,,0
2452,5233,4,Lpp WT,0.475674,0.1411359999999999,121.945,384.67800000000005,5.0,9.05571,1.0,w1_f23_c4,,0
2453,5234,5,Lpp WT,0.470688,0.143011,122.912,407.783,4.0,10.8896,1.0,w1_f23_c4,,0
2454,5235,6,Lpp WT,0.468055,0.16975,122.828,425.021,6.0,9.74558,1.0,w1_f23_c4,,0
2455,5236,7,Lpp WT,0.4579069999999999,0.175101,122.378,439.457,5.0,8.54922,1.0,w1_f23_c4,,0
2456,5237,8,Lpp WT,0.469029,0.125122,124.833,526.239,3.0,6.933680000000001,1.0,w1_f23_c4,,0
2457,5238,9,Lpp WT,0.440866,0.182939,173.6,2037.42,3.0,14.8018,1.0,w1_f23_c4,,0
2458,5239,10,Lpp WT,0.479687,0.146804,267.967,3738.63,2.0,15.3956,1.0,w1_f23_c4,,0
2459,5240,11,Lpp WT,0.460125,0.162051,343.54400000000004,5668.27,3.0,11.1253,1.0,w1_f23_c4,,0
2460,5241,12,Lpp WT,0.457788,0.161066,309.457,6057.03,4.0,14.9327,1.0,w1_f23_c4,,0
2461,5242,13,Lpp WT,0.463925,0.159176,313.445,6908.64,5.0,16.5483,1.0,w1_f23_c4,,0
2462,5243,14,Lpp WT,0.475013,0.149464,339.611,7390.96,3.0,15.5266,1.0,w1_f23_c4,,0
2463,5244,15,Lpp WT,0.502383,0.135159,516.488,6622.67,6.0,15.579,1.0,w1_f23_c4,,0
2464,5245,16,Lpp WT,0.496,0.15114,707.822,6821.46,8.0,20.9058,1.0,w1_f23_c4,,0
2465,5246,17,Lpp WT,0.4955449999999999,0.127211,774.613,6361.86,11.0,16.3125,1.0,w1_f23_c4,,0
2466,5247,0,Lpp WT,0.2750039999999999,0.7491680000000001,125.157,281.643,1.0,0.698608,1.0,w1_f23_c5,,1
2467,5248,1,Lpp WT,0.291135,0.569346,125.741,478.264,1.0,1.1789,1.0,w1_f23_c5,,1
2468,5249,2,Lpp WT,0.2707179999999999,0.641551,141.98,577.148,1.0,1.61553,1.0,w1_f23_c5,,1
2469,5250,3,Lpp WT,0.284966,0.569689,136.816,663.544,1.0,1.6504599999999998,1.0,w1_f23_c5,,1
2470,5251,4,Lpp WT,0.2772679999999999,0.629559,149.446,697.743,4.0,1.81638,1.0,w1_f23_c5,,1
2471,5252,5,Lpp WT,0.308709,0.4989159999999999,145.981,654.622,2.0,2.10456,1.0,w1_f23_c5,,1
2472,5253,6,Lpp WT,0.306793,0.524831,152.498,652.2280000000001,3.0,15.7536,1.0,w1_f23_c5,,1
2473,5254,7,Lpp WT,0.3094469999999999,0.51677,150.248,651.405,5.0,21.0194,1.0,w1_f23_c5,,1
2474,5255,8,Lpp WT,0.303303,0.5411819999999999,157.972,663.07,2.0,25.7874,1.0,w1_f23_c5,,1
2475,5256,9,Lpp WT,0.3064199999999999,0.516414,148.916,678.43,6.0,26.2764,1.0,w1_f23_c5,,1
2476,5257,10,Lpp WT,0.312044,0.480354,155.975,681.204,5.0,8.06892,1.0,w1_f23_c5,,1
2477,5258,11,Lpp WT,0.294631,0.554619,168.055,673.6189999999999,7.0,7.239330000000001,1.0,w1_f23_c5,,1
2478,5259,12,Lpp WT,0.296276,0.5703010000000001,163.088,677.957,2.0,7.0996,1.0,w1_f23_c5,,1
2479,5260,13,Lpp WT,0.294224,0.588447,177.174,687.1360000000001,2.0,25.4905,1.0,w1_f23_c5,,1
2480,5261,14,Lpp WT,0.302295,0.56312,171.592,691.923,3.0,25.8223,1.0,w1_f23_c5,,1
2481,5262,15,Lpp WT,0.2919989999999999,0.5880810000000001,176.28799999999998,707.305,5.0,32.9044,1.0,w1_f23_c5,,1
2482,5263,16,Lpp WT,0.287206,0.6330439999999999,194.298,686.538,4.0,28.0142,1.0,w1_f23_c5,,1
2483,5264,17,Lpp WT,0.300961,0.600554,177.8,735.2410000000001,6.0,36.6507,1.0,w1_f23_c5,,1
2484,5265,0,Lpp WT,0.426687,0.330236,147.79,219.652,5.0,7.16073,1.0,w1_f23_c6,,0
2485,5266,1,Lpp WT,0.4354939999999999,0.383592,143.898,369.582,4.0,7.84187,1.0,w1_f23_c6,,0
2486,5267,2,Lpp WT,0.484508,0.16426,143.795,621.068,7.0,5.55393,1.0,w1_f23_c6,,0
2487,5268,3,Lpp WT,0.5012340000000001,0.104796,136.781,786.529,6.0,4.06939,1.0,w1_f23_c6,,0
2488,5269,4,Lpp WT,0.497258,0.116197,145.454,834.201,7.0,3.89474,1.0,w1_f23_c6,,0
2489,5270,5,Lpp WT,0.495258,0.107156,151.311,1546.76,1.0,3.17867,1.0,w1_f23_c6,,0
2490,5271,6,Lpp WT,0.492792,0.125469,332.301,1637.62,1.0,2.82063,1.0,w1_f23_c6,,0
2491,5272,7,Lpp WT,0.5049859999999999,0.10664,344.199,1600.89,1.0,3.40571,1.0,w1_f23_c6,,0
2492,5273,8,Lpp WT,0.4887649999999999,0.132249,392.383,1685.35,1.0,3.02148,1.0,w1_f23_c6,,0
2493,5274,9,Lpp WT,0.505468,0.0881654,333.01300000000003,1590.22,1.0,4.0519300000000005,1.0,w1_f23_c6,,0
2494,5275,10,Lpp WT,0.516262,0.086437,337.41900000000004,1596.18,1.0,4.26151,1.0,w1_f23_c6,,0
2495,5276,11,Lpp WT,0.502434,0.1029279999999999,389.704,2062.55,2.0,3.60656,1.0,w1_f23_c6,,0
2496,5277,12,Lpp WT,0.482681,0.127842,371.587,1862.27,1.0,3.19613,1.0,w1_f23_c6,,0
2497,5278,13,Lpp WT,0.4883189999999999,0.134813,407.288,1891.34,2.0,3.12627,1.0,w1_f23_c6,,0
2498,5279,14,Lpp WT,0.51143,0.0810558,349.50199999999995,1906.73,1.0,3.33585,1.0,w1_f23_c6,,0
2499,5280,15,Lpp WT,0.484857,0.121493,370.124,1922.74,1.0,3.1612,1.0,w1_f23_c6,,0
2500,5281,16,Lpp WT,0.481803,0.144533,402.051,2092.91,3.0,3.44064,1.0,w1_f23_c6,,0
2501,5282,17,Lpp WT,0.486926,0.151059,377.356,1877.56,1.0,3.92094,1.0,w1_f23_c6,,0
2502,5283,0,Lpp WT,0.346503,0.528824,126.793,225.071,2.0,4.60208,1.0,w1_f23_c7,,0
2503,5284,1,Lpp WT,0.399953,0.324717,126.543,357.06300000000005,3.0,12.2169,1.0,w1_f23_c7,,0
2504,5285,2,Lpp WT,0.412699,0.325874,127.128,498.4980000000001,2.0,7.937930000000001,1.0,w1_f23_c7,,0
2505,5286,3,Lpp WT,0.452001,0.2206429999999999,127.283,501.258,9.0,4.7418,1.0,w1_f23_c7,,0
2506,5287,4,Lpp WT,0.4373229999999999,0.2169239999999999,126.979,569.578,7.0,0.7248060000000001,1.0,w1_f23_c7,,0
2507,5288,5,Lpp WT,0.43833,0.231159,131.092,518.611,3.0,10.68,1.0,w1_f23_c7,,0
2508,5289,6,Lpp WT,0.442671,0.240496,217.251,490.25,4.0,4.7156,1.0,w1_f23_c7,,0
2509,5290,7,Lpp WT,0.440195,0.237064,199.268,547.234,5.0,3.06514,1.0,w1_f23_c7,,0
2510,5291,8,Lpp WT,0.4068469999999999,0.30063,192.30900000000003,641.1080000000001,3.0,9.72812,1.0,w1_f23_c7,,0
2511,5292,9,Lpp WT,0.431462,0.292781,178.207,641.955,9.0,9.92897,1.0,w1_f23_c7,,0
2512,5293,10,Lpp WT,0.416938,0.291448,169.868,641.3580000000001,4.0,8.49682,1.0,w1_f23_c7,,0
2513,5294,11,Lpp WT,0.4121149999999999,0.308058,184.467,680.429,6.0,11.2039,1.0,w1_f23_c7,,0
2514,5295,12,Lpp WT,0.414595,0.285586,227.928,683.706,5.0,12.4964,1.0,w1_f23_c7,,0
2515,5296,13,Lpp WT,0.418562,0.304174,260.836,643.992,6.0,18.5131,1.0,w1_f23_c7,,0
2516,5297,14,Lpp WT,0.423954,0.291722,251.644,592.149,8.0,11.3873,1.0,w1_f23_c7,,0
2517,5298,15,Lpp WT,0.45288,0.2538289999999999,176.40900000000002,641.216,10.0,10.776,1.0,w1_f23_c7,,0
2518,5299,16,Lpp WT,0.467521,0.23734,348.815,1760.19,7.0,16.8015,1.0,w1_f23_c7,,0
2519,5300,17,Lpp WT,0.510066,0.1297869999999999,351.85900000000004,3459.98,6.0,14.8018,1.0,w1_f23_c7,,0
2520,5301,0,Lpp WT,0.420153,0.26447,126.597,241.919,1.0,1.94737,1.0,w1_f23_c8,,0
2521,5302,1,Lpp WT,0.450208,0.196203,126.107,369.582,3.0,4.13925,1.0,w1_f23_c8,,0
2522,5303,2,Lpp WT,0.4633359999999999,0.177584,132.334,440.616,6.0,8.26104,1.0,w1_f23_c8,,0
2523,5304,3,Lpp WT,0.474918,0.155592,131.877,532.2130000000001,7.0,9.9639,1.0,w1_f23_c8,,0
2524,5305,4,Lpp WT,0.464862,0.171124,131.923,552.359,8.0,9.39628,1.0,w1_f23_c8,,0
2525,5306,5,Lpp WT,0.4797659999999999,0.1582049999999999,138.684,706.243,7.0,9.18669,1.0,w1_f23_c8,,0
2526,5307,6,Lpp WT,0.5129100000000001,0.136777,612.81,3262.55,3.0,3.9646,1.0,w1_f23_c8,,0
2527,5308,7,Lpp WT,0.499901,0.188865,942.413,3642.56,3.0,3.51051,1.0,w1_f23_c8,,0
2528,5309,8,Lpp WT,0.502423,0.1623369999999999,1066.65,3810.85,2.0,3.58037,1.0,w1_f23_c8,,0
2529,5310,9,Lpp WT,0.503765,0.146626,1098.16,3880.74,2.0,4.43616,1.0,w1_f23_c8,,0
2530,5311,10,Lpp WT,0.504763,0.1333339999999999,1071.88,4097.62,2.0,4.73307,1.0,w1_f23_c8,,0
2531,5312,11,Lpp WT,0.502368,0.15187,1152.65,4176.19,2.0,3.02148,1.0,w1_f23_c8,,0
2532,5313,12,Lpp WT,0.500039,0.15887,1134.62,4247.72,2.0,2.96908,1.0,w1_f23_c8,,0
2533,5314,13,Lpp WT,0.503734,0.158687,1086.22,4306.13,2.0,2.58485,1.0,w1_f23_c8,,0
2534,5315,14,Lpp WT,0.500289,0.155569,1109.55,4341.84,2.0,2.88176,1.0,w1_f23_c8,,0
2535,5316,15,Lpp WT,0.501374,0.150243,1059.48,4347.43,2.0,3.72009,1.0,w1_f23_c8,,0
2536,5317,16,Lpp WT,0.507071,0.165767,1106.96,4332.92,6.0,3.798680000000001,1.0,w1_f23_c8,,0
2537,5318,17,Lpp WT,0.5033340000000001,0.152143,1023.03,4378.29,2.0,3.78122,1.0,w1_f23_c8,,0
2538,5319,0,Lpp WT,0.398054,0.322263,124.143,230.528,1.0,0.8557950000000001,1.0,w1_f23_c9,,0
2539,5320,1,Lpp WT,0.43523,0.222642,125.069,327.376,0.0,0.0,0.0,w1_f23_c9,,0
2540,5321,2,Lpp WT,0.416333,0.254806,125.637,430.354,0.0,0.0,0.0,w1_f23_c9,,0
2541,5322,3,Lpp WT,0.39042,0.297432,125.331,545.6080000000001,0.0,0.0,0.0,w1_f23_c9,,0
2542,5323,4,Lpp WT,0.4648319999999999,0.171205,125.679,538.685,0.0,0.0,0.0,w1_f23_c9,,0
2543,5324,5,Lpp WT,0.474802,0.149049,126.275,516.8430000000001,0.0,0.0,0.0,w1_f23_c9,,0
2544,5325,6,Lpp WT,0.490587,0.134787,138.22,547.35,0.0,0.0,0.0,w1_f23_c9,,0
2545,5326,7,Lpp WT,0.4937109999999999,0.130724,394.009,850.4,0.0,0.0,0.0,w1_f23_c9,,0
2546,5327,8,Lpp WT,0.394816,0.315911,602.323,3091.99,1.0,0.558886,1.0,w1_f23_c9,,0
2547,5328,9,Lpp WT,0.37846,0.383673,249.941,4081.89,1.0,2.21808,1.0,w1_f23_c9,,0
2548,5329,10,Lpp WT,0.379948,0.380394,267.238,5117.53,1.0,3.06514,1.0,w1_f23_c9,,0
2549,5330,11,Lpp WT,0.383965,0.372311,575.568,752.456,3.0,5.55393,1.0,w1_f23_c9,,0
2550,5331,12,Lpp WT,0.444355,0.258177,893.441,435.84,1.0,1.33609,1.0,w1_f23_c9,,0
2551,5332,13,Lpp WT,0.446816,0.2477199999999999,980.719,492.972,0.0,0.0,0.0,w1_f23_c9,,0
2552,5333,14,Lpp WT,0.426105,0.280141,730.841,838.433,0.0,0.0,0.0,w1_f23_c9,,0
2553,5334,15,Lpp WT,0.420064,0.298229,784.937,503.477,3.0,8.36583,1.0,w1_f23_c9,,0
2554,5335,16,Lpp WT,0.435791,0.254866,746.447,662.715,3.0,5.25703,1.0,w1_f23_c9,,0
2555,5336,17,Lpp WT,0.437278,0.264592,806.495,328.668,2.0,3.34459,1.0,w1_f23_c9,,0
2556,223,0,Lpp WT,0.434837,0.233015,122.505,219.077,4.0,6.85509,1.0,w1_f2_c1,,0
2557,224,1,Lpp WT,0.449879,0.201079,125.722,262.646,8.0,4.85533,1.0,w1_f2_c1,,0
2558,225,2,Lpp WT,0.452996,0.199873,125.86,307.699,7.0,7.71962,1.0,w1_f2_c1,,0
2559,226,3,Lpp WT,0.463487,0.194799,125.526,330.18300000000005,5.0,10.7673,1.0,w1_f2_c1,,0
