,Unnamed: 0,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
1610,40634,13,Lpp dotA,0.372733,0.455647,135.584,1208.29,15.0,29.4987,1.0,w10_f6_c2,,0
1611,40635,14,Lpp dotA,0.397709,0.310691,127.929,1253.92,8.0,25.08,1.0,w10_f6_c2,,0
1612,40636,15,Lpp dotA,0.372442,0.39379,129.56,1207.28,6.0,18.9235,1.0,w10_f6_c2,,0
1613,40637,16,Lpp dotA,0.366732,0.486349,128.099,1155.18,11.0,22.1633,1.0,w10_f6_c2,,0
1614,40638,17,Lpp dotA,0.389225,0.334184,126.383,1217.51,9.0,22.6873,1.0,w10_f6_c2,,0
1615,40639,0,Lpp dotA,0.499828,0.197482,611.754,1600.36,7.0,9.81544,1.0,w10_f6_c3,,0
1616,40640,1,Lpp dotA,0.499526,0.2144989999999999,742.847,1936.91,6.0,8.26977,1.0,w10_f6_c3,,0
1617,40641,2,Lpp dotA,0.496882,0.177796,683.072,2273.72,6.0,9.44867,1.0,w10_f6_c3,,0
1618,40642,3,Lpp dotA,0.489347,0.212416,718.507,2137.09,6.0,7.99033,1.0,w10_f6_c3,,0
1619,40643,4,Lpp dotA,0.494716,0.172059,696.505,2236.98,5.0,7.606089999999999,1.0,w10_f6_c3,,0
1620,40644,5,Lpp dotA,0.496718,0.1587859999999999,684.648,2247.33,5.0,7.30045,1.0,w10_f6_c3,,0
1621,40645,6,Lpp dotA,0.498039,0.143131,668.14,2202.01,5.0,7.370310000000001,1.0,w10_f6_c3,,0
1622,40646,7,Lpp dotA,0.50556,0.105529,627.191,2053.78,4.0,6.33113,1.0,w10_f6_c3,,0
1623,40647,8,Lpp dotA,0.5019239999999999,0.130636,652.011,2283.24,4.0,5.911969999999999,1.0,w10_f6_c3,,0
1624,40648,9,Lpp dotA,0.501578,0.117168,642.727,2364.66,5.0,6.79396,1.0,w10_f6_c3,,0
1625,40649,10,Lpp dotA,0.5043989999999999,0.0985186,618.702,2281.38,8.0,8.54922,1.0,w10_f6_c3,,0
1626,40650,11,Lpp dotA,0.502727,0.1023309999999999,538.879,1894.46,6.0,7.833139999999999,1.0,w10_f6_c3,,0
1627,40651,12,Lpp dotA,0.504528,0.105307,577.128,2064.97,5.0,5.64126,1.0,w10_f6_c3,,0
1628,40652,13,Lpp dotA,0.5071319999999999,0.0936106,595.007,2176.25,4.0,5.47534,1.0,w10_f6_c3,,0
1629,40653,14,Lpp dotA,0.513189,0.072873,515.257,1917.65,4.0,5.44041,1.0,w10_f6_c3,,0
1630,40654,15,Lpp dotA,0.505798,0.0841572,577.684,2105.09,6.0,5.1435,1.0,w10_f6_c3,,0
1631,40655,16,Lpp dotA,0.5078199999999999,0.0974343999999999,596.091,2282.8,4.0,5.1173,1.0,w10_f6_c3,,0
1632,40656,17,Lpp dotA,0.510302,0.0821353,561.757,2114.79,6.0,5.807180000000001,1.0,w10_f6_c3,,0
1633,40657,0,Lpp dotA,0.249756,1.08287,127.307,335.16900000000004,6.0,4.75927,1.0,w10_f6_c4,,0
1634,40658,1,Lpp dotA,0.276511,0.8944219999999999,124.812,638.739,5.0,8.18245,1.0,w10_f6_c4,,0
1635,40659,2,Lpp dotA,0.298502,0.8099890000000001,125.472,751.811,3.0,7.35285,1.0,w10_f6_c4,,0
1636,40660,3,Lpp dotA,0.3507409999999999,0.655141,143.548,994.961,3.0,7.047210000000001,1.0,w10_f6_c4,,0
1637,40661,4,Lpp dotA,0.3361099999999999,0.5737270000000001,125.571,1119.05,5.0,8.72387,1.0,w10_f6_c4,,0
1638,40662,5,Lpp dotA,0.34908,0.5089779999999999,126.738,1070.81,7.0,3.60656,1.0,w10_f6_c4,,0
1639,40663,6,Lpp dotA,0.344877,0.531389,127.231,1005.22,11.0,10.4791,1.0,w10_f6_c4,,0
1640,40664,7,Lpp dotA,0.3649239999999999,0.511994,126.811,1061.84,15.0,9.73685,1.0,w10_f6_c4,,0
1641,40665,8,Lpp dotA,0.357858,0.527887,127.702,980.36,4.0,9.64079,1.0,w10_f6_c4,,0
1642,40666,9,Lpp dotA,0.37655,0.5207109999999999,127.814,1002.78,12.0,10.6014,1.0,w10_f6_c4,,0
1643,40667,10,Lpp dotA,0.374851,0.438094,127.805,892.992,9.0,10.3831,1.0,w10_f6_c4,,0
1644,40668,11,Lpp dotA,0.394026,0.4352609999999999,144.558,963.871,7.0,9.60586,1.0,w10_f6_c4,,0
1645,40669,12,Lpp dotA,0.37992,0.455451,143.519,959.113,8.0,9.94643,1.0,w10_f6_c4,,0
1646,40670,13,Lpp dotA,0.382859,0.463667,127.535,953.385,5.0,8.199910000000001,1.0,w10_f6_c4,,0
1647,40671,14,Lpp dotA,0.398049,0.36088,126.826,971.193,11.0,6.7503,1.0,w10_f6_c4,,0
1648,40672,15,Lpp dotA,0.380704,0.45114,127.119,997.012,8.0,7.78075,1.0,w10_f6_c4,,0
1649,40673,16,Lpp dotA,0.36623,0.50095,127.874,932.77,2.0,8.88105,1.0,w10_f6_c4,,0
1650,40674,17,Lpp dotA,0.388558,0.4200279999999999,126.884,1009.22,6.0,5.8246400000000005,1.0,w10_f6_c4,,0
1651,40676,0,Lpp dotA,0.355861,0.448709,112.413,233.441,11.0,10.7062,1.0,w10_f7_c2,,0
1652,40677,1,Lpp dotA,0.360103,0.386957,115.037,388.68,4.0,34.8081,1.0,w10_f7_c2,,0
1653,40678,2,Lpp dotA,0.375592,0.378951,114.853,480.552,5.0,35.76,1.0,w10_f7_c2,,0
1654,40679,3,Lpp dotA,0.365612,0.357466,115.201,556.244,2.0,35.1836,1.0,w10_f7_c2,,0
1655,40680,4,Lpp dotA,0.38222,0.322714,113.23,611.442,2.0,34.7907,1.0,w10_f7_c2,,0
1656,40681,5,Lpp dotA,0.360159,0.389385,113.293,667.673,6.0,32.5813,1.0,w10_f7_c2,,0
1657,40682,6,Lpp dotA,0.3532949999999999,0.397647,113.402,713.553,15.0,28.6342,1.0,w10_f7_c2,,0
1658,40683,7,Lpp dotA,0.357274,0.388737,113.694,726.4910000000001,9.0,23.1327,1.0,w10_f7_c2,,0
1659,40684,8,Lpp dotA,0.3614949999999999,0.37644,114.287,764.6419999999999,3.0,24.3116,1.0,w10_f7_c2,,0
1660,40685,9,Lpp dotA,0.354907,0.381756,113.429,796.6289999999999,12.0,18.5655,1.0,w10_f7_c2,,0
1661,40686,10,Lpp dotA,0.355248,0.376753,114.733,880.403,11.0,21.5433,1.0,w10_f7_c2,,0
1662,40687,11,Lpp dotA,0.3538159999999999,0.388911,114.502,954.726,13.0,21.2726,1.0,w10_f7_c2,,0
1663,40688,12,Lpp dotA,0.355304,0.410401,116.132,1024.57,8.0,24.1194,1.0,w10_f7_c2,,0
1664,40689,13,Lpp dotA,0.3584719999999999,0.382727,114.333,1043.41,8.0,24.6871,1.0,w10_f7_c2,,0
1665,40690,14,Lpp dotA,0.389405,0.316589,113.906,943.666,10.0,25.0538,1.0,w10_f7_c2,,0
1666,40691,15,Lpp dotA,0.379469,0.339491,114.378,1098.39,5.0,21.5608,1.0,w10_f7_c2,,0
1667,40692,16,Lpp dotA,0.3860409999999999,0.321869,114.575,1137.71,5.0,24.2417,1.0,w10_f7_c2,,0
1668,40693,17,Lpp dotA,0.380876,0.294837,113.363,854.279,7.0,21.7616,1.0,w10_f7_c2,,0
1703,40742,0,Lpp dotA,0.319248,0.501161,123.185,232.018,0.0,0.0,0.0,w10_f8_c1,,0
1704,40743,1,Lpp dotA,0.341206,0.43954,124.797,265.66,0.0,0.0,0.0,w10_f8_c1,,0
1705,40744,2,Lpp dotA,0.340176,0.463788,122.271,271.233,1.0,3.1612,1.0,w10_f8_c1,,0
1706,40745,3,Lpp dotA,0.351692,0.375373,122.426,257.693,4.0,2.52372,1.0,w10_f8_c1,,0
1707,40746,4,Lpp dotA,0.382246,0.28274,122.048,257.89,1.0,1.82511,1.0,w10_f8_c1,,0
1708,40747,5,Lpp dotA,0.3754119999999999,0.319314,122.396,267.087,1.0,1.34482,1.0,w10_f8_c1,,0
1709,40748,6,Lpp dotA,0.365401,0.318721,123.048,263.49,1.0,1.85131,1.0,w10_f8_c1,,0
1710,40749,7,Lpp dotA,0.370623,0.301487,123.104,260.803,1.0,1.46708,1.0,w10_f8_c1,,0
1711,40750,8,Lpp dotA,0.356712,0.3265139999999999,122.312,269.314,0.0,0.0,0.0,w10_f8_c1,,0
1712,40751,9,Lpp dotA,0.342932,0.3785989999999999,126.353,267.487,2.0,2.69837,1.0,w10_f8_c1,,0
1713,40752,10,Lpp dotA,0.3435829999999999,0.402634,130.399,258.145,2.0,2.96035,1.0,w10_f8_c1,,0
1714,40753,11,Lpp dotA,0.355616,0.361913,133.39,250.18400000000003,2.0,2.62851,1.0,w10_f8_c1,,0
1715,40754,12,Lpp dotA,0.35185,0.348699,131.781,253.524,2.0,2.83809,1.0,w10_f8_c1,,0
1716,40755,13,Lpp dotA,0.329105,0.477359,132.356,255.108,3.0,1.44961,1.0,w10_f8_c1,,0
1717,40756,14,Lpp dotA,0.3389999999999999,0.403287,131.303,254.916,1.0,1.81638,1.0,w10_f8_c1,,0
1718,40757,15,Lpp dotA,0.34257,0.4138979999999999,133.215,247.375,1.0,1.72032,1.0,w10_f8_c1,,0
1719,40758,16,Lpp dotA,0.355076,0.390443,134.559,244.54,4.0,1.99103,1.0,w10_f8_c1,,0
1720,40759,17,Lpp dotA,0.342433,0.433543,130.28799999999998,256.505,2.0,3.14374,1.0,w10_f8_c1,,0
1721,40760,0,Lpp dotA,0.309078,0.727761,114.18,287.069,4.0,5.55393,1.0,w10_f8_c2,,0
1722,40761,1,Lpp dotA,0.313899,0.71713,113.25,540.611,4.0,7.405239999999999,1.0,w10_f8_c2,,0
1723,40762,2,Lpp dotA,0.311335,0.640387,115.441,599.46,5.0,7.84187,1.0,w10_f8_c2,,0
1724,40763,3,Lpp dotA,0.314969,0.5739529999999999,115.128,734.9119999999999,4.0,6.43593,1.0,w10_f8_c2,,0
1725,40764,4,Lpp dotA,0.336347,0.483772,114.006,786.9889999999999,4.0,5.58886,1.0,w10_f8_c2,,0
1726,40765,5,Lpp dotA,0.34818,0.444835,114.526,875.3960000000001,4.0,4.26151,1.0,w10_f8_c2,,0
1727,40766,6,Lpp dotA,0.356667,0.440685,115.965,845.6010000000001,5.0,2.7333,1.0,w10_f8_c2,,0
1728,40767,7,Lpp dotA,0.355606,0.405909,115.94,915.048,5.0,6.872560000000001,1.0,w10_f8_c2,,0
1729,40768,8,Lpp dotA,0.34536,0.466712,116.364,907.899,7.0,9.42248,1.0,w10_f8_c2,,0
1730,40769,9,Lpp dotA,0.334853,0.471287,117.92,828.615,7.0,8.846119999999999,1.0,w10_f8_c2,,0
1731,40770,10,Lpp dotA,0.3561829999999999,0.4533729999999999,117.724,860.466,6.0,10.0338,1.0,w10_f8_c2,,0
1732,40771,11,Lpp dotA,0.374867,0.4107119999999999,116.74,850.9580000000001,3.0,10.0774,1.0,w10_f8_c2,,0
1733,40772,12,Lpp dotA,0.3688889999999999,0.367625,118.506,862.2719999999999,7.0,7.9292,1.0,w10_f8_c2,,0
1734,40773,13,Lpp dotA,0.3428719999999999,0.428121,119.131,779.564,3.0,4.93392,1.0,w10_f8_c2,,0
1735,40774,14,Lpp dotA,0.360555,0.394056,120.042,908.456,6.0,9.19543,1.0,w10_f8_c2,,0
1736,40775,15,Lpp dotA,0.358028,0.414471,119.849,913.917,7.0,9.78924,1.0,w10_f8_c2,,0
1737,40776,16,Lpp dotA,0.356204,0.4181569999999999,119.697,820.835,6.0,9.02078,1.0,w10_f8_c2,,0
1738,40777,17,Lpp dotA,0.364581,0.399045,120.243,1025.17,6.0,6.11282,1.0,w10_f8_c2,,0
1739,40778,0,Lpp dotA,0.3684179999999999,0.442113,124.173,224.628,3.0,4.95138,1.0,w10_f8_c3,,0
1740,40779,1,Lpp dotA,0.379239,0.375138,122.339,330.777,2.0,3.23106,1.0,w10_f8_c3,,0
1741,40780,2,Lpp dotA,0.400779,0.302264,122.564,345.70300000000003,2.0,4.32264,1.0,w10_f8_c3,,0
1742,40781,3,Lpp dotA,0.416099,0.260871,122.338,551.484,6.0,2.65471,1.0,w10_f8_c3,,0
1743,40782,4,Lpp dotA,0.423856,0.249276,122.625,523.929,1.0,2.06963,1.0,w10_f8_c3,,0
1744,40783,5,Lpp dotA,0.410035,0.284711,125.728,508.361,4.0,2.91669,1.0,w10_f8_c3,,0
1745,40784,6,Lpp dotA,0.429902,0.2253079999999999,122.323,577.555,3.0,4.75927,1.0,w10_f8_c3,,0
1746,40785,7,Lpp dotA,0.435647,0.2018329999999999,122.461,501.372,3.0,4.50602,1.0,w10_f8_c3,,0
1747,40786,8,Lpp dotA,0.430635,0.206294,122.352,517.783,2.0,3.52797,1.0,w10_f8_c3,,0
1748,40787,9,Lpp dotA,0.422993,0.217545,124.006,422.478,1.0,1.39722,1.0,w10_f8_c3,,0
1749,40788,10,Lpp dotA,0.4437319999999999,0.184632,124.702,389.734,0.0,0.0,0.0,w10_f8_c3,,0
1750,40789,11,Lpp dotA,0.423563,0.217325,124.147,431.585,1.0,1.42341,1.0,w10_f8_c3,,0
1751,40790,12,Lpp dotA,0.38715,0.362145,125.251,455.484,3.0,4.8204,1.0,w10_f8_c3,,0
1752,40791,13,Lpp dotA,0.398945,0.314613,124.829,371.756,2.0,2.96908,1.0,w10_f8_c3,,0
1753,40792,14,Lpp dotA,0.404841,0.304291,129.374,397.344,3.0,4.61081,1.0,w10_f8_c3,,0
1754,40793,15,Lpp dotA,0.430989,0.2080389999999999,127.076,344.406,3.0,3.1612,1.0,w10_f8_c3,,0
1755,40794,16,Lpp dotA,0.438652,0.212945,126.524,305.178,2.0,2.88176,1.0,w10_f8_c3,,0
1756,40795,17,Lpp dotA,0.424792,0.222302,126.866,360.878,3.0,5.09984,1.0,w10_f8_c3,,0
1757,40796,0,Lpp dotA,0.373708,0.508601,121.978,278.844,6.0,10.1647,1.0,w10_f8_c4,,0
1758,40797,1,Lpp dotA,0.389521,0.474401,121.766,478.811,8.0,14.0246,1.0,w10_f8_c4,,0
1759,40798,2,Lpp dotA,0.377712,0.3890929999999999,122.672,618.65,13.0,16.0331,1.0,w10_f8_c4,,0
1760,40799,3,Lpp dotA,0.394964,0.355125,121.908,648.265,8.0,9.90277,1.0,w10_f8_c4,,0
1761,40800,4,Lpp dotA,0.4235939999999999,0.322296,122.104,731.928,8.0,14.6358,1.0,w10_f8_c4,,0
1762,40801,5,Lpp dotA,0.416517,0.343921,122.252,765.808,7.0,14.435,1.0,w10_f8_c4,,0
1763,40802,6,Lpp dotA,0.399602,0.369057,122.429,796.971,12.0,21.4298,1.0,w10_f8_c4,,0
1764,40803,7,Lpp dotA,0.416759,0.313428,122.198,795.71,10.0,17.4652,1.0,w10_f8_c4,,0
1765,40804,8,Lpp dotA,0.401236,0.349925,122.933,809.067,16.0,16.426,1.0,w10_f8_c4,,0
1766,40805,9,Lpp dotA,0.400074,0.366453,124.171,782.735,12.0,17.3691,1.0,w10_f8_c4,,0
1767,40806,10,Lpp dotA,0.398934,0.348425,124.025,783.322,12.0,20.9058,1.0,w10_f8_c4,,0
1768,40807,11,Lpp dotA,0.4104359999999999,0.327481,124.471,836.574,14.0,18.2948,1.0,w10_f8_c4,,0
1769,40808,12,Lpp dotA,0.413387,0.317218,124.103,838.9860000000001,11.0,17.3953,1.0,w10_f8_c4,,0
1770,40809,13,Lpp dotA,0.409755,0.326148,124.525,757.155,9.0,16.9325,1.0,w10_f8_c4,,0
1771,40810,14,Lpp dotA,0.41849,0.302965,124.877,864.7539999999999,8.0,12.5487,1.0,w10_f8_c4,,0
1772,40811,15,Lpp dotA,0.394004,0.335802,125.276,825.257,13.0,15.2733,1.0,w10_f8_c4,,0
1773,40812,16,Lpp dotA,0.389162,0.3674409999999999,125.286,787.372,9.0,14.3302,1.0,w10_f8_c4,,0
1774,40813,17,Lpp dotA,0.407525,0.337484,124.712,929.23,8.0,14.3651,1.0,w10_f8_c4,,0
1809,40863,0,Lpp dotA,0.299352,0.656937,120.946,257.652,0.0,0.0,0.0,w10_f9_c2,,1
1810,40864,1,Lpp dotA,0.312714,0.55601,119.893,411.041,2.0,1.04791,1.0,w10_f9_c2,,1
1811,40865,2,Lpp dotA,0.310996,0.557737,119.782,468.121,0.0,0.0,0.0,w10_f9_c2,,1
1812,40866,3,Lpp dotA,0.318588,0.553779,119.633,518.964,0.0,0.0,0.0,w10_f9_c2,,1
1813,40867,4,Lpp dotA,0.484634,0.105274,119.694,556.101,0.0,0.0,0.0,w10_f9_c2,,1
1814,40868,5,Lpp dotA,0.4903149999999999,0.0604525999999999,133.997,2657.64,0.0,0.0,0.0,w10_f9_c2,,1
1815,40869,6,Lpp dotA,0.513092,0.0710628,234.082,3563.32,0.0,0.0,0.0,w10_f9_c2,,1
1816,40870,7,Lpp dotA,0.521672,0.0905818,419.074,3045.43,2.0,2.47133,1.0,w10_f9_c2,,1
1817,40871,8,Lpp dotA,0.512592,0.104678,828.677,2137.47,1.0,1.6504599999999998,1.0,w10_f9_c2,,1
1818,40872,9,Lpp dotA,0.510736,0.110981,975.911,2382.24,2.0,2.66344,1.0,w10_f9_c2,,1
1819,40873,10,Lpp dotA,0.515792,0.102174,1061.98,2563.25,1.0,1.40595,1.0,w10_f9_c2,,1
1820,40874,11,Lpp dotA,0.507414,0.108405,1210.9,2526.83,1.0,1.7377900000000002,1.0,w10_f9_c2,,1
1821,40875,12,Lpp dotA,0.516895,0.100483,1033.54,2795.34,1.0,1.21383,1.0,w10_f9_c2,,1
1822,40876,13,Lpp dotA,0.511796,0.0988979,1112.73,2865.68,1.0,1.34482,1.0,w10_f9_c2,,1
1823,40877,14,Lpp dotA,0.5126850000000001,0.0987963,1076.06,2915.63,1.0,1.42341,1.0,w10_f9_c2,,1
1824,40878,15,Lpp dotA,0.511296,0.101685,1125.49,2919.17,1.0,1.1789,1.0,w10_f9_c2,,1
1825,40879,16,Lpp dotA,0.511473,0.1026619999999999,1039.36,2979.21,1.0,1.47581,1.0,w10_f9_c2,,1
1826,40880,17,Lpp dotA,0.512293,0.0978933999999999,1010.87,2968.11,1.0,1.38848,1.0,w10_f9_c2,,1
22494,28489,0,Lpp dotA,0.377173,0.358865,135.94,277.14,10.0,15.2035,1.0,w6_f10_c2,,1
22495,28490,1,Lpp dotA,0.405855,0.324076,149.789,455.07,13.0,30.4244,1.0,w6_f10_c2,,1
22496,28491,2,Lpp dotA,0.444946,0.185068,142.385,590.029,20.0,39.0609,1.0,w6_f10_c2,,1
22497,28492,3,Lpp dotA,0.432044,0.200878,144.256,683.5930000000001,14.0,35.1836,1.0,w6_f10_c2,,1
22498,28493,4,Lpp dotA,0.448337,0.180305,141.339,789.779,18.0,36.1268,1.0,w6_f10_c2,,1
22499,28494,5,Lpp dotA,0.4300029999999999,0.22349,137.594,800.173,19.0,44.9118,1.0,w6_f10_c2,,1
22500,28495,6,Lpp dotA,0.434959,0.213278,137.407,959.657,15.0,38.9561,1.0,w6_f10_c2,,1
22501,28496,7,Lpp dotA,0.41856,0.2291099999999999,138.076,1086.5,17.0,39.9167,1.0,w6_f10_c2,,1
22502,28497,8,Lpp dotA,0.427349,0.2235739999999999,147.11700000000002,1171.69,15.0,39.7595,1.0,w6_f10_c2,,1
22503,28498,9,Lpp dotA,0.405117,0.2954699999999999,179.34599999999998,1405.72,11.0,39.7945,1.0,w6_f10_c2,,1
22504,28499,10,Lpp dotA,0.436349,0.312617,462.329,3887.83,11.0,27.0798,1.0,w6_f10_c2,,1
22505,28500,11,Lpp dotA,0.448021,0.309498,1023.71,4393.55,11.0,24.9228,1.0,w6_f10_c2,,1
22506,28501,12,Lpp dotA,0.439102,0.320474,1121.04,4529.56,8.0,25.0014,1.0,w6_f10_c2,,1
22507,28502,13,Lpp dotA,0.443334,0.347501,1076.64,4548.46,8.0,25.7524,1.0,w6_f10_c2,,1
22508,28503,14,Lpp dotA,0.446616,0.318163,1070.68,4572.73,8.0,26.0406,1.0,w6_f10_c2,,1
22509,28504,15,Lpp dotA,0.44701,0.345118,1079.83,4629.55,11.0,24.1282,1.0,w6_f10_c2,,1
22510,28505,16,Lpp dotA,0.447518,0.312971,1009.31,4555.67,8.0,22.8619,1.0,w6_f10_c2,,1
22511,28506,17,Lpp dotA,0.4422279999999999,0.3271409999999999,1018.65,4578.82,9.0,24.9141,1.0,w6_f10_c2,,1
22529,28525,0,Lpp dotA,0.281885,0.721633,128.90200000000002,242.392,1.0,1.48454,1.0,w6_f10_c5,,0
22530,28526,1,Lpp dotA,0.277315,0.722433,119.347,402.43,1.0,0.620015,1.0,w6_f10_c5,,0
22531,28527,2,Lpp dotA,0.273117,0.653821,119.033,479.851,0.0,0.0,0.0,w6_f10_c5,,0
22532,28528,3,Lpp dotA,0.2739769999999999,0.753621,119.012,519.229,0.0,0.0,0.0,w6_f10_c5,,0
22533,28529,4,Lpp dotA,0.287465,0.619216,118.738,534.129,0.0,0.0,0.0,w6_f10_c5,,0
22534,28530,5,Lpp dotA,0.281925,0.69876,119.105,568.944,0.0,0.0,0.0,w6_f10_c5,,0
22535,28531,6,Lpp dotA,0.282002,0.6552720000000001,119.008,552.863,0.0,0.0,0.0,w6_f10_c5,,0
22536,28532,7,Lpp dotA,0.286348,0.633613,118.98,552.885,0.0,0.0,0.0,w6_f10_c5,,0
22537,28533,8,Lpp dotA,0.294138,0.566338,118.728,528.026,0.0,0.0,0.0,w6_f10_c5,,0
22538,28534,9,Lpp dotA,0.328252,0.481134,119.083,508.131,0.0,0.0,0.0,w6_f10_c5,,0
22539,28535,10,Lpp dotA,0.362698,0.383813,118.549,515.4169999999999,0.0,0.0,0.0,w6_f10_c5,,0
22540,28536,11,Lpp dotA,0.372218,0.364106,119.973,516.148,0.0,0.0,0.0,w6_f10_c5,,0
22541,28537,12,Lpp dotA,0.370877,0.353907,121.912,498.74,0.0,0.0,0.0,w6_f10_c5,,0
22542,28538,13,Lpp dotA,0.355506,0.372139,119.836,494.92,0.0,0.0,0.0,w6_f10_c5,,0
22543,28539,14,Lpp dotA,0.3588909999999999,0.366605,119.58,494.507,0.0,0.0,0.0,w6_f10_c5,,0
22544,28540,15,Lpp dotA,0.345337,0.4630109999999999,119.94,497.459,0.0,0.0,0.0,w6_f10_c5,,0
22545,28541,16,Lpp dotA,0.361493,0.388042,119.552,500.081,0.0,0.0,0.0,w6_f10_c5,,0
22546,28542,17,Lpp dotA,0.363251,0.3805409999999999,120.213,490.235,0.0,0.0,0.0,w6_f10_c5,,0
22581,28678,0,Lpp dotA,0.4358859999999999,0.268189,128.529,227.955,2.0,2.75077,1.0,w6_f12_c1,,0
22582,28679,1,Lpp dotA,0.394491,0.404998,121.784,279.06,4.0,8.45316,1.0,w6_f12_c1,,0
22583,28680,2,Lpp dotA,0.3622599999999999,0.581266,122.732,309.166,8.0,16.2863,1.0,w6_f12_c1,,0
22584,28681,3,Lpp dotA,0.3896989999999999,0.528696,122.558,422.379,10.0,13.5006,1.0,w6_f12_c1,,0
22585,28682,4,Lpp dotA,0.40225,0.423386,122.624,427.22,8.0,15.6837,1.0,w6_f12_c1,,0
22586,28683,5,Lpp dotA,0.416828,0.314717,122.201,476.983,9.0,11.0467,1.0,w6_f12_c1,,0
22587,28684,6,Lpp dotA,0.381357,0.5380020000000001,122.697,535.286,13.0,21.3949,1.0,w6_f12_c1,,0
22588,28685,7,Lpp dotA,0.411405,0.308852,122.486,531.257,9.0,21.2988,1.0,w6_f12_c1,,0
22589,28686,8,Lpp dotA,0.4174819999999999,0.302817,123.144,493.441,12.0,22.3904,1.0,w6_f12_c1,,0
22590,28687,9,Lpp dotA,0.430853,0.26056,124.904,518.826,10.0,21.9712,1.0,w6_f12_c1,,0
22591,28688,10,Lpp dotA,0.431592,0.234301,123.638,514.075,9.0,15.8322,1.0,w6_f12_c1,,0
22592,28689,11,Lpp dotA,0.435169,0.225662,121.947,500.479,7.0,7.29172,1.0,w6_f12_c1,,0
22593,28690,12,Lpp dotA,0.431434,0.262669,122.178,492.285,7.0,9.4836,1.0,w6_f12_c1,,0
22594,28691,13,Lpp dotA,0.441221,0.2218119999999999,121.461,531.621,6.0,7.5537,1.0,w6_f12_c1,,0
22595,28692,14,Lpp dotA,0.4558029999999999,0.160334,121.442,535.68,4.0,5.29196,1.0,w6_f12_c1,,0
22596,28693,15,Lpp dotA,0.471697,0.124474,120.992,526.211,6.0,5.49281,1.0,w6_f12_c1,,0
22597,28694,16,Lpp dotA,0.481493,0.0936895,122.054,523.552,4.0,0.244513,1.0,w6_f12_c1,,0
22598,28695,17,Lpp dotA,0.430602,0.198899,122.264,544.274,2.0,2.17442,1.0,w6_f12_c1,,0
22683,28696,0,Lpp dotA,0.468625,0.1345029999999999,126.552,216.702,1.0,1.16144,1.0,w6_f12_c2,,0
22684,28697,1,Lpp dotA,0.428296,0.276333,117.261,364.543,13.0,5.24829,1.0,w6_f12_c2,,0
22685,28698,2,Lpp dotA,0.442024,0.216236,118.843,468.776,7.0,11.6842,1.0,w6_f12_c2,,0
22686,28699,3,Lpp dotA,0.4683819999999999,0.188965,178.218,460.857,13.0,5.96437,1.0,w6_f12_c2,,0
22687,28700,4,Lpp dotA,0.46951,0.174028,196.449,540.378,4.0,7.19566,1.0,w6_f12_c2,,0
22688,28701,5,Lpp dotA,0.4916859999999999,0.131857,200.993,597.4159999999999,5.0,5.6237900000000005,1.0,w6_f12_c2,,0
22689,28702,6,Lpp dotA,0.486599,0.13858,192.12,560.17,6.0,1.72905,1.0,w6_f12_c2,,0
22690,28703,7,Lpp dotA,0.488303,0.128636,172.187,573.6659999999999,14.0,3.71135,1.0,w6_f12_c2,,0
22691,28704,8,Lpp dotA,0.4836789999999999,0.129573,179.093,656.8839999999999,9.0,7.134530000000001,1.0,w6_f12_c2,,0
22692,28705,9,Lpp dotA,0.469379,0.164958,173.12599999999998,663.298,7.0,9.18669,1.0,w6_f12_c2,,0
22693,28706,10,Lpp dotA,0.499438,0.124916,187.249,628.79,4.0,5.3792800000000005,1.0,w6_f12_c2,,0
22694,28707,11,Lpp dotA,0.506644,0.109949,203.013,642.877,1.0,1.90371,1.0,w6_f12_c2,,0
22695,28708,12,Lpp dotA,0.5072989999999999,0.1246289999999999,203.946,593.982,0.0,0.0,0.0,w6_f12_c2,,0
22696,28709,13,Lpp dotA,0.503021,0.112489,183.114,587.262,2.0,0.934388,1.0,w6_f12_c2,,0
22697,28710,14,Lpp dotA,0.5192760000000001,0.0998694,182.121,568.126,0.0,0.0,0.0,w6_f12_c2,,0
22698,28711,15,Lpp dotA,0.521331,0.0792258999999999,120.414,558.84,8.0,2.88176,1.0,w6_f12_c2,,0
22699,28712,16,Lpp dotA,0.52491,0.0635005,197.151,589.822,0.0,0.0,0.0,w6_f12_c2,,0
22700,28713,17,Lpp dotA,0.51155,0.0912461,186.899,581.474,0.0,0.0,0.0,w6_f12_c2,,0
22701,28715,0,Lpp dotA,0.3760469999999999,0.400744,132.625,230.505,4.0,3.65896,1.0,w6_f12_c4,,0
22702,28716,1,Lpp dotA,0.399028,0.314833,125.042,356.515,4.0,7.9554,1.0,w6_f12_c4,,0
22703,28717,2,Lpp dotA,0.403996,0.303401,126.451,439.4330000000001,7.0,5.43168,1.0,w6_f12_c4,,0
22704,28718,3,Lpp dotA,0.392845,0.361194,126.015,480.512,3.0,4.89899,1.0,w6_f12_c4,,0
22705,28719,4,Lpp dotA,0.3805929999999999,0.387727,127.294,488.176,2.0,2.86429,1.0,w6_f12_c4,,0
22706,28720,5,Lpp dotA,0.3919809999999999,0.320235,127.143,501.094,2.0,3.1612,1.0,w6_f12_c4,,0
